SA4_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
127,3,0,3,3,0,7,3,10,12,860,14,915,0,5,0,3,0,4,0,20,3,264,0,303,0,4,0,0,0,8,0,61,8,184,4,272,0,0,0,0,0,10,0,56,0,150,3,224,4,21,0,6,0,31,3,94,12,1544,19,1744,4,19,4,9,3,113,0,162,19,480,11,827,23,73,4,29,3,282,4,250,34,3491,45,4238,35,82,4,84,9,499,3,215,32,752,11,1723,100,123,12,254,11,543,20,195,42,764,21,2078,299,94,18,357,27,435,15,126,28,439,18,1862,294,47,10,292,32,335,14,76,20,115,0,1226,463,44,9,243,32,221,5,40,8,124,8,1206,1422,70,27,421,70,302,21,52,19,127,15,2540,1053,32,24,242,48,95,3,24,9,45,3,1583,591,22,11,118,30,36,4,9,0,22,0,857,354,6,3,48,13,60,3,0,4,12,0,506,386,11,8,84,15,57,6,14
128,4,0,0,3,0,7,0,10,3,263,3,294,3,4,0,3,0,0,0,12,0,124,0,147,0,0,0,0,0,3,0,29,0,66,4,108,0,0,0,0,0,0,0,14,0,40,0,61,0,9,0,3,0,10,0,40,0,575,3,644,3,11,0,5,0,26,6,97,4,234,4,391,8,49,0,14,0,66,0,132,12,1508,15,1815,11,63,0,38,3,133,10,172,14,907,5,1349,38,103,6,124,6,174,17,228,20,1141,10,1858,128,109,9,205,8,181,12,165,26,861,0,1708,134,58,7,214,11,209,8,117,18,291,0,1067,246,68,6,238,14,179,6,92,13,280,0,1144,986,104,26,489,49,345,25,152,26,370,4,2571,962,49,19,367,50,103,14,69,22,161,0,1819,816,37,12,221,24,70,6,21,7,98,3,1315,530,22,9,81,21,150,3,24,8,51,0,900,878,66,24,333,50,159,7,63
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,14,5,0,6,0,9,0,3,3,169,6,212,5,7,0,7,0,7,0,16,0,103,3,139,3,4,0,4,0,4,0,28,0,72,4,121,4,0,0,0,0,5,3,17,3,47,0,70,14,29,8,21,3,15,0,83,9,622,7,814,9,26,3,19,0,42,4,116,5,267,3,509,29,75,10,56,7,106,3,227,38,2129,32,2705,38,109,9,97,4,209,13,235,21,753,5,1497,89,148,14,226,20,252,22,210,30,707,18,1729,212,125,18,368,15,187,21,136,16,435,8,1549,206,47,6,300,16,166,18,56,10,110,0,937,296,43,7,273,32,137,12,36,16,100,4,955,762,90,24,394,50,212,25,56,19,134,5,1766,467,32,14,248,38,57,7,17,6,51,3,936,261,11,10,115,21,16,3,8,3,23,0,464,139,9,5,33,9,37,0,5,3,19,0,258,197,28,6,125,14,52,8,19
202,7,6,3,8,0,7,0,4,0,116,3,154,12,4,0,3,0,0,0,15,3,115,0,157,3,4,0,3,0,4,0,20,3,57,0,97,0,0,0,0,0,3,0,12,0,36,0,49,20,27,0,13,0,15,3,76,15,549,8,736,3,21,0,4,0,25,3,119,10,218,3,413,28,68,10,46,3,95,12,202,27,1919,29,2427,46,99,13,93,9,170,13,221,41,747,13,1448,87,148,17,239,12,234,19,200,25,855,23,1841,247,142,12,360,24,195,16,130,26,501,8,1654,203,53,11,291,24,160,8,68,16,126,0,959,287,69,16,241,19,109,12,51,14,125,3,940,679,85,17,462,65,176,25,67,16,158,8,1747,433,42,22,256,45,57,10,23,6,52,3,943,286,21,12,124,18,20,10,15,6,31,0,531,131,7,8,45,5,34,0,12,3,8,0,258,193,25,11,130,12,55,4,22
203,15,6,0,0,0,6,0,7,3,316,0,351,3,8,0,3,0,9,0,10,3,173,3,215,0,8,3,3,0,3,0,53,10,107,3,187,0,0,0,0,0,5,0,35,4,63,0,110,20,39,3,5,0,21,7,122,12,1080,9,1308,5,43,0,20,3,53,3,159,9,409,7,712,24,107,11,58,3,141,12,338,25,3088,59,3862,31,160,3,108,4,279,19,369,32,1372,10,2406,82,221,12,316,22,379,30,344,40,1473,22,2937,272,224,24,548,29,286,23,268,36,932,17,2661,269,101,18,445,21,260,18,125,18,261,3,1536,422,85,23,496,33,230,23,86,13,297,6,1716,1484,145,35,770,74,314,31,127,24,341,18,3349,1034,62,26,547,57,94,26,48,15,113,6,2025,581,33,11,214,28,45,8,28,3,73,0,1034,299,16,9,71,11,81,8,23,13,36,0,573,464,64,18,255,24,117,9,70
204,18,5,8,11,0,5,0,3,0,175,8,236,18,10,3,6,0,8,0,19,3,99,4,178,7,5,0,15,3,3,0,38,3,59,3,131,0,3,0,0,0,8,0,15,3,49,0,82,32,37,3,11,3,24,3,99,17,707,16,953,18,28,4,24,0,49,5,111,17,259,3,530,67,88,7,64,4,112,10,232,25,2359,45,3021,78,126,13,137,16,214,14,294,44,877,8,1819,162,214,25,303,20,275,22,240,38,863,20,2182,289,154,23,463,31,234,31,153,28,525,13,1951,249,76,13,381,18,167,19,83,19,166,3,1199,392,80,20,329,31,150,12,59,18,164,3,1252,906,109,27,554,56,190,21,71,19,156,10,2115,554,53,24,289,42,72,18,31,3,64,6,1142,307,18,13,114,22,32,5,8,0,35,0,563,119,7,7,37,4,29,3,8,3,15,0,238,206,45,14,112,9,47,4,24
205,37,15,8,4,0,8,0,4,3,344,6,436,21,16,4,3,0,11,3,28,3,236,7,327,3,7,0,7,0,10,3,54,7,144,0,241,3,4,0,0,0,5,0,39,3,97,0,149,39,44,5,31,0,42,8,160,19,1405,27,1773,16,48,0,40,0,84,4,244,28,514,3,987,71,162,23,89,4,166,22,452,64,4222,81,5352,108,180,15,186,15,298,24,485,58,1616,28,3015,218,291,26,432,33,400,24,374,56,1583,34,3478,396,230,29,622,37,328,45,227,58,939,35,2944,345,108,16,467,41,281,14,122,26,247,6,1665,487,129,26,486,38,232,25,77,31,285,9,1827,1080,134,47,770,95,355,38,105,59,340,17,3038,654,68,32,453,66,111,29,52,10,112,9,1590,421,43,10,228,27,49,10,24,3,48,3,878,210,9,11,66,16,120,3,17,14,38,4,505,319,51,23,251,24,95,24,37
206,22,7,3,11,0,21,0,21,3,1183,7,1277,7,13,3,3,0,12,0,57,12,300,3,401,0,18,0,4,0,8,4,141,7,180,3,363,0,0,0,3,0,10,0,116,0,90,0,227,13,70,8,12,0,32,7,190,18,1175,11,1539,9,87,0,32,3,95,5,292,21,340,0,897,38,322,11,61,6,225,21,323,32,2131,25,3203,54,322,8,170,8,483,20,386,35,753,15,2253,179,536,13,538,33,674,35,364,36,903,15,3332,513,409,24,989,32,654,36,295,37,709,8,3705,586,183,12,941,41,702,20,198,36,266,10,2981,1167,211,23,903,52,605,25,174,27,386,4,3583,4481,300,70,1717,169,1119,52,307,64,563,7,8864,4565,174,62,1387,160,436,38,159,29,313,10,7314,3640,114,54,762,134,231,24,86,13,186,12,5253,2778,62,42,321,85,605,14,102,20,172,13,4204,6351,297,108,1442,218,896,44,364
207,3,0,0,3,0,9,0,12,8,969,7,1015,6,4,0,3,0,3,3,35,9,353,4,417,3,15,0,0,0,9,0,91,3,155,0,272,3,0,0,0,0,9,0,57,3,88,0,164,0,43,3,12,0,26,4,121,14,995,21,1234,11,48,0,13,0,60,4,195,10,368,10,722,11,132,3,28,3,135,8,240,16,2160,31,2775,32,137,8,80,3,267,9,288,26,1169,17,2046,75,220,10,237,8,326,25,299,40,1408,15,2656,192,177,15,339,19,325,12,304,24,1104,17,2522,211,81,6,314,17,302,10,158,21,412,9,1540,375,94,14,290,28,259,13,136,28,524,6,1758,1282,166,23,639,50,478,25,210,38,713,9,3637,1182,106,15,492,52,216,16,176,26,387,3,2672,922,69,11,313,43,109,11,75,8,243,0,1810,635,33,8,124,24,220,0,61,12,166,0,1288,1541,171,25,576,64,425,18,260
208,8,5,3,4,0,8,0,20,11,598,4,665,0,4,0,7,0,5,3,35,5,270,3,330,0,19,0,3,0,4,0,71,3,122,3,216,0,4,0,0,0,4,0,57,9,54,0,135,7,35,0,5,0,42,7,120,3,930,11,1152,7,39,0,18,0,51,4,164,16,338,0,643,22,126,3,41,3,159,18,290,14,2362,44,3082,25,159,3,105,10,281,13,338,29,1086,19,2068,105,241,15,279,20,452,23,338,34,1321,15,2828,263,232,18,526,17,350,18,283,24,1030,16,2770,283,121,6,451,25,378,8,182,16,370,7,1843,559,145,11,470,44,329,21,159,18,384,9,2144,1926,203,34,900,75,553,43,252,42,614,4,4648,1811,120,30,718,80,255,31,166,26,339,12,3582,1322,76,22,361,47,115,6,73,10,193,0,2237,1021,36,18,167,50,286,3,66,13,143,0,1796,2016,193,42,685,90,463,32,254
209,8,0,0,12,0,16,0,7,3,962,14,1032,0,13,0,3,0,5,0,39,7,332,8,408,3,10,0,5,0,13,0,81,8,206,0,331,0,0,0,0,0,12,0,65,4,103,3,193,5,45,3,9,0,40,4,151,19,1741,28,2047,6,41,0,22,0,110,3,251,22,461,13,938,22,125,5,48,3,252,12,370,36,4295,62,5248,54,188,11,146,12,523,17,434,48,1487,23,2929,119,293,15,441,19,665,25,393,48,1586,20,3630,421,287,31,751,58,579,40,291,49,1041,26,3569,451,120,17,659,40,462,26,163,25,309,8,2287,800,125,24,654,62,395,32,122,23,349,6,2588,2475,184,61,1174,121,619,47,152,37,391,15,5272,2091,107,37,734,96,211,20,56,17,157,7,3529,1299,41,26,341,59,83,10,20,10,79,3,1976,716,9,8,128,26,170,3,27,9,51,0,1156,992,54,32,349,49,180,13,72
210,12,6,0,0,3,5,0,14,3,615,20,674,3,4,3,4,0,6,0,32,3,239,4,293,0,12,0,0,0,11,0,47,3,164,0,242,0,3,0,0,0,14,0,48,3,80,0,152,10,21,3,9,0,39,3,119,8,1392,24,1619,7,35,0,6,0,96,5,179,12,372,5,719,11,64,7,30,4,206,12,292,38,3282,61,4012,35,99,7,99,3,396,17,298,45,1070,15,2077,84,171,11,291,14,511,21,272,49,1091,21,2524,298,152,14,525,39,408,23,183,29,642,24,2336,336,86,16,436,30,312,22,88,20,192,6,1546,559,79,18,412,28,267,4,78,18,176,4,1645,1784,81,46,681,104,366,28,84,35,209,10,3428,1299,48,29,439,63,135,9,36,6,82,3,2165,801,21,19,206,35,53,11,11,0,43,0,1199,469,10,11,61,27,114,0,16,6,17,0,735,574,21,21,161,30,94,4,29
211,20,8,8,11,0,20,0,15,3,833,7,923,4,16,0,6,0,8,0,46,10,324,4,413,3,18,0,4,0,20,0,96,8,198,4,348,4,0,0,3,0,12,0,54,7,103,0,190,15,46,4,13,0,29,0,156,19,1390,21,1702,8,62,3,37,3,91,8,312,40,588,9,1160,41,150,18,86,8,247,17,471,36,4093,75,5242,44,219,9,168,8,475,23,564,47,2094,25,3675,149,323,16,460,37,734,23,560,70,2184,31,4587,439,318,27,837,56,592,26,346,49,1360,15,4067,494,177,16,755,43,494,35,225,43,430,10,2718,897,159,26,763,57,436,25,141,41,414,7,2969,2848,210,52,1362,132,715,44,202,44,487,13,6106,2169,116,39,900,105,239,27,79,15,186,0,3879,1429,33,23,440,76,92,11,38,7,114,9,2271,770,19,8,150,27,214,6,36,12,48,0,1278,989,53,23,413,52,208,18,68
212,23,12,3,5,0,21,0,27,9,1818,25,1945,4,12,3,4,0,12,0,71,14,553,14,686,7,24,0,10,4,15,3,159,8,370,8,600,0,0,0,3,0,24,3,128,8,185,0,360,9,72,4,22,0,70,9,270,29,2500,41,3036,9,67,6,33,0,221,8,417,45,843,12,1657,49,195,23,101,5,562,21,588,66,6439,114,8155,71,268,16,213,16,1015,25,644,88,2230,29,4617,244,406,38,671,44,1194,30,618,83,2305,43,5688,780,346,35,1160,76,916,63,390,68,1380,38,5246,850,167,29,939,53,726,30,185,47,398,8,3430,1297,142,30,936,88,545,34,141,36,422,19,3685,3806,224,57,1443,169,764,41,189,50,497,23,7267,2418,80,31,830,116,235,16,66,17,206,9,4028,1316,49,21,362,48,99,17,22,5,102,4,2052,680,23,16,120,22,166,9,28,11,67,3,1147,964,91,33,334,39,165,13,64
213,17,5,5,3,0,28,0,17,14,1495,18,1621,0,12,6,3,0,4,0,50,7,485,0,578,3,20,0,3,0,24,0,114,14,322,3,503,3,3,0,0,0,13,0,106,6,142,4,288,9,56,9,9,0,55,7,247,19,2202,37,2661,11,60,8,27,0,193,5,375,50,635,16,1382,41,174,11,71,9,531,22,483,59,5265,79,6741,57,258,12,192,26,946,25,551,65,1528,37,3689,168,372,25,623,36,1262,42,430,86,1570,35,4652,638,311,36,1089,87,973,38,269,70,881,30,4427,762,161,29,945,69,745,23,159,39,249,13,3191,1287,151,40,894,87,618,34,125,34,232,19,3521,3908,179,88,1406,169,888,59,118,45,290,17,7158,2857,75,50,830,127,273,25,66,22,97,14,4426,1816,35,34,411,80,110,11,25,8,43,3,2560,1084,15,14,126,52,214,10,19,13,31,0,1575,1586,65,25,356,59,174,14,35
214,11,0,0,3,0,3,0,8,3,370,8,406,3,8,0,3,0,4,0,22,4,174,5,224,0,3,0,3,0,3,0,41,3,112,3,174,0,3,0,0,0,11,0,30,0,73,0,118,8,23,3,16,0,11,0,98,11,995,13,1182,4,21,0,13,5,47,6,186,12,373,6,677,27,97,14,50,0,137,5,293,33,3219,50,3928,30,141,9,100,8,288,16,433,55,1438,22,2532,80,230,19,295,19,392,24,330,55,1651,25,3120,307,217,18,481,28,334,27,242,37,1009,27,2726,316,128,11,444,26,310,19,126,20,292,3,1695,479,93,20,446,32,233,28,87,25,358,3,1804,1540,162,37,752,92,347,29,141,31,384,21,3537,1123,63,34,472,57,131,26,65,8,184,3,2161,596,39,11,212,34,52,13,23,3,84,4,1067,315,9,10,66,13,131,0,23,6,53,0,619,454,81,25,271,26,129,6,68
215,30,14,3,21,0,13,0,6,6,155,4,247,18,11,0,17,3,14,0,16,0,99,0,173,14,7,0,6,0,3,0,33,4,58,3,130,3,0,0,3,0,3,0,22,0,38,0,73,28,23,11,28,0,16,0,76,15,679,23,903,15,21,0,16,6,52,3,117,14,224,3,475,68,97,12,57,7,142,7,174,36,2195,46,2840,91,104,13,153,8,208,14,199,38,757,21,1597,177,147,9,314,21,264,19,155,39,713,16,1871,358,127,17,455,35,181,17,106,28,446,25,1807,231,41,9,283,19,109,21,48,15,70,7,839,402,72,19,297,26,109,15,35,15,114,7,1104,754,55,31,423,45,123,27,30,8,122,13,1631,424,19,13,202,22,46,14,22,3,43,4,817,222,12,16,111,9,20,8,10,0,20,0,412,88,5,3,19,12,18,0,4,3,12,0,169,158,18,8,98,13,38,3,9
216,29,8,3,12,4,4,0,10,0,161,4,230,21,9,3,0,0,10,0,10,3,82,3,140,6,6,3,4,0,6,0,15,0,55,0,97,3,3,0,0,0,7,0,13,3,40,0,62,22,21,3,21,0,19,4,62,8,594,15,772,13,24,5,16,0,32,0,93,3,185,0,376,39,63,7,45,5,79,9,169,22,1893,39,2370,40,64,15,72,9,165,6,164,28,616,23,1205,101,119,20,225,16,226,20,148,26,661,20,1568,228,102,21,344,29,164,18,80,20,386,14,1408,188,57,9,252,14,120,12,40,17,57,0,764,311,58,15,234,28,88,11,31,16,109,4,885,662,53,20,345,45,119,18,35,9,108,18,1432,395,19,9,202,28,43,9,15,3,36,3,759,195,7,4,75,15,10,0,10,0,13,4,336,72,3,4,21,3,18,0,6,6,8,0,142,130,26,11,68,5,29,5,18
217,25,0,5,14,3,8,3,0,0,107,10,175,11,13,0,7,3,5,0,11,0,84,6,138,7,5,0,7,0,6,0,30,3,56,0,116,0,0,0,3,0,3,0,14,3,41,0,59,33,25,4,19,0,16,3,76,7,508,10,700,15,30,0,15,0,46,0,112,12,176,6,409,49,61,4,49,7,77,7,192,21,1519,26,2015,74,100,8,108,16,164,13,174,25,551,11,1249,123,134,20,239,12,204,14,146,22,604,16,1536,229,101,18,355,28,146,8,81,11,332,17,1337,169,44,10,264,15,111,11,47,16,63,3,753,301,68,17,238,31,102,9,39,6,93,3,914,619,67,35,371,38,119,26,33,14,121,12,1458,328,46,21,225,37,44,8,15,3,43,0,775,220,14,7,79,15,15,4,11,0,18,0,382,89,3,3,36,6,28,3,8,3,13,0,196,168,30,7,112,11,36,7,14
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,4,0,0,9,0,0,6,248,10,280,3,0,0,0,0,3,0,9,0,134,0,151,3,7,0,0,0,3,0,24,4,80,0,126,0,3,0,0,0,3,0,12,0,64,0,88,3,9,0,6,0,7,3,76,5,679,13,811,4,22,0,11,0,45,3,136,8,371,4,599,20,60,9,26,4,90,7,196,30,2488,38,2966,24,71,8,57,5,217,12,251,29,1106,5,1787,80,165,7,190,14,308,7,215,21,1175,11,2191,218,107,13,355,26,289,19,149,25,722,10,1935,238,53,10,328,15,281,11,83,22,256,4,1307,409,68,10,358,32,208,12,76,24,232,0,1436,1300,92,27,605,65,369,15,78,31,251,15,2849,1067,58,21,389,50,130,6,41,15,120,4,1897,719,28,12,204,35,49,18,23,3,52,3,1154,393,12,5,66,26,119,3,15,8,38,0,691,553,45,14,235,36,115,10,47
302,9,3,0,3,0,0,0,3,0,223,5,243,0,0,0,0,0,0,0,21,0,92,0,122,0,0,0,4,0,0,0,28,3,58,0,93,0,0,0,0,0,3,0,21,0,34,0,62,6,15,0,10,0,9,3,67,4,469,13,595,7,20,0,10,0,43,0,109,10,210,0,403,12,60,6,26,0,103,3,129,18,1679,20,2059,22,76,5,69,4,232,8,174,26,820,5,1437,48,141,3,205,17,312,6,197,24,899,15,1871,204,122,7,354,20,244,14,139,19,563,8,1687,242,64,7,331,20,205,9,67,22,167,3,1151,494,59,5,316,26,183,12,51,26,188,3,1368,1487,93,38,632,73,313,30,86,24,211,5,2992,1214,44,24,469,56,113,11,36,9,75,0,2049,877,20,11,211,34,47,9,13,3,45,0,1271,539,6,12,82,23,98,0,16,9,31,0,809,790,25,13,214,40,119,8,21
303,7,3,0,0,0,17,0,14,5,755,3,810,5,10,0,0,0,3,0,33,0,242,0,294,0,6,0,5,0,3,0,78,6,164,3,265,0,0,0,4,0,9,3,78,7,77,0,171,4,27,5,12,0,25,10,127,14,733,8,952,6,58,0,13,0,60,4,201,14,345,3,707,26,149,3,42,3,208,10,256,20,2138,41,2895,36,168,3,122,11,377,17,305,28,939,9,2009,92,254,4,336,16,520,26,297,39,1139,21,2741,290,193,15,532,28,432,18,200,30,702,16,2465,377,115,13,505,31,385,19,119,16,225,0,1804,569,107,12,501,30,281,23,90,16,243,6,1877,1914,127,39,866,98,476,32,121,30,299,7,4005,1632,83,29,603,74,151,9,63,19,116,0,2793,1173,52,17,301,57,91,5,34,0,86,0,1821,769,16,7,135,37,124,3,24,11,55,3,1186,1300,53,23,329,61,176,12,68
