SUA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
4002,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,30,19,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,4,0,0,27,0,0,0,7,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,11,0,3,0,3,0,0,0,0,0,14,8,19,13,39,18,19,24,13,5,158,46,60,64,206,124,126,112,62,30,822,917,1981,1721,3260,1930,1774,1358,730,274,13952,0,0,0,0,0,0,0,0,0,0,814,1705,1548,2921,1667,1520,1059,641,310,12191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4003,0,0,0,0,0,0,4,0,0,4,0,3,0,10,0,0,0,0,0,15,0,0,12,86,0,0,0,0,0,100,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,14,0,0,4,4,0,0,3,0,0,13,0,11,10,43,9,3,0,0,0,75,0,0,0,0,4,0,0,0,0,4,0,3,3,3,3,0,0,0,0,18,0,10,19,51,12,7,9,7,7,124,20,57,70,133,87,76,81,50,21,603,480,1023,1176,2286,1096,1015,903,555,171,8705,0,0,0,6,0,0,0,0,0,6,498,832,943,1414,878,842,755,463,240,6857,0,3,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4004,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,12,4,0,7,3,3,38,31,60,61,161,96,102,87,34,11,644,423,892,845,1856,910,906,673,287,79,6871,0,0,0,0,0,0,0,0,0,0,400,771,706,1330,797,681,504,270,117,5572,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,6,10,4,3,54,40,82,64,139,84,96,69,50,11,645,560,1067,905,1924,1046,1022,784,415,149,7867,0,0,0,0,0,0,0,0,0,0,432,879,781,1642,854,830,582,322,181,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4006,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,5,12,7,11,7,3,0,44,20,47,44,112,77,65,48,32,13,456,383,892,910,1478,988,896,727,435,141,6845,0,0,0,0,0,0,0,0,0,0,336,753,775,1347,813,754,687,415,220,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
4007,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,6,7,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,15,10,4,35,0,0,0,3,0,0,4,0,0,10,0,0,9,10,7,14,29,26,12,112,21,56,48,126,88,127,157,122,68,811,479,1159,921,1839,1237,1784,2553,1596,558,12117,0,0,0,0,0,0,0,0,0,0,443,1039,800,1636,1053,1554,1935,968,500,9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0
4008,0,0,0,0,0,0,0,4,0,8,0,4,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,9,6,3,3,0,30,0,0,8,5,7,3,0,0,0,28,0,7,3,12,27,28,25,22,3,136,47,83,98,209,145,113,67,54,23,845,689,1426,1377,2658,1699,1347,946,568,165,10875,0,0,0,0,0,0,0,0,0,0,610,1238,1133,2199,1016,770,564,288,116,7943,0,6,0,11,0,0,0,0,0,16,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,8
5000,0,0,0,4,3,20,10,8,0,51,0,5,7,77,27,18,11,3,3,142,3,0,31,142,0,3,0,0,0,174,5,42,42,34,4,3,3,0,0,136,0,0,0,11,3,9,11,8,0,40,0,0,0,7,3,0,0,0,0,17,11,20,34,110,75,97,65,25,5,441,3,15,23,145,69,30,12,0,0,296,0,3,0,45,56,64,43,14,13,243,3,22,26,161,86,83,39,6,0,432,10,39,102,632,349,314,273,102,26,1851,757,1535,1614,6251,3222,2895,1757,882,242,19153,9006,18869,15874,42998,23974,22006,15227,6148,1563,155662,0,7,8,27,7,0,0,0,0,50,7456,15531,10759,23975,13136,12595,7907,3634,1292,96301,0,0,0,10,0,0,0,0,0,11,0,0,0,8,4,6,0,0,0,20,0,0,0,12,3,3,0,0,0,20,0,5,16,109,38,52,21,3,3,254,0,0,0,9,3,4,0,0,0,22
5001,0,0,0,0,0,0,4,3,4,10,0,0,0,0,4,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,15,12,8,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,6,6,8,0,0,46,0,3,3,5,5,3,0,0,0,20,0,0,0,3,3,7,12,8,3,39,0,0,0,10,5,11,4,0,0,35,0,16,12,43,27,31,21,15,4,167,38,95,103,225,145,171,134,99,53,1059,938,2248,2021,3642,2100,2111,1763,1011,424,16261,0,0,0,0,0,0,0,0,0,0,829,1821,1528,2778,1617,1589,1177,715,354,12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,7,6,0,3,0,40,0,0,0,0,0,3,0,0,0,3
5002,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,0,0,27,0,0,0,0,0,32,0,7,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,3,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,0,0,0,18,0,3,0,41,10,16,3,3,0,73,63,116,86,325,128,116,64,20,10,914,581,1073,712,2307,979,833,391,115,19,7003,0,0,0,0,0,0,0,0,0,0,451,899,488,1633,600,521,195,53,20,4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,18,0,0,0,3,0,0,0,0,0,3
5003,0,0,0,3,0,4,0,0,0,6,0,3,0,17,5,0,0,0,0,40,0,0,4,25,0,0,0,0,0,30,3,6,4,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,11,10,24,18,17,13,8,3,100,0,0,5,7,11,0,6,0,0,24,0,0,3,10,7,16,10,0,0,56,0,13,33,68,48,48,13,0,0,228,9,38,35,125,62,58,45,18,9,406,158,293,274,697,403,368,279,158,54,2687,2570,5198,4451,9276,4860,4206,3073,1453,478,35575,0,0,0,0,0,0,0,0,0,3,2198,4204,3360,6712,3311,3078,2044,1096,505,26504,0,0,3,13,0,0,0,0,0,28,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,21,12,7,3,0,3,43,0,0,0,7,3,3,0,0,0,8
5004,0,0,0,0,0,0,0,0,0,3,0,4,0,8,5,0,0,0,0,21,0,0,4,17,0,0,0,0,0,18,0,4,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,9,0,16,7,13,10,5,3,62,0,4,0,13,3,0,0,0,0,22,0,0,0,4,0,0,12,3,0,24,0,0,0,6,15,7,3,0,3,35,0,14,11,47,32,22,32,22,9,182,63,129,110,353,215,197,187,101,41,1406,1174,2669,1817,4140,2413,2236,2094,993,339,17869,0,0,9,6,3,0,0,0,0,21,981,2256,1486,3292,1759,1720,1367,705,325,13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,11,3,0,0,0,0,11,0,0,0,12,3,10,8,3,4,31,48,73,99,181,136,99,80,31,8,745,398,847,787,1348,911,756,606,293,91,6044,0,0,0,0,0,0,0,0,0,0,325,697,577,1036,589,553,437,255,106,4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
5006,0,0,0,0,0,0,3,0,0,3,0,10,3,12,3,0,0,0,0,24,0,0,0,10,0,0,0,0,0,11,3,4,8,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,4,5,0,0,35,0,0,3,12,3,11,4,0,0,28,0,0,4,8,10,3,4,0,0,27,0,8,8,16,13,4,0,0,0,53,3,17,23,48,36,16,24,15,3,180,98,180,181,410,255,234,155,102,27,1648,1249,2651,2428,4606,2667,2242,1574,829,270,18515,0,0,0,0,0,0,0,0,0,0,1116,2263,1971,3531,1916,1669,1071,619,244,14386,0,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,12,4,3,0,0,0,22,0,0,0,0,0,3,0,0,0,3
5007,0,0,0,3,0,3,0,0,0,11,0,0,0,14,4,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,9,9,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,14,7,3,0,0,0,24,0,0,3,3,3,0,0,0,0,10,0,0,0,6,5,7,3,0,0,22,3,17,25,55,33,22,3,0,0,155,7,30,23,112,36,24,21,8,0,252,141,173,162,571,270,236,100,30,4,1698,1324,2173,1999,4996,2234,1723,789,251,49,15535,0,0,0,3,0,0,0,0,0,3,1100,1610,1280,2853,1128,827,364,202,61,9420,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,3,14,4,6,0,0,0,29,0,0,0,3,3,3,0,0,0,8
5008,0,0,0,0,0,0,0,0,0,0,3,0,0,10,10,0,0,0,0,28,0,3,0,11,0,0,0,0,0,13,0,3,11,3,0,0,0,0,0,22,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,22,0,0,0,3,3,0,0,0,0,13,0,0,0,5,0,3,0,0,0,10,0,9,4,20,6,0,0,0,0,38,6,7,4,68,19,14,4,0,0,115,75,127,113,475,187,106,21,3,0,1094,811,1346,943,3310,1136,688,173,21,11,8425,0,0,0,3,0,0,0,0,0,3,704,939,611,1795,517,256,59,8,3,4890,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
5009,0,0,18,207,152,229,202,145,48,1001,38,348,345,1797,538,357,274,120,38,3846,22,27,136,1142,51,56,40,7,0,1478,105,407,538,629,102,54,27,10,4,1878,4,21,57,370,264,287,296,134,29,1454,6,17,62,309,127,54,33,21,3,627,101,535,477,1097,614,587,377,110,35,3930,61,236,612,2450,1487,1143,464,169,58,6692,15,150,206,745,587,466,442,198,79,2886,4,277,688,1753,962,674,238,78,16,4690,455,2536,3976,12817,4677,3394,2338,1198,395,31794,3440,5579,7295,21109,8818,7203,5360,3317,1614,63739,63880,122539,127280,283350,124933,100918,72412,36448,12534,944291,9,108,425,746,179,91,48,17,0,1635,54171,89334,80380,142775,61956,53959,36522,20144,10319,549567,31,121,89,710,74,57,23,5,4,1112,0,10,80,486,303,283,97,53,14,1327,13,21,41,310,114,101,28,15,9,663,37,180,249,1069,418,290,153,58,28,2482,0,29,46,265,170,139,89,36,5,777
5010,0,0,0,0,0,0,0,0,0,5,0,3,0,8,8,3,0,0,0,21,0,0,3,5,0,0,0,0,0,4,3,0,5,7,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,8,0,5,0,0,0,14,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,7,9,21,19,3,0,0,0,63,0,4,3,48,28,16,11,0,0,104,90,136,107,464,203,133,42,14,3,1191,683,1019,714,2860,1102,707,193,56,18,7339,0,0,0,0,0,0,0,0,0,3,539,704,515,1457,443,250,71,33,7,4021,0,0,3,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,10,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3
5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,4,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,0,3,5,0,30,0,3,4,10,7,5,3,0,0,30,0,5,6,31,12,17,5,11,0,86,36,75,51,201,88,62,49,36,12,614,536,951,647,1648,819,528,465,242,56,5897,0,0,0,0,0,0,0,0,0,0,434,579,428,867,292,273,192,94,46,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
6000,0,0,0,0,3,3,6,9,0,21,0,0,3,6,3,0,0,5,0,19,0,0,3,20,0,0,0,0,0,28,0,3,4,4,3,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,12,3,12,9,47,28,55,60,21,3,246,0,0,0,4,0,0,0,0,0,11,0,0,0,3,22,23,32,14,0,89,0,0,0,13,7,5,14,0,0,46,7,26,20,90,72,132,150,85,23,604,209,542,539,1290,1115,1372,1102,545,153,6867,3949,9501,7973,14746,11138,13077,10677,4501,1088,76643,0,0,0,0,0,0,0,0,0,0,3499,8195,6436,13012,9023,9565,6777,2871,1097,60484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,7,37,19,39,19,3,3,131,0,0,0,8,4,4,0,0,0,9
6001,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,3,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,17,0,0,0,6,3,3,0,0,0,11,0,6,9,12,15,16,15,25,10,99,29,67,90,181,146,122,140,90,31,902,782,1593,1704,2762,1724,1649,1404,831,251,12711,0,0,0,0,0,0,0,0,0,0,739,1469,1504,2626,1585,1526,1142,748,336,11676,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6002,0,0,0,0,0,0,0,3,0,5,0,7,0,10,5,3,0,0,0,22,0,0,0,22,0,0,0,0,0,28,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,7,3,10,0,0,29,0,0,0,3,0,0,0,0,0,3,0,0,0,8,4,3,3,3,3,18,0,0,0,0,0,0,0,0,0,6,0,0,0,11,9,19,14,17,0,79,33,64,69,202,124,169,153,97,27,942,822,1850,1642,3153,1821,1888,1622,864,286,13948,0,0,0,0,0,0,0,0,0,0,825,1686,1574,2967,1744,1646,1442,788,401,13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,5,0,4,3,0,0,15,0,0,0,0,0,0,3,0,0,4
6003,0,0,0,0,4,7,7,14,0,28,0,3,10,41,10,10,7,8,0,91,0,6,5,30,0,3,0,0,0,51,3,34,29,49,3,6,0,0,0,116,0,0,0,0,0,3,0,0,0,4,0,0,0,3,5,0,0,0,0,16,3,42,33,101,70,60,57,15,4,395,5,3,24,51,12,6,3,0,0,106,0,5,3,11,22,23,21,20,9,116,0,3,6,16,17,14,12,0,0,62,30,107,181,566,242,187,165,139,57,1661,301,515,597,1550,879,929,766,504,194,6235,6117,12720,12988,25118,12968,12559,9526,4976,1824,98785,0,3,13,48,13,3,3,0,0,79,5390,10822,10465,20916,10923,10709,7739,4245,2212,83427,0,3,0,26,0,0,0,0,0,30,0,0,0,11,9,9,3,3,0,34,0,0,0,5,3,0,0,0,0,11,0,6,14,78,36,30,31,3,0,205,0,3,4,17,23,11,3,3,0,72
6004,0,0,0,0,0,0,0,4,0,10,0,3,3,24,6,7,0,0,0,45,0,0,0,9,0,0,0,0,0,10,0,7,14,4,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,12,9,25,17,21,6,6,4,93,0,8,8,18,3,0,0,0,0,43,0,0,0,7,3,8,11,0,6,40,0,0,3,5,4,5,0,3,0,21,6,48,90,269,111,69,54,46,30,722,141,236,348,688,405,385,386,193,99,2880,2514,5143,6136,9855,5339,4865,3965,1995,763,40568,0,0,20,51,8,0,0,0,0,74,2188,4411,4824,8372,4720,4372,3233,1948,1046,35115,0,0,3,8,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,34,16,9,4,0,0,64,0,0,0,3,4,0,3,0,0,10
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,10,11,8,4,34,7,32,43,90,56,72,87,50,14,452,348,881,818,1297,910,1028,883,510,139,6829,0,0,0,0,0,0,0,0,0,0,341,751,676,1265,871,923,738,434,184,6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
7000,0,0,0,0,0,0,8,0,0,7,0,0,0,15,3,3,3,0,0,20,0,0,0,10,0,0,0,0,0,14,0,4,0,13,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,8,4,17,7,11,10,6,0,56,0,8,9,37,35,23,3,0,0,116,0,0,0,3,3,7,3,0,0,13,0,0,3,11,14,10,5,0,0,43,0,6,15,99,51,43,33,11,0,261,262,512,585,1499,846,696,354,100,12,4866,3402,6850,6436,12646,5594,4073,2092,532,80,41699,0,0,0,0,0,0,0,0,0,0,2940,5664,5102,9798,3994,2696,1158,330,69,31753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0,0,0,27,0,0,6,15,0,0,3,0,0,30,0,0,0,7,0,0,0,0,0,8
7001,0,0,0,0,0,0,0,0,0,0,3,10,7,28,7,0,0,0,0,57,0,0,4,34,0,0,0,0,0,40,0,6,6,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,21,42,45,136,65,52,14,4,0,380,0,3,3,11,12,3,3,0,0,33,0,0,0,0,6,4,0,0,0,13,0,19,5,37,21,6,3,0,0,92,9,27,24,131,51,35,24,3,0,299,99,158,169,482,237,202,106,30,6,1492,929,1734,1478,3692,1810,1502,700,224,53,12131,0,0,0,3,0,0,0,0,0,3,748,1258,926,2333,1207,989,441,166,65,8123,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,4,12,6,10,3,0,0,37,0,0,0,3,0,0,0,0,0,3
