SUA_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
6000,1470,2409,5100,6088,7938,7195,1985,372,50,32608,61,114,279,374,497,453,204,68,3,2058,0,9,20,19,26,15,8,0,0,106,99,128,220,259,377,245,31,4,0,1382,0,6,41,41,62,28,3,0,0,180,5,38,63,110,122,105,23,0,0,462,16,32,76,82,112,56,8,0,0,375,495,366,537,673,816,570,107,12,3,3585,506,323,435,466,590,441,115,5,0,2894,8,21,94,135,199,182,53,5,0,703,8,18,54,36,50,58,14,3,0,232,9,45,142,122,128,84,10,0,0,536,8,36,56,74,117,80,23,3,0,403,28,84,198,243,261,223,71,3,3,1111,22,52,151,192,338,238,41,5,0,1047,12,54,303,488,598,437,56,0,0,1948,28,105,476,842,1037,801,125,8,0,3424,90,323,827,1059,1818,1621,243,8,0,5989,36,45,79,96,114,110,20,0,0,507,64,117,190,204,228,140,28,4,0,983
6001,357,506,1018,998,1211,924,188,19,9,5226,5,3,13,16,26,21,4,0,0,87,0,0,10,4,4,4,0,0,0,28,20,26,30,41,56,45,0,0,0,209,0,5,3,0,3,3,0,0,0,12,3,4,12,23,26,11,3,0,0,76,3,3,7,15,18,11,0,0,0,64,158,92,152,154,158,95,15,0,0,825,125,106,84,62,83,41,12,0,0,516,4,4,9,15,26,18,9,0,0,79,5,3,4,4,7,9,0,0,0,39,3,14,23,21,23,15,0,0,0,102,7,13,14,8,15,5,3,0,0,62,0,19,34,35,39,31,7,0,0,157,11,28,52,57,52,49,10,3,0,272,3,12,66,79,100,61,9,0,0,333,7,21,102,158,180,148,25,3,0,644,12,89,219,244,388,298,33,0,0,1285,3,8,6,3,3,3,0,0,0,33,8,20,46,31,37,23,4,0,0,179
6002,334,491,1188,1200,1301,1055,271,33,8,5885,5,28,41,42,46,23,11,0,0,204,0,0,4,3,3,0,0,0,0,15,23,28,37,79,84,61,8,0,0,312,0,0,5,12,6,0,0,0,0,24,0,14,22,16,33,21,5,0,0,101,7,3,17,18,21,13,4,0,0,75,158,109,134,147,185,92,10,3,0,838,164,81,122,73,69,31,3,0,0,540,3,9,31,42,59,39,7,0,0,190,7,4,9,8,15,6,0,0,0,51,0,7,29,21,32,15,0,0,0,110,6,7,15,13,28,14,3,0,0,86,7,18,64,46,43,33,6,0,0,214,3,12,38,49,57,30,8,0,0,202,0,11,41,80,82,45,3,0,0,274,3,24,116,174,206,137,35,4,0,686,20,88,231,243,369,321,42,3,0,1320,13,7,9,9,5,10,5,0,0,67,10,32,62,62,46,28,10,0,0,249
6003,2164,4049,9753,9567,10055,7658,1952,244,33,45480,8,23,85,89,99,66,24,3,0,395,0,0,4,7,4,0,0,0,0,19,120,113,193,221,245,204,43,6,0,1138,0,25,134,163,119,52,5,0,0,497,14,46,111,177,161,129,37,0,0,668,27,34,90,83,131,88,6,4,0,461,846,948,1062,892,955,627,144,13,0,5489,955,833,859,501,456,265,65,4,0,3940,18,62,138,171,202,140,31,0,0,760,49,93,209,148,151,90,18,3,0,758,17,90,381,371,275,186,21,0,0,1337,8,68,117,128,128,108,32,6,0,597,49,117,569,589,553,351,92,8,0,2325,37,107,302,310,320,291,66,11,0,1442,38,183,1074,1470,1493,903,99,3,0,5266,58,268,1112,1548,1748,1383,215,14,0,6346,135,781,2149,2169,2637,2237,355,20,6,10482,94,115,205,217,174,134,29,10,0,981,61,178,389,390,350,218,73,10,0,1663
6004,1025,1917,3766,3681,4088,3059,761,99,10,18401,4,7,39,44,32,23,12,3,0,169,0,0,0,4,0,3,0,0,0,10,52,56,90,113,135,89,9,0,0,542,0,5,38,30,27,21,0,0,0,123,0,10,42,73,73,49,18,0,0,269,10,16,37,66,74,54,12,0,0,267,391,422,429,396,499,314,60,0,0,2519,476,377,317,216,210,148,25,0,0,1782,11,24,30,54,73,68,17,0,0,278,4,20,40,41,37,33,0,0,0,183,12,61,183,170,136,81,10,3,0,651,18,40,61,60,59,36,12,0,0,281,21,80,185,192,151,97,21,0,0,749,9,32,93,127,153,89,23,0,0,532,8,48,204,299,291,190,19,0,0,1062,16,102,417,689,761,520,82,8,0,2595,74,378,911,872,1227,1023,154,4,0,4632,37,43,61,59,65,38,6,0,0,315,38,87,154,139,154,96,20,3,0,680
6005,170,251,470,528,698,601,136,25,0,2888,3,4,17,6,31,15,11,0,0,83,0,0,0,0,0,0,0,0,0,0,11,13,20,32,57,21,3,0,0,157,0,0,0,0,0,0,0,0,0,5,0,0,11,11,10,10,0,0,0,42,0,0,12,7,15,14,0,0,0,45,70,55,67,90,76,54,12,0,0,415,69,30,46,33,48,33,3,0,0,267,3,3,5,18,20,8,3,0,0,59,0,0,4,3,3,3,0,0,0,13,0,3,8,12,14,13,0,0,0,49,0,4,4,8,8,15,0,0,0,33,0,3,20,35,25,8,3,0,0,107,0,3,13,16,22,15,0,0,0,72,0,5,19,46,60,45,3,0,0,174,3,13,63,95,122,97,14,0,0,406,15,44,102,104,179,172,17,0,0,640,4,3,3,3,10,3,0,0,0,30,4,8,23,24,26,11,7,0,0,110
7000,571,1216,3175,2959,2980,2038,545,56,4,13545,38,98,126,83,113,66,20,7,0,558,3,10,62,35,51,7,0,0,0,163,9,3,16,37,26,13,3,0,0,104,0,5,10,19,16,5,0,0,0,53,3,21,83,86,85,43,21,0,0,344,9,16,30,26,17,14,3,0,0,112,86,97,177,180,189,127,26,0,0,882,111,118,271,118,153,114,25,3,0,915,7,11,66,56,72,27,10,0,0,253,6,5,9,11,7,8,0,0,0,43,0,11,41,26,21,10,4,0,0,121,3,8,24,36,29,27,7,0,0,124,9,23,96,92,79,41,18,0,0,365,6,40,99,109,98,56,18,0,0,422,31,106,465,412,459,261,34,0,0,1782,45,107,551,542,510,372,65,4,0,2196,35,136,443,468,476,329,76,6,0,1972,17,24,55,73,69,29,11,0,0,280,11,52,133,137,134,68,22,0,0,557
7001,325,461,1479,1295,1347,1109,259,24,0,6302,0,0,3,7,6,0,0,0,0,21,0,4,0,0,0,0,0,0,0,11,7,8,3,14,9,4,0,0,0,50,0,4,7,11,13,8,0,0,0,35,9,12,40,31,28,23,0,0,0,141,3,3,12,0,12,18,3,0,0,52,82,59,100,92,94,67,21,4,0,523,74,43,141,51,70,48,6,3,0,441,3,13,28,25,36,20,5,0,0,131,9,8,18,18,8,13,3,0,0,66,3,6,20,11,8,3,0,0,0,56,3,15,19,21,22,18,3,0,0,93,6,8,71,82,81,51,18,0,0,319,4,24,53,27,56,31,9,3,0,201,7,58,264,254,258,178,28,0,0,1046,17,31,176,196,262,209,32,3,0,926,27,98,419,371,359,255,49,8,0,1595,16,11,36,33,26,24,3,0,0,155,18,21,64,51,63,35,5,0,0,263
7002,1447,3436,10039,8028,6714,4412,1077,103,10,35263,10,18,28,20,34,20,4,0,0,137,3,16,57,54,46,27,0,0,0,204,49,31,107,100,90,43,12,0,0,427,5,14,91,109,74,37,3,0,0,340,15,78,326,274,203,130,19,0,0,1044,12,40,102,71,73,32,11,0,0,351,429,406,636,460,448,295,67,3,0,2735,373,405,720,414,293,153,39,4,0,2402,15,68,188,164,183,96,13,3,0,727,25,38,106,67,38,24,6,0,0,304,9,60,220,149,105,47,4,0,0,592,15,83,207,107,106,69,31,0,0,627,31,127,552,403,339,202,39,3,0,1695,18,100,291,262,261,144,32,3,0,1103,65,474,1463,1388,1236,749,122,5,0,5504,55,236,863,998,957,629,112,11,0,3854,94,361,1575,1110,908,665,135,5,0,4852,67,77,219,125,102,64,16,0,0,678,60,104,285,183,171,100,22,4,0,929
8000,18,43,80,89,88,51,16,3,0,383,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,5,3,3,3,0,0,0,23,5,6,7,0,0,0,0,0,0,20,3,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,9,4,3,7,13,8,3,3,0,0,33,0,0,3,0,3,3,0,0,0,12,0,9,17,21,15,14,0,0,0,78,0,7,9,21,13,8,0,0,0,51,0,4,8,15,8,3,0,0,0,41,3,8,7,3,0,0,4,0,0,18,0,0,3,0,3,0,0,0,0,12
8001,5530,11389,29026,26957,23319,14082,3715,414,48,114480,3,17,55,41,37,34,17,8,5,226,0,0,11,3,3,4,0,0,0,20,179,101,205,236,204,144,61,12,0,1134,4,44,169,119,77,37,12,0,0,457,44,127,339,356,339,161,54,3,0,1421,32,79,135,143,147,68,20,0,0,615,1755,1869,1712,1130,1076,787,221,18,0,8567,2152,1646,1328,712,579,355,67,5,0,6857,33,103,298,279,277,192,36,0,0,1219,89,178,410,373,304,184,46,3,0,1578,26,187,579,440,330,219,44,3,4,1828,54,222,443,315,248,171,66,9,0,1527,118,895,2476,2143,1601,927,227,22,3,8414,58,248,750,617,648,438,99,16,0,2884,210,1694,9465,9679,8706,3849,395,16,0,34021,457,1009,3068,3342,3289,2142,453,34,3,13794,451,1831,4671,3776,3718,2654,500,30,6,17636,237,302,446,381,320,213,50,7,0,1963,232,492,841,746,657,379,103,6,0,3451
9000,30,69,179,236,277,251,122,21,3,1188,0,0,3,0,0,0,0,3,0,9,0,0,10,3,3,3,0,0,0,19,0,0,3,3,6,4,0,0,0,19,0,3,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,9,12,3,12,13,28,26,20,5,0,121,11,9,30,27,35,27,12,0,0,156,0,0,8,8,12,6,0,0,0,33,0,0,0,3,0,5,0,0,0,7,0,0,4,8,3,3,0,0,0,22,0,0,0,3,5,6,0,0,0,17,0,0,4,10,3,3,0,0,0,25,3,0,8,24,17,15,3,0,0,80,3,12,34,34,31,30,9,0,0,149,3,5,26,28,26,24,8,0,0,120,4,3,7,22,29,22,11,0,0,90,3,3,8,10,0,3,5,0,0,33,0,0,3,7,10,3,0,0,0,25
