SUA_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
1025,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,115,9,0,3,130,3,0,7,136,11,0,140,11,5,0,3,19,0,0,0,19,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,126,10,0,6,147,3,0,7,148,12,0,164,15,0,0,0,19,0,0,0,20,3,0,19,8,0,0,0,9,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,28,3,0,3,31,4,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,25,3,0,3,27,4,0,31,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,35,0,0,0,35,0,0,30,0,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,36,0,0,0,36,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1027,5,0,0,5,8,0,0,0,3,0,0,0,3,0,0,10,117,7,3,3,130,3,0,3,132,6,0,140,11,7,0,0,19,0,0,0,25,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,132,16,3,3,151,4,0,4,154,8,0,170,4,0,0,0,4,0,0,0,8,0,0,8,8,0,0,0,7,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,16,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,3,0,3,18,3,0,20,6,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
1028,5,0,0,7,0,0,0,0,3,0,0,4,6,0,0,9,65,3,0,0,71,3,0,5,74,3,0,78,9,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,79,6,0,0,84,3,0,5,89,3,0,91,8,3,0,0,13,0,0,0,15,0,0,15,5,0,0,0,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,20,0,0,0,18,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,20,0,0,0,18,3,0,21,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0
1029,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,32,5,5,0,40,0,0,0,44,5,0,49,5,0,0,0,10,0,0,0,10,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,5,5,0,51,0,0,0,51,11,0,60,3,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0
1030,920,123,0,1042,952,278,20,37,1281,175,82,260,1537,225,0,1764,31912,4626,550,627,37709,934,293,1219,38930,2682,53,41666,7946,1902,169,311,10340,386,165,551,10891,3670,27,14586,31,5,0,47,82,0,0,0,81,22,106,205,39890,6535,723,982,48133,1316,456,1773,49901,6366,181,56454,8676,959,96,70,9795,224,56,279,10076,887,3,10970,5976,1338,93,61,7468,160,55,217,7688,696,5,8385,199,45,105,4,364,4,3,9,368,32,0,398,105,14,3,175,301,0,3,3,302,35,10,345,14958,2361,299,315,17928,391,120,508,18434,1645,23,20101,170,51,4,3,235,61,9,72,302,52,0,353,243,90,5,3,339,37,36,75,416,70,0,485,415,140,6,10,572,100,41,140,715,115,3,839,15376,2500,305,318,18502,491,158,647,19148,1764,26,20938,3819,1019,104,148,5093,190,90,282,5377,2478,20,7877,22,3,0,23,50,3,0,3,53,6,56,117,19210,3525,409,495
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,17,3,0,99,0,0,0,98,3,0,102,11,0,0,0,12,0,0,0,12,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,91,17,3,3,112,0,0,0,112,5,0,120,5,3,0,0,8,0,0,0,8,0,0,14,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,16,0,0,15,3,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,0,51,0,0,0,57,3,0,55,7,0,0,0,6,0,0,0,6,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,46,13,0,0,64,0,0,0,64,11,0,74,4,0,0,0,8,0,0,0,8,0,0,6,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,8,0,0,13,3,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,0,28,3,0,3,30,0,0,32,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,0,27,3,0,3,27,4,0,35,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1034,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,183,21,6,0,207,3,0,0,212,18,0,222,22,3,0,0,25,5,0,0,25,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0,199,25,6,0,230,3,3,3,237,29,0,265,29,7,0,0,31,0,0,0,31,3,0,36,28,3,0,0,28,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,62,0,0,0,66,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7,0,0,64,0,0,0,63,0,0,68,5,0,0,0,5,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0
1035,30,0,0,27,30,3,0,0,40,4,0,8,45,6,0,53,1678,199,39,15,1934,43,15,55,1992,153,0,2146,291,37,7,7,348,7,4,13,356,108,3,475,5,0,0,0,4,0,0,0,4,0,7,14,1969,242,47,22,2287,53,17,72,2356,265,6,2629,343,39,5,3,384,6,4,15,402,43,0,448,362,61,7,3,434,6,3,6,444,39,0,477,8,3,4,0,21,0,0,0,19,3,0,23,0,0,0,3,3,0,0,0,3,3,0,9,718,105,20,7,843,9,11,19,868,87,3,956,5,0,0,0,5,0,0,0,6,3,0,11,8,3,0,0,9,0,0,0,9,3,0,13,12,3,0,0,14,0,0,0,18,4,0,26,726,107,20,7,860,15,11,20,881,90,3,980,145,15,4,6,172,7,0,8,174,79,0,256,0,0,0,0,0,0,0,0,0,0,0,0,873,123,25,8
2000,39,3,0,37,53,5,0,0,68,6,0,6,72,9,0,77,2572,333,79,58,3049,28,9,42,3085,184,4,3272,360,49,18,13,449,13,5,15,469,124,0,588,6,0,0,3,10,0,0,0,10,0,7,25,2947,384,104,78,3507,43,13,56,3566,304,18,3886,306,31,0,6,339,6,0,6,346,27,0,373,329,58,9,4,402,3,3,5,410,36,0,440,9,0,5,0,16,0,0,0,16,5,0,22,11,0,0,4,13,0,0,0,13,0,0,13,649,93,21,14,779,10,3,10,790,64,0,853,0,0,0,0,3,0,0,0,3,0,0,3,13,0,0,0,10,0,0,0,10,0,0,13,14,0,0,0,17,0,0,0,17,0,0,14,666,91,21,14,789,10,3,10,800,66,0,870,80,19,5,5,116,3,0,3,117,48,0,169,3,0,0,0,3,0,0,0,3,0,0,4,747,109,21,22
2001,7,0,0,7,6,0,0,0,7,0,0,0,7,0,0,12,139,13,4,0,158,0,0,0,163,3,0,165,22,5,0,3,31,0,0,0,36,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,161,21,0,7,190,3,0,3,197,6,0,203,31,0,0,0,34,0,0,0,30,0,0,35,24,0,0,0,24,0,0,0,24,3,0,25,4,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,63,0,0,0,58,7,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,63,0,0,0,58,3,0,67,3,0,0,3,10,0,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,3
2002,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,31,6,0,0,40,0,0,0,40,8,0,48,8,0,0,0,12,0,0,0,12,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,51,0,0,0,51,15,0,60,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2003,9,0,0,9,5,0,0,0,5,3,0,4,10,0,0,9,458,56,7,9,523,7,0,7,532,23,0,561,72,15,5,0,95,3,0,3,94,26,0,127,0,0,0,0,0,0,0,0,0,0,0,0,527,72,13,9,613,10,0,10,628,51,3,686,69,13,3,0,82,0,3,3,85,13,3,99,81,21,3,0,101,0,0,0,101,6,0,109,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,153,29,10,3,192,0,3,3,199,17,3,218,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,154,29,10,3,199,0,3,3,202,17,3,227,22,3,0,0,27,0,0,0,30,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,177,39,10,3
2004,3,0,0,5,10,0,0,0,8,0,0,0,6,0,0,9,389,71,11,9,476,7,0,7,481,31,0,518,58,13,0,0,71,4,0,3,74,36,0,110,3,0,0,0,3,0,0,0,3,0,0,4,449,77,11,13,551,11,0,14,558,69,3,626,58,10,0,0,72,0,0,0,69,0,0,69,60,18,3,0,75,0,0,0,75,5,0,84,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,122,25,5,0,149,0,0,3,153,4,0,160,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,120,26,5,0,152,3,0,4,155,3,0,158,14,7,0,3,24,0,0,3,28,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,136,26,5,4
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,46,0,3,3,44,0,0,50,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,48,0,3,3,49,0,0,54,0,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2006,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,88,8,3,0,94,0,0,0,94,3,0,102,5,3,0,0,4,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,86,11,3,0,102,0,0,0,102,10,0,114,7,0,0,0,7,0,0,0,7,0,0,7,7,3,0,0,8,0,0,0,8,0,0,14,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,18,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,18,0,0,0,18,0,0,14,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0
2007,36,0,0,34,39,5,3,0,51,7,3,9,63,3,0,65,1473,204,44,27,1746,29,6,33,1784,85,5,1871,227,41,8,9,289,7,0,8,294,81,0,379,0,0,0,0,4,0,0,0,4,0,3,5,1707,244,48,33,2039,42,7,44,2081,171,10,2260,242,30,8,0,280,5,0,4,282,32,0,313,318,57,3,0,373,0,0,3,373,24,0,400,8,0,9,4,29,0,0,0,29,3,0,30,3,0,0,3,9,0,0,0,9,0,0,9,581,82,19,11,689,8,0,5,700,54,3,752,8,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,10,4,0,4,15,0,0,15,14,3,0,0,19,4,0,4,20,0,0,20,590,88,19,8,712,8,0,7,720,54,3,774,87,20,4,0,121,4,3,7,132,49,0,178,0,0,0,0,0,0,0,0,0,0,0,3,678,111,28,9
2008,6,3,0,3,5,0,0,0,5,0,0,0,5,4,0,8,191,22,3,4,224,5,0,9,226,12,0,241,26,7,0,0,31,0,0,0,34,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,216,30,3,4,253,6,0,9,259,14,0,276,37,0,0,0,39,3,0,6,46,0,0,49,35,3,0,0,36,0,0,0,37,0,0,34,0,0,3,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,76,6,3,0,84,3,0,5,82,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,77,6,3,0,83,3,0,5,89,4,0,91,14,5,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,94,6,3,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,3,0,47,0,0,0,47,0,0,46,5,3,0,0,12,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,42,12,3,0,56,0,0,0,56,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
2010,914,111,0,1032,1024,244,15,27,1311,232,65,297,1607,186,6,1799,33021,4611,542,599,38773,1086,244,1328,40103,2592,57,42750,7389,1451,148,228,9220,334,131,464,9684,3146,30,12863,47,13,0,52,106,0,0,0,108,11,99,220,40459,6074,691,878,48102,1423,377,1800,49901,5745,189,55837,7728,977,85,72,8862,224,49,269,9132,760,12,9902,7576,1443,113,60,9200,198,55,255,9454,731,15,10201,214,46,95,0,362,7,3,10,366,53,0,415,120,19,3,135,278,9,5,17,294,39,6,333,15642,2485,305,269,18703,439,108,546,19251,1576,28,20854,175,44,3,9,232,79,6,86,325,46,0,371,238,63,0,3,306,35,34,68,370,43,0,416,413,111,3,12,541,115,41,151,694,90,3,786,16051,2601,312,281,19246,552,154,698,19943,1666,31,21639,3743,772,99,125,4740,174,61,238,4977,2253,17,7248,17,9,0,16,45,0,0,3,49,5,51,107,19815,3378,408,429
2011,11,0,0,11,7,0,0,4,13,4,0,4,18,0,0,21,263,21,4,12,305,16,3,17,319,17,0,338,61,12,3,8,79,4,4,7,86,44,0,127,0,0,0,0,0,0,0,0,0,0,4,3,321,31,5,15,376,24,9,28,403,67,3,474,53,4,3,0,60,3,0,3,63,3,0,69,38,10,0,0,52,3,0,3,51,9,0,60,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,97,15,3,0,117,8,0,8,127,13,0,138,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,3,5,0,0,5,4,0,0,0,8,0,3,3,9,0,0,9,101,15,3,4,122,8,3,9,131,13,0,143,17,4,3,0,27,3,3,5,29,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,120,18,5,4
2012,3,0,0,3,3,0,0,0,3,0,0,0,6,0,0,6,166,21,3,0,188,3,0,7,195,17,0,210,17,9,0,0,22,0,0,3,27,22,0,45,0,0,0,0,3,0,0,0,3,0,0,3,182,32,6,3,213,3,3,4,222,39,0,255,20,0,0,0,21,0,0,0,21,0,0,17,23,3,0,0,31,0,0,0,30,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,47,7,0,0,49,0,0,0,53,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,49,0,0,0,52,3,0,57,0,0,0,0,3,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,58,8,0,7,65,7,0,72,16,3,0,0,12,3,0,3,21,7,0,21,0,0,0,0,0,0,0,0,0,0,4,4,63,8,0,0,77,5,0,6,82,7,4,98,12,0,0,0,9,0,0,0,9,4,0,9,11,7,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,26,0,0,0,28,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,31,0,0,0,31,3,0,32,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0
