SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
3004,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,3,0,3,0,8,3,0,0,0,0,0,0,0,0,6,0,13,0,0,0,3,0,4,0,6,0,5,0,24,3,3,0,7,0,29,0,7,0,6,0,53,9,4,0,29,3,34,0,8,0,0,3,97,9,3,0,35,3,47,0,3,0,3,0,109,19,0,0,54,12,38,3,0,0,3,0,132,56,4,0,100,13,104,8,10,10,6,0,306,49,6,5,116,12,19,5,3,3,0,0,224,41,3,0,43,12,9,5,0,0,0,0,111,34,0,3,13,7,43,3,0,0,0,0,105,77,3,0,84,13,24,5,0
3005,0,0,0,0,0,3,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,3,0,5,0,12,0,19,0,0,0,0,0,0,0,0,0,7,0,9,0,3,0,0,0,3,0,9,3,24,0,48,0,0,0,0,0,9,0,15,0,23,0,50,0,3,0,4,0,12,0,12,3,38,0,73,3,8,0,14,0,36,0,20,4,31,0,119,8,8,0,23,4,80,3,21,8,43,0,204,15,13,4,79,6,114,5,27,8,25,4,286,21,7,0,94,4,128,4,21,10,19,3,306,32,5,4,96,5,134,4,23,4,19,0,332,135,19,3,252,24,388,13,28,24,32,3,919,180,12,7,319,28,64,15,11,3,13,0,651,155,5,8,160,18,27,9,10,6,10,0,407,109,4,3,51,11,189,0,6,7,19,0,390,244,5,8,262,35,122,5,12
3006,28,6,4,18,3,27,3,19,4,196,0,316,6,0,0,5,0,16,3,20,3,62,4,118,5,10,0,13,0,19,0,39,3,79,0,160,3,3,0,6,0,18,0,46,0,50,0,130,7,24,3,17,0,36,3,105,11,230,3,435,13,41,3,40,5,126,0,228,18,216,3,704,43,130,5,81,6,273,11,306,23,370,11,1271,76,177,8,258,20,779,18,455,61,479,9,2330,208,383,22,892,73,1398,54,522,90,667,11,4318,425,432,32,1654,110,1588,45,419,87,524,19,5343,588,321,34,1946,140,1412,51,306,69,392,13,5264,941,258,34,2169,181,1277,53,218,54,304,21,5509,2683,465,81,4097,430,1946,135,298,85,397,18,10625,2677,259,67,3259,399,745,90,157,40,178,9,7884,2054,162,36,1862,222,350,65,71,22,84,5,4942,1314,85,21,749,143,715,20,74,45,58,0,3226,2644,202,48,2280,202,690,56,107
3007,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,6,0,14,0,0,0,4,0,6,0,3,3,20,0,33,0,11,0,8,0,8,0,7,0,37,3,76,3,0,0,7,0,33,0,26,4,50,0,122,9,5,0,26,0,50,3,21,4,51,0,171,15,10,0,73,7,61,3,26,0,37,0,237,21,11,0,58,9,34,3,8,0,16,0,167,30,15,3,73,6,39,3,5,3,17,0,194,70,4,0,88,10,30,0,5,0,11,4,230,44,3,0,66,8,22,3,6,3,6,0,166,43,4,0,32,0,7,4,0,0,0,0,88,28,0,0,8,0,4,0,0,0,0,0,46,27,3,0,15,0,8,0,0
3008,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,0,0,9,0,8,0,3,0,4,0,0,0,8,0,29,0,49,3,3,0,3,0,9,0,24,0,32,0,75,3,10,0,14,0,32,0,46,3,71,0,176,7,22,0,19,0,67,3,63,5,90,0,275,25,44,0,68,9,113,8,68,6,117,0,446,45,27,4,125,14,98,11,50,8,66,0,444,51,17,0,124,3,81,10,32,6,38,6,362,61,17,6,118,8,63,9,21,3,25,0,328,171,39,4,227,22,88,14,21,5,23,3,622,152,7,8,137,9,22,11,10,0,11,0,368,108,7,0,70,9,10,0,3,0,10,0,218,43,5,0,22,4,32,0,4,0,3,0,121,78,3,9,77,14,18,3,3
3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,3,0,0,0,5,0,8,0,3,0,3,0,6,0,3,3,11,0,29,3,0,0,4,0,16,0,9,0,11,0,51,6,3,0,14,0,36,0,9,4,16,0,88,5,10,0,31,0,31,0,12,3,10,0,100,11,3,0,44,3,24,0,8,4,11,0,109,11,4,0,29,3,13,0,3,0,0,0,63,56,0,0,49,6,25,0,8,0,7,0,154,30,3,0,37,4,12,5,0,0,0,0,91,14,0,0,39,5,0,0,0,0,4,0,68,19,0,0,8,4,0,0,0,0,0,0,32,27,0,0,12,0,3,0,0
3010,3,0,0,0,0,9,0,0,0,31,0,46,3,0,0,0,0,0,0,0,0,8,0,7,0,0,0,5,0,3,0,0,0,8,0,17,0,0,0,0,0,0,0,5,0,6,0,11,0,3,0,0,0,0,0,14,0,23,0,42,0,0,0,0,0,11,0,17,0,32,0,63,3,0,0,4,0,31,0,25,0,46,0,112,3,9,0,25,3,91,3,38,7,65,0,249,18,20,3,77,3,177,3,45,6,72,3,433,34,33,0,152,19,180,4,40,9,38,0,510,62,25,10,221,15,185,4,31,9,39,3,599,78,20,3,225,24,212,13,20,10,25,0,631,284,33,7,506,64,348,19,29,24,34,0,1348,314,25,15,458,52,116,14,10,13,17,0,1036,304,15,10,244,29,50,5,13,4,11,0,680,172,3,4,102,15,124,6,3,8,6,0,443,347,17,13,322,36,107,7,6
3011,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,18,0,26,0,3,0,0,0,6,0,4,3,20,0,38,0,9,3,5,0,20,0,18,0,55,0,116,4,9,0,24,0,27,4,37,4,61,3,169,8,13,0,47,0,77,5,39,4,64,0,263,21,22,0,64,3,81,6,21,0,32,0,251,15,14,0,67,7,51,4,14,3,21,0,196,33,8,3,76,4,31,0,9,4,13,0,194,92,13,4,116,14,53,3,14,3,9,0,327,75,10,0,61,12,18,3,3,0,4,0,185,47,3,0,47,8,7,0,0,3,0,0,117,33,0,0,16,3,10,0,0,0,0,0,67,33,0,4,24,4,6,0,0
3012,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,6,0,6,0,0,0,14,0,0,0,3,0,4,0,0,0,10,0,27,3,0,0,3,0,11,0,3,0,11,0,29,0,3,0,5,0,20,0,4,0,8,0,46,8,5,0,14,0,24,0,0,3,12,0,70,7,0,0,20,5,36,0,6,0,8,0,82,11,0,0,37,0,53,0,3,0,3,0,109,61,5,0,68,20,132,3,8,11,10,0,315,91,9,9,139,13,24,3,0,0,0,0,291,111,8,0,80,22,17,3,3,0,4,0,244,76,0,0,25,10,33,0,0,0,0,0,157,180,0,4,82,21,35,3,3
3013,0,0,0,0,0,8,0,0,0,11,0,21,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,5,0,15,0,19,0,0,0,0,0,0,0,5,0,9,0,13,0,0,0,3,0,3,0,13,3,24,0,46,0,3,0,8,0,8,0,18,4,41,0,83,6,8,0,13,0,27,0,33,5,80,0,176,3,20,3,22,4,106,0,46,4,94,0,305,21,22,4,87,8,206,8,55,13,89,3,509,52,31,3,170,20,175,3,32,5,64,0,559,89,33,3,226,17,175,6,39,12,38,0,627,131,29,7,240,21,150,10,25,5,33,0,662,415,24,6,462,65,266,19,42,18,38,3,1361,330,23,15,415,62,94,12,16,10,23,5,981,293,19,0,223,43,44,6,9,5,8,0,639,177,0,0,75,19,63,0,5,0,5,0,354,267,10,9,210,22,61,4,9
3014,15,4,3,11,0,10,0,4,0,59,0,111,3,3,0,4,0,9,0,9,0,17,0,47,6,5,0,4,0,3,0,16,3,32,0,71,3,0,0,0,0,6,0,11,0,18,0,47,14,11,0,10,0,18,0,47,3,79,3,186,9,23,0,27,0,53,3,90,6,108,0,326,32,52,0,60,3,116,5,132,21,168,0,596,55,106,10,167,12,316,5,248,24,252,7,1199,109,216,15,483,35,650,32,273,42,327,8,2195,233,237,16,917,53,706,43,246,38,277,5,2774,294,188,11,1035,53,690,33,160,36,193,3,2694,381,168,14,1144,69,532,35,119,21,142,4,2624,1215,267,33,2095,191,834,80,156,49,171,9,5091,1081,146,37,1586,166,297,38,64,23,94,0,3520,910,89,19,888,100,140,25,43,8,58,0,2283,528,31,8,346,53,336,6,40,19,25,3,1402,893,98,29,1046,101,312,41,54
3015,3,0,0,0,0,0,0,3,0,23,0,36,6,0,0,3,0,0,0,4,0,6,0,20,0,0,0,3,0,3,0,3,0,14,0,29,0,0,0,0,0,3,0,9,0,10,0,19,3,3,3,4,0,5,0,17,4,66,0,100,0,10,0,12,3,25,0,28,3,56,3,136,5,10,0,17,0,66,3,60,3,111,0,281,11,24,0,58,5,171,5,86,12,129,0,516,26,52,6,175,16,319,14,116,10,147,0,873,106,60,3,346,24,360,8,65,24,108,0,1112,117,55,8,418,33,363,11,43,11,80,4,1139,204,34,8,455,40,316,3,46,20,54,0,1188,624,79,18,875,116,403,40,54,15,71,0,2296,598,59,11,715,95,135,29,27,9,19,0,1708,439,22,8,398,41,57,8,12,0,13,0,1000,303,7,0,153,16,112,9,9,5,8,0,624,475,18,10,439,34,128,16,8
3016,3,3,0,7,0,0,0,3,3,39,0,55,0,0,0,4,0,4,0,3,0,18,0,31,0,4,0,0,0,3,0,10,0,18,0,41,0,0,0,0,0,3,0,4,0,6,0,14,4,0,0,0,0,3,0,16,0,78,0,110,0,10,0,4,0,26,0,53,3,69,0,169,3,11,0,17,4,64,3,68,12,127,0,316,15,30,0,49,7,160,3,105,17,160,0,551,43,56,9,184,6,365,9,119,28,172,3,987,123,65,4,341,33,449,20,97,26,140,3,1292,139,67,3,448,38,472,22,79,31,105,5,1409,260,46,6,501,62,382,17,57,17,75,3,1436,871,82,21,1028,146,496,48,82,38,110,5,2919,922,55,24,912,121,245,31,44,15,42,3,2414,719,27,10,501,92,90,13,12,9,22,0,1496,508,13,13,194,59,133,10,7,6,17,0,958,736,32,16,500,68,139,15,16
3017,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,3,0,4,0,7,0,21,0,0,0,4,0,12,0,3,3,27,0,57,3,3,0,3,0,33,0,10,0,26,0,79,8,11,0,31,5,50,0,17,0,13,0,136,22,8,5,50,7,47,0,5,3,11,0,166,22,5,0,39,5,33,0,9,0,14,0,128,29,8,0,58,8,23,0,3,0,7,0,147,63,10,0,97,12,28,3,10,4,13,0,233,43,0,0,50,4,14,0,0,0,0,0,118,35,7,0,25,7,3,0,0,0,0,0,66,18,0,0,6,0,4,0,0,0,0,0,33,15,3,0,9,0,4,0,0
3018,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,3,0,0,0,0,0,5,0,6,0,14,0,5,0,0,0,6,0,10,0,13,0,28,0,3,0,0,0,5,0,3,0,18,0,34,0,4,0,12,4,29,0,9,0,19,0,82,12,18,0,35,8,45,0,4,4,9,0,138,13,0,0,46,3,31,0,4,0,15,0,120,28,3,0,57,9,32,0,7,3,11,0,136,54,5,0,102,7,65,10,3,0,7,0,255,69,3,7,84,10,21,4,7,0,7,0,206,59,3,3,46,16,3,0,3,3,3,0,140,55,3,0,26,7,19,0,0,3,0,0,112,70,14,3,59,7,11,3,4
4000,30,3,0,23,0,16,0,3,0,31,3,110,14,9,0,10,0,5,0,4,0,23,0,74,15,10,0,22,0,25,0,11,6,27,0,115,4,0,0,10,0,7,0,3,3,15,0,44,22,17,3,34,3,21,0,35,6,148,4,294,29,22,0,41,0,70,7,85,13,125,4,403,44,52,9,109,5,157,3,134,12,241,3,775,104,91,5,237,13,377,19,190,29,266,9,1336,171,180,35,608,49,624,22,199,56,290,11,2250,242,174,34,1004,91,601,22,157,43,189,4,2563,288,116,30,960,74,493,42,103,35,115,15,2268,351,141,17,1028,80,367,33,65,28,85,0,2189,928,159,55,1701,166,526,63,86,50,90,19,3841,735,95,33,1134,133,203,46,35,12,43,3,2484,543,39,17,604,65,74,21,15,8,19,4,1408,308,22,9,220,38,106,3,9,7,5,3,741,582,44,18,528,59,125,25,19
4001,30,9,3,25,8,40,0,30,8,555,6,727,10,7,0,20,0,18,0,49,6,170,4,280,10,21,3,17,0,30,7,126,17,269,13,509,5,3,0,5,0,38,0,120,3,160,3,338,21,58,0,31,3,87,6,298,24,923,11,1463,26,96,4,82,7,290,13,585,49,833,13,1995,70,262,7,198,27,800,35,789,82,1289,23,3574,127,411,21,545,60,1800,52,1193,154,1447,26,5838,332,782,61,1803,135,3248,129,1250,178,1716,30,9664,782,872,61,3484,290,3201,160,890,186,1358,29,11326,984,688,93,4131,317,2954,142,674,138,956,28,11092,1610,628,89,4367,393,2566,123,471,119,734,26,11123,4788,958,204,9162,1036,3654,283,704,178,949,42,21950,4664,586,181,7529,924,1478,218,363,94,443,23,16499,3824,329,120,4717,601,669,140,177,28,225,13,10845,2671,155,63,2025,308,1216,59,122,49,104,6,6792,5420,437,132,5477,599,1579,150,229
4002,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,8,4,12,0,34,4,0,0,3,0,5,0,5,0,12,0,36,3,12,0,8,0,27,0,4,0,25,0,68,5,8,0,20,7,31,3,21,4,32,0,126,4,15,0,66,6,86,4,27,3,28,0,236,22,19,0,121,12,57,3,18,12,13,0,278,39,15,8,146,14,61,8,12,3,8,0,314,47,19,0,132,7,60,0,7,0,11,0,283,150,20,0,239,23,45,3,10,4,6,3,500,116,3,3,150,16,16,0,8,3,5,0,317,77,4,0,69,4,7,3,0,0,3,0,168,46,3,0,20,0,9,0,3,0,0,0,88,63,3,0,47,5,12,3,0
4003,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,22,0,3,0,0,0,7,0,10,3,18,0,40,0,3,0,7,0,19,0,5,0,23,0,56,6,0,0,14,0,32,3,16,6,35,0,116,7,10,0,41,0,54,3,28,7,29,0,183,24,8,0,60,9,44,7,13,0,19,3,189,31,8,3,56,8,25,3,3,0,16,0,155,35,6,0,53,4,29,3,0,0,7,0,140,93,11,0,83,7,23,0,8,0,6,0,230,48,5,0,43,4,7,0,0,0,0,0,115,27,5,0,24,0,3,0,0,0,0,0,64,15,0,0,5,3,4,0,0,0,0,0,27,17,0,0,9,0,3,0,0
4004,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,19,0,0,0,0,0,0,0,4,0,6,0,14,0,3,0,0,0,4,0,3,0,22,0,27,0,0,0,7,0,17,0,13,3,15,0,55,7,3,0,21,3,26,4,9,0,9,0,85,11,3,0,24,0,20,3,8,5,9,0,87,13,7,0,27,3,29,0,3,0,3,0,87,14,3,0,35,5,16,0,3,0,6,0,79,34,3,0,79,3,33,4,8,0,9,0,167,28,4,4,56,15,10,3,3,0,3,0,125,30,0,0,40,3,3,4,0,0,3,0,87,17,0,0,12,3,9,0,0,0,0,0,37,30,0,0,24,3,4,0,3
4005,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,3,0,5,0,0,0,14,5,9,0,3,0,4,0,8,0,6,0,34,3,3,0,10,0,18,0,16,0,11,0,59,5,13,0,34,4,39,0,18,7,21,0,133,15,11,3,51,3,34,0,9,3,11,0,131,14,8,3,71,4,27,0,3,0,3,0,132,15,10,0,64,0,23,0,0,0,6,0,126,49,12,4,137,12,27,8,3,7,0,0,256,48,7,0,78,10,9,4,3,0,0,0,158,31,6,0,43,3,3,0,3,0,0,0,90,18,3,0,14,0,7,0,0,0,0,0,47,27,8,0,41,3,3,4,0
4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,20,0,3,0,0,0,4,0,0,0,13,0,19,0,0,0,0,0,3,0,8,0,28,0,43,0,5,0,3,0,19,0,19,0,25,0,75,0,14,0,17,3,27,3,13,3,26,0,100,3,7,3,20,4,22,0,9,3,10,0,89,7,0,0,41,4,34,0,9,3,9,0,102,6,3,0,42,7,24,0,3,0,12,0,104,49,4,4,109,10,30,0,4,3,6,0,217,36,0,0,61,4,12,0,3,0,3,0,122,21,0,0,23,3,3,0,0,0,0,0,59,24,0,0,12,0,4,0,0,0,0,0,41,27,0,0,19,0,9,0,0
4007,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,3,9,0,17,0,4,0,3,0,0,0,10,0,6,0,30,3,4,0,3,0,7,0,20,3,30,0,63,4,15,0,16,0,15,4,36,6,29,0,128,9,29,0,45,3,44,4,40,8,44,0,225,15,28,9,85,11,34,3,22,3,22,0,236,19,11,0,61,8,26,0,22,3,21,0,162,27,6,3,53,7,32,0,5,4,10,0,140,38,10,3,104,3,28,3,14,0,4,0,211,37,0,0,58,8,9,3,3,3,6,0,125,13,0,0,35,0,4,0,0,0,0,0,61,16,0,0,11,0,9,3,0,0,0,0,44,23,3,0,25,0,3,0,0
4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,20,0,21,0,0,0,4,0,0,0,4,3,9,0,23,0,0,0,0,0,8,0,17,3,40,0,71,3,5,0,8,0,16,3,13,3,32,3,82,3,3,3,8,0,39,0,13,0,32,0,106,8,13,0,32,3,37,3,11,3,12,0,127,5,6,0,35,7,46,0,13,4,17,0,130,13,6,0,50,6,49,0,5,3,12,0,149,58,9,3,133,19,99,9,12,7,12,0,354,78,9,3,143,14,14,7,3,0,0,0,276,82,7,0,53,7,7,3,0,0,0,0,160,40,0,0,22,3,35,0,0,0,3,0,109,71,4,0,53,13,21,0,6
5000,26,5,3,15,3,4,0,4,0,37,0,103,8,0,0,17,0,11,0,12,3,34,0,82,7,3,0,9,0,12,0,14,4,61,0,112,0,0,0,4,0,3,0,13,0,33,0,52,33,12,0,25,0,22,4,54,9,266,0,426,29,25,5,40,10,59,0,64,8,193,8,440,52,36,0,71,11,120,9,104,14,316,7,742,71,83,11,158,11,290,10,147,19,284,9,1089,106,114,16,350,31,519,24,185,39,266,13,1665,155,126,20,543,35,540,28,126,44,149,6,1784,176,102,16,589,43,556,30,94,48,100,9,1768,256,65,32,707,38,490,34,79,41,78,6,1824,699,153,26,1311,130,1002,69,119,99,117,17,3752,674,122,41,1179,124,282,55,48,26,31,5,2596,597,59,31,658,82,113,32,25,22,26,3,1645,372,19,20,278,47,376,12,24,41,25,4,1212,901,84,46,917,121,286,45,34
5001,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,8,0,17,0,3,0,3,0,5,0,7,0,13,0,29,0,0,0,5,0,12,0,24,3,20,0,66,0,10,0,13,0,36,0,31,7,22,0,122,9,20,0,70,4,70,3,34,11,26,3,244,20,23,5,96,0,77,3,26,4,21,0,266,19,23,4,99,9,77,9,22,3,14,0,274,33,17,5,121,8,67,0,14,6,16,0,296,107,38,6,217,18,85,8,20,6,14,3,518,96,14,3,193,12,41,11,3,3,6,0,382,69,5,0,106,8,16,5,3,0,3,0,226,42,0,0,28,12,30,0,3,3,4,0,123,79,3,9,95,14,23,3,9
