SUA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
3004,3,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,11,0,3,0,0,0,0,0,3,0,4,0,10,0,7,0,0,0,5,0,4,0,29,0,49,3,4,0,3,0,12,0,12,0,13,0,49,7,4,0,19,0,20,0,3,0,10,0,72,20,4,0,28,0,19,0,0,0,5,0,81,16,0,0,25,0,16,0,3,0,4,0,67,38,3,0,28,3,13,0,4,0,3,0,91,74,7,3,39,3,22,0,3,0,4,0,162,62,3,0,32,6,5,0,0,0,0,0,116,50,4,7,12,4,3,0,0,0,0,0,80,25,0,0,4,0,15,0,0,0,0,0,45,54,3,0,24,0,4,0,0
3005,0,0,0,0,0,0,0,0,0,43,0,45,0,0,0,0,0,0,0,3,0,38,0,47,0,0,0,0,0,0,0,3,0,19,0,28,0,0,0,0,0,0,0,3,0,11,0,16,7,4,0,0,0,3,0,17,0,111,0,143,3,3,0,0,0,9,0,30,0,50,0,94,3,10,0,9,0,26,0,27,3,264,5,351,14,11,0,10,0,42,0,38,7,128,0,249,12,18,0,35,0,58,0,36,3,119,0,286,36,19,3,50,5,64,6,36,7,78,0,299,31,4,0,54,0,69,0,11,4,22,0,197,58,7,0,49,3,78,0,10,5,18,0,235,187,9,5,131,10,168,8,20,11,38,0,580,183,10,7,137,7,23,4,11,7,11,0,404,180,3,3,61,10,18,0,3,0,5,0,278,100,0,3,7,7,69,0,0,8,3,0,209,187,10,3,63,12,40,0,7
3006,19,7,4,12,0,17,0,19,5,852,13,955,7,13,3,10,0,13,3,52,4,361,4,459,4,17,0,7,0,8,3,105,5,258,3,416,3,4,0,4,0,14,0,72,0,184,0,291,15,62,0,19,0,37,0,254,23,2108,33,2558,20,83,3,30,5,124,12,414,34,908,7,1645,69,269,14,92,11,334,18,672,59,6922,91,8546,85,373,14,240,21,698,30,823,65,2627,38,5015,269,662,30,764,42,904,58,721,73,2888,41,6440,892,509,39,1443,65,796,52,457,60,1827,32,6177,823,248,24,1175,64,624,52,252,49,525,13,3858,1346,257,32,1148,95,510,40,172,32,720,19,4382,3604,330,74,1826,154,789,55,246,66,793,27,7967,2435,177,50,1031,118,265,36,115,21,347,4,4602,1413,75,27,471,80,147,16,51,14,206,5,2513,685,31,15,180,33,266,5,36,13,139,4,1414,1212,140,32,565,70,285,34,130
3007,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,3,0,13,3,19,0,0,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,3,0,13,0,14,0,3,0,0,0,0,0,4,0,87,0,98,0,3,0,0,3,0,0,17,0,52,0,74,3,6,0,3,0,15,0,25,0,393,0,452,7,9,0,17,0,38,0,37,7,133,3,253,6,16,0,33,3,40,0,26,4,113,0,253,35,15,3,42,0,21,3,18,6,49,0,189,22,3,3,31,0,27,0,4,0,18,0,109,30,11,3,27,6,16,0,6,3,14,0,111,80,8,0,51,7,21,0,3,5,19,7,197,40,0,0,23,3,3,0,0,0,3,0,78,30,3,0,12,3,8,0,0,0,0,0,61,6,0,0,0,0,5,0,0,0,0,0,11,13,0,0,3,0,3,0,0
3008,3,0,0,0,0,0,0,0,3,80,3,94,0,0,0,0,0,0,0,3,0,60,3,70,0,0,0,0,0,4,0,10,0,50,0,66,0,0,0,0,0,0,0,6,0,23,0,35,0,13,0,5,0,3,0,23,0,426,3,476,3,10,0,3,0,18,0,50,5,159,3,248,7,24,4,15,0,38,4,114,6,1576,14,1801,9,16,0,18,0,61,4,112,13,494,7,729,33,42,0,57,0,81,5,64,10,588,7,893,72,40,0,101,0,65,3,40,7,330,7,680,44,23,0,77,3,51,3,21,7,79,0,307,81,22,3,71,3,34,3,11,0,88,3,308,162,24,0,109,11,48,4,20,3,76,3,466,84,5,4,52,6,10,3,8,0,20,0,199,47,0,0,16,0,10,0,0,0,9,0,82,30,0,3,9,0,19,0,4,0,10,0,73,66,5,7,19,8,13,0,0
3009,0,0,3,3,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,43,0,57,3,0,0,4,0,7,0,10,0,14,0,36,3,3,0,4,0,7,0,9,0,163,3,195,3,4,0,8,0,16,0,12,4,36,0,92,8,10,0,12,0,15,0,4,6,37,0,96,21,8,0,37,0,12,0,3,3,24,0,110,13,3,0,24,0,6,3,5,0,7,0,65,25,6,0,23,0,7,0,3,0,15,0,86,58,3,3,28,3,14,0,0,0,7,0,118,32,0,0,19,0,4,0,0,0,0,0,61,18,0,0,9,0,0,0,0,0,3,0,28,12,0,0,5,0,5,0,0,0,0,0,22,27,0,0,11,0,4,0,0
3010,6,0,0,0,0,4,0,3,0,65,0,85,0,0,0,0,0,3,0,5,0,42,0,53,0,0,0,0,0,0,0,10,0,38,0,52,0,0,0,0,0,0,0,5,0,13,0,22,3,5,0,4,0,9,0,26,4,226,8,274,0,3,0,4,0,20,0,41,4,87,5,169,3,14,3,4,0,44,0,71,7,585,9,743,16,16,3,33,0,95,0,75,5,246,3,494,20,35,4,95,11,113,3,74,12,285,3,647,103,36,13,152,5,98,6,47,11,155,8,632,115,13,3,122,3,100,3,32,3,48,3,447,152,12,3,133,3,84,3,18,3,43,0,462,433,28,13,243,27,151,12,27,20,61,3,1012,368,20,6,163,9,49,12,22,4,21,0,679,304,6,9,77,22,26,4,5,0,19,0,473,147,0,3,21,4,36,0,3,3,14,0,236,187,14,3,100,18,53,10,13
3011,0,0,0,0,0,0,0,0,0,38,0,39,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,4,0,14,0,25,0,0,0,0,0,0,0,0,0,12,0,11,0,7,0,0,0,3,0,11,0,172,0,190,0,0,0,0,0,10,0,14,4,83,0,117,3,8,0,3,0,20,0,28,0,622,7,699,5,14,0,19,3,24,0,50,0,197,4,322,6,26,0,32,0,52,0,46,5,186,0,350,21,13,3,54,7,42,3,17,6,118,3,287,36,9,0,40,3,25,0,12,3,20,0,150,47,3,0,39,4,27,0,4,0,25,0,152,105,5,0,54,7,25,0,7,3,28,3,240,74,4,6,25,5,8,3,3,3,4,0,128,31,3,0,4,3,0,0,0,0,5,0,59,13,0,0,3,0,3,0,0,0,0,0,32,19,4,0,10,5,9,0,3
3012,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,4,0,11,0,20,0,0,0,0,0,6,0,6,0,47,3,68,4,3,0,0,0,12,0,7,3,24,0,48,4,0,0,7,0,20,0,7,0,22,0,59,19,7,3,12,0,18,0,6,0,10,0,76,15,4,0,11,0,19,3,3,0,3,0,62,34,0,0,25,3,15,0,0,0,3,0,91,106,10,0,38,3,44,4,4,6,3,0,223,121,4,3,51,7,11,0,3,0,3,0,211,131,3,5,26,10,3,0,0,0,0,0,176,82,0,3,12,12,15,0,0,3,0,0,123,140,0,0,17,0,11,0,0
3013,0,0,0,0,0,0,0,0,0,67,0,69,3,0,0,0,0,0,0,0,0,41,0,51,0,0,0,0,0,0,0,6,0,38,0,49,0,0,0,0,0,0,0,6,0,16,0,30,3,7,0,0,0,8,0,16,0,242,3,286,0,5,0,7,0,14,0,43,0,90,0,165,8,22,0,18,3,39,7,65,5,793,12,970,12,25,0,34,3,90,0,82,9,239,3,496,31,39,0,73,3,109,8,64,10,274,3,605,114,34,4,153,15,118,5,46,7,139,0,639,111,22,3,124,6,92,11,19,6,33,0,426,161,22,7,110,12,74,6,20,8,45,0,459,422,18,3,188,30,92,10,25,13,64,0,865,277,7,14,130,15,34,3,10,0,19,0,510,176,6,5,57,6,10,3,0,0,11,0,267,94,4,0,16,8,25,0,0,0,3,0,158,167,8,7,47,10,34,4,4
3014,7,0,0,3,0,13,4,13,3,399,5,454,3,10,0,0,0,5,0,27,0,214,3,265,3,8,0,4,0,3,0,60,4,165,4,256,0,4,0,0,0,8,0,28,3,111,0,151,18,47,4,15,0,26,4,151,8,1270,16,1552,12,47,0,27,3,69,6,238,20,610,4,1037,44,129,6,61,3,158,12,430,35,4447,41,5366,61,204,7,133,8,310,19,473,42,2077,22,3358,156,327,7,429,18,428,27,377,71,2282,14,4136,430,313,24,723,40,374,44,260,40,1472,19,3737,391,128,18,572,31,302,20,139,24,543,3,2178,599,117,13,559,37,233,22,104,26,543,4,2265,1468,176,44,903,82,338,36,168,45,579,7,3851,981,99,35,524,49,130,18,83,11,309,3,2249,560,51,13,246,30,65,18,36,3,135,0,1157,307,25,7,97,19,149,3,28,18,89,0,749,482,113,17,315,48,176,18,85
3015,3,0,0,3,0,3,0,5,0,119,3,139,7,0,0,0,0,3,0,0,0,77,0,89,5,0,0,3,0,5,0,16,0,43,3,76,0,0,0,0,0,0,0,18,0,24,0,44,3,11,0,7,0,10,0,31,14,372,5,459,3,4,0,8,0,35,4,91,9,153,0,303,10,41,4,17,3,79,9,159,19,1561,22,1920,24,59,5,62,8,145,11,173,27,619,11,1134,61,101,12,163,9,232,12,121,23,580,14,1325,188,85,7,276,14,165,8,84,15,419,12,1273,208,39,4,219,18,138,3,52,24,98,0,801,271,49,6,226,13,125,11,34,12,111,4,863,826,62,16,396,46,202,13,54,12,126,3,1749,559,41,19,219,34,58,12,18,8,50,0,1014,342,15,12,130,24,17,3,16,0,33,0,587,156,10,3,43,10,45,0,3,0,19,0,292,244,24,11,116,12,54,0,14
3016,9,0,3,3,0,4,0,9,0,139,0,167,0,7,0,0,0,0,0,8,3,73,0,92,0,3,0,0,0,0,0,19,0,66,0,88,0,0,0,0,0,0,0,18,0,45,0,59,10,8,3,3,0,12,0,66,9,421,9,531,3,21,0,4,0,34,0,85,3,166,3,323,13,47,3,23,0,92,7,150,10,1267,27,1632,16,64,5,72,5,204,6,175,19,531,11,1115,67,94,3,201,8,285,8,154,18,604,7,1450,209,77,3,357,22,245,18,97,22,377,8,1436,250,38,3,291,24,195,11,57,24,125,3,1016,372,38,9,303,28,189,16,36,15,119,0,1128,1172,50,25,490,57,262,16,53,23,125,6,2294,867,34,23,280,57,109,17,19,10,51,0,1472,557,11,18,120,24,34,9,8,0,21,0,801,257,3,6,39,14,71,4,8,14,6,0,420,355,13,5,125,16,63,3,17
3017,0,0,0,0,0,0,0,0,0,12,3,21,0,0,0,0,0,0,0,0,0,11,0,13,0,3,0,0,0,0,0,6,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,10,0,72,0,83,0,0,0,0,0,3,0,11,3,20,0,46,0,9,0,6,0,6,0,21,3,298,5,350,3,6,0,14,5,27,0,19,3,77,0,149,10,9,0,34,0,27,0,14,4,77,3,185,42,9,0,52,7,16,0,6,3,57,0,198,21,3,0,27,0,13,0,15,4,10,0,91,36,4,0,24,0,3,0,0,4,15,0,94,77,8,3,32,3,14,0,3,3,20,0,167,32,0,4,25,3,0,0,0,0,4,0,68,17,0,4,11,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,0,6,13,0,0,4,0,0,0,0
3018,0,0,0,0,0,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,8,0,90,3,97,3,3,0,0,0,4,0,14,0,29,0,54,3,3,0,0,0,7,0,21,0,245,6,295,3,10,0,3,0,20,0,17,0,97,0,150,3,9,0,24,0,18,0,23,5,120,3,211,18,11,0,31,4,21,0,6,0,60,3,160,19,4,0,24,3,21,3,3,0,15,0,95,35,6,0,40,4,13,4,5,3,19,0,126,91,6,3,46,6,47,0,6,0,19,0,235,75,9,0,28,3,9,0,3,4,11,0,144,67,0,0,21,5,3,0,0,0,4,0,105,24,0,0,4,0,13,0,0,0,3,0,51,34,5,3,23,3,9,3,3
4000,51,13,5,23,3,22,0,3,3,230,13,365,18,13,3,17,0,14,4,12,3,203,4,300,7,9,0,20,3,12,4,48,3,112,0,221,0,3,0,3,0,6,0,40,0,79,0,138,85,77,20,54,0,49,7,171,15,1368,26,1874,27,44,0,45,3,82,7,232,12,534,15,999,123,171,19,113,8,183,19,460,62,4364,84,5613,160,239,13,246,12,358,30,417,56,1479,22,3040,285,317,31,549,43,441,35,376,74,1495,19,3681,523,304,41,821,52,354,42,251,47,933,34,3395,355,97,28,578,40,250,28,98,32,170,13,1691,626,133,30,631,51,235,28,78,24,250,22,2103,1333,165,55,872,106,275,46,89,26,251,24,3251,815,74,42,488,38,92,25,39,14,87,10,1718,452,46,18,230,30,33,16,15,0,58,3,907,233,11,6,79,17,65,7,15,4,29,3,462,395,51,23,236,25,85,17,29
4001,27,12,5,11,3,27,0,35,13,1551,14,1709,14,24,8,13,0,25,0,111,14,733,9,949,3,28,4,11,0,22,4,209,20,511,12,819,3,7,0,8,0,20,0,152,11,259,7,475,28,143,9,40,0,83,11,512,32,4210,53,5124,17,151,4,95,5,280,20,769,66,1751,11,3161,79,461,27,178,5,721,50,1359,117,14440,182,17623,145,621,33,477,33,1450,60,1617,157,6189,63,10843,378,988,52,1443,86,2094,105,1419,181,6389,67,13203,1223,888,60,2494,175,1583,113,984,139,3972,80,11713,1289,410,54,2155,120,1377,86,540,123,1217,24,7401,2300,400,57,2007,158,1037,72,398,68,1229,26,7748,6767,541,159,3567,365,1615,129,589,119,1387,53,15288,4853,268,105,2064,276,597,90,271,49,598,9,9189,3049,145,57,979,151,256,32,106,15,290,9,5087,1634,53,29,311,97,399,9,106,21,181,4,2857,2271,250,74,1005,146,600,50,304
4002,0,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,14,0,18,0,3,0,0,0,0,0,6,0,12,0,20,0,0,0,0,0,0,0,0,0,11,0,15,0,3,0,0,0,3,0,15,0,116,0,133,0,3,0,0,0,3,0,24,3,47,0,83,0,11,0,4,0,18,0,29,3,403,13,481,9,21,0,29,3,42,0,49,0,111,5,265,13,31,0,48,4,52,0,35,5,130,0,314,49,19,0,102,0,38,3,21,3,76,0,322,52,10,0,89,0,25,0,17,5,16,0,212,93,10,3,62,4,24,0,9,3,26,3,233,153,11,5,93,17,21,0,7,0,23,0,327,97,6,3,44,6,10,0,0,3,13,0,174,41,4,0,19,0,4,0,3,0,4,0,73,13,0,0,8,0,9,0,0,4,0,0,35,24,3,0,26,0,4,0,0
4003,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,10,0,3,0,0,0,3,0,7,0,87,0,110,0,0,0,0,0,4,0,16,0,36,0,63,4,12,0,3,0,19,0,33,3,356,9,435,3,11,0,14,0,23,3,28,6,107,0,195,16,17,0,22,0,28,0,15,3,104,3,216,38,14,3,38,3,24,3,6,0,58,0,178,59,4,3,31,0,13,0,6,0,14,0,133,42,9,0,36,4,17,0,3,0,17,0,133,98,8,0,43,4,10,3,6,3,10,0,187,30,5,0,24,0,7,0,3,0,4,0,72,13,0,0,9,0,3,0,4,0,0,0,25,7,0,0,4,0,0,0,0,0,0,0,23,5,0,0,0,0,3,0,0
4004,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,0,10,0,9,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,5,0,51,0,59,0,0,0,0,0,4,0,16,0,25,0,46,0,0,0,0,0,10,0,12,0,125,0,150,0,5,0,4,0,14,0,18,5,64,0,111,0,11,0,14,0,21,0,22,4,74,0,142,10,7,4,18,0,20,3,16,6,41,3,121,16,0,0,23,0,11,0,3,0,7,0,77,25,0,0,19,3,12,0,4,0,9,0,78,58,3,0,35,3,15,0,6,3,5,0,127,62,0,0,21,0,4,0,5,0,4,0,91,41,0,0,11,3,5,0,0,0,0,0,57,12,0,0,3,0,3,0,0,0,0,0,19,14,0,0,6,4,0,0,0
4005,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,4,0,10,0,21,0,0,0,0,0,0,0,3,3,9,0,13,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,9,3,73,3,94,0,0,0,3,0,0,0,13,0,17,0,31,0,4,0,0,0,12,0,21,0,191,8,242,4,9,0,9,0,20,0,13,6,83,0,147,8,15,3,28,0,25,5,21,5,77,0,193,20,20,0,38,0,14,3,15,0,59,0,165,19,3,0,36,3,6,0,4,0,12,0,98,32,7,0,27,7,7,3,0,0,23,0,109,72,5,0,50,3,10,6,10,0,9,0,175,55,15,0,33,3,9,0,3,0,3,0,115,21,3,0,13,0,6,0,0,0,5,0,49,9,3,0,3,3,0,0,3,0,3,0,29,11,0,0,17,3,5,0,3
4006,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,5,0,6,0,86,0,95,0,0,0,0,0,3,0,16,0,32,0,50,0,10,0,5,0,8,0,25,0,266,7,312,0,4,0,9,0,15,0,26,3,82,4,142,6,13,0,17,0,18,0,12,0,78,4,143,10,9,0,28,0,21,0,7,0,40,0,117,9,6,0,28,0,17,0,4,4,3,0,73,12,7,0,28,0,11,0,0,0,9,0,70,42,4,3,34,5,6,5,0,0,18,3,119,43,0,3,22,0,9,0,0,3,3,0,87,16,0,0,5,3,0,0,0,0,0,0,31,11,0,0,7,0,7,0,0,0,0,0,19,10,0,0,9,0,4,0,0
4007,0,0,0,0,0,0,0,0,0,35,0,39,0,0,0,0,0,0,0,4,0,29,0,36,0,0,0,0,0,0,0,6,0,17,0,31,0,0,0,0,0,0,0,3,0,25,0,26,3,7,0,0,0,0,0,18,0,210,0,245,3,8,0,0,0,5,0,35,0,97,0,145,4,18,0,4,0,11,0,71,7,932,12,1068,4,25,0,12,0,25,6,69,5,433,4,579,10,42,6,27,0,38,0,55,9,394,5,587,29,44,3,61,0,30,0,25,4,241,0,435,14,12,0,41,3,23,5,14,0,49,0,175,35,14,3,49,4,24,3,13,4,57,0,197,56,19,0,58,0,21,3,15,5,64,0,245,25,3,3,29,4,8,0,3,0,20,0,101,17,7,0,16,0,4,0,3,0,11,0,48,3,4,0,3,0,6,0,3,0,7,0,27,20,6,0,13,0,8,0,6
4008,0,0,0,0,0,0,0,0,0,18,0,18,0,3,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,9,0,13,0,18,0,0,0,0,0,0,0,4,0,0,0,10,0,3,0,0,0,0,0,11,0,120,4,142,0,0,0,0,0,8,0,19,3,36,0,76,3,5,0,0,0,11,0,35,3,342,0,401,3,7,3,3,0,21,0,23,0,109,0,178,4,14,0,24,0,37,3,21,0,104,0,210,12,10,0,38,0,25,0,9,7,57,0,157,11,8,0,42,0,32,0,10,3,6,0,117,31,7,3,44,0,32,0,6,4,14,0,128,81,3,0,68,7,33,3,3,0,16,0,217,76,5,6,55,7,5,3,0,0,3,0,153,60,0,0,13,3,3,0,0,0,3,0,85,24,0,0,7,0,15,0,0,0,0,0,46,28,0,3,10,0,7,0,3
5000,65,12,7,22,4,13,0,12,3,319,11,455,30,19,3,8,0,9,3,32,3,186,8,305,12,19,0,16,0,9,4,41,7,119,7,224,4,3,0,0,0,5,0,38,3,88,0,150,77,49,5,31,5,38,7,118,16,1087,27,1458,17,29,0,45,3,66,7,178,23,366,5,743,92,158,15,84,8,134,15,345,33,2851,48,3773,120,145,11,142,14,279,19,364,39,980,21,2132,238,247,36,338,33,373,26,247,62,919,38,2551,382,243,47,484,28,331,39,169,36,627,21,2408,260,101,19,425,22,261,17,98,35,151,8,1402,538,144,46,454,39,299,19,80,38,182,13,1856,1240,156,62,837,100,456,59,79,53,211,16,3272,945,92,43,592,79,129,49,38,11,74,10,2082,732,62,46,285,52,62,18,12,3,46,3,1314,443,23,19,106,17,161,4,20,21,49,4,861,845,87,54,331,66,134,22,47
5001,0,0,0,3,0,3,0,3,0,28,0,37,0,3,0,0,0,3,0,3,0,19,0,34,0,0,0,0,0,4,0,4,0,21,0,31,0,0,0,0,0,0,0,5,0,13,0,15,0,11,0,3,0,0,0,16,3,129,3,165,0,4,0,4,0,9,0,29,4,48,0,102,3,12,0,7,0,19,0,54,6,460,10,568,6,24,3,21,0,33,0,60,3,144,3,297,14,42,4,33,0,50,3,38,3,197,7,396,48,25,8,54,0,40,3,33,6,112,3,324,48,15,0,77,3,44,7,20,3,35,0,251,66,22,0,60,6,34,3,13,3,31,0,253,156,28,6,91,14,40,5,19,7,25,0,397,111,9,8,64,4,14,5,5,0,22,0,238,69,9,5,40,7,4,3,4,0,3,0,145,36,0,0,10,0,10,0,3,0,4,0,76,53,9,4,29,4,14,3,4
