SUA_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
4008,76,12,0,12,85,27,0,114,0,0,0,0,0,0,0,0,0,0,0,0,350,40,17,17,423,23,0,26,449,53,0,498,85,5,0,0,94,3,0,3,91,9,0,102,97,12,3,0,114,0,0,3,119,6,0,129,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,190,24,3,7,215,5,0,3,225,15,0,238,7,0,0,0,4,0,0,0,4,0,0,3,10,0,0,0,10,0,0,0,7,0,0,7,8,0,0,0,10,0,0,0,13,0,0,18,203,26,3,7,233,8,0,11,236,17,0,254,40,4,0,0,48,7,0,7,54,10,0,61,0,0,0,0,0,0,0,0,0,0,0,0,237,26,4,4,274,14,0,10,289,24,0,316,143,7,0,0,151,3,0,9,153,5,0,157,145,17,11,4,177,6,0,6,184,16,0,198
5000,1212,109,24,134,1342,379,13,1731,12,6,3,3,19,0,0,0,22,3,48,70,4925,696,209,130,5968,271,37,313,6274,623,72,6967,894,109,21,3,1038,21,4,25,1061,66,0,1128,1116,224,38,16,1398,23,3,22,1419,72,0,1491,39,11,21,0,62,0,0,0,64,6,0,72,18,3,0,29,51,0,0,0,51,0,0,52,2071,346,80,45,2543,49,6,55,2594,149,3,2749,39,4,3,4,46,23,0,24,68,8,4,82,32,3,0,0,42,8,8,16,55,5,0,64,69,6,0,3,86,37,7,40,128,15,3,141,2141,356,80,48,2626,77,14,97,2720,158,8,2887,518,87,34,19,652,53,7,57,712,243,3,964,0,0,0,0,0,0,0,0,3,0,33,33,2654,441,115,73,3281,133,20,152,3434,410,39,3885,1118,134,27,9,1294,29,6,35,1327,73,4,1404,1270,228,55,18,1568,36,3,35,1606,95,5,1710
5001,145,4,0,4,150,28,0,174,0,0,0,0,0,0,0,0,0,0,0,0,662,126,29,13,830,20,0,21,853,60,0,910,122,25,3,3,143,3,0,3,148,7,0,153,221,30,8,0,263,5,0,3,270,9,0,279,11,3,3,0,13,0,0,0,13,0,0,13,3,0,0,8,11,0,0,0,11,0,0,11,351,63,9,7,432,11,3,7,439,12,0,453,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,0,3,15,0,0,15,5,0,0,0,9,3,0,3,15,0,0,15,360,62,9,7,441,15,3,12,458,12,0,467,49,17,3,0,77,0,0,0,77,22,0,99,0,0,0,0,0,0,0,0,0,0,0,0,415,81,18,11,515,11,3,17,532,40,0,568,183,23,0,0,208,0,0,3,212,10,0,223,264,39,3,0,308,0,0,0,310,8,0,321
5002,28,0,0,0,29,10,0,36,3,0,0,0,3,0,0,0,3,0,0,3,261,34,7,10,316,3,3,7,328,16,4,346,72,16,0,0,83,0,3,0,85,10,0,91,51,5,0,0,57,4,0,4,61,3,0,64,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,122,18,7,0,149,6,3,6,156,9,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,18,7,0,149,6,3,6,156,11,0,162,19,3,0,0,17,0,0,0,18,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,144,19,7,0,165,5,3,8,174,16,0,194,76,14,0,0,87,0,0,0,87,4,0,91,46,11,3,0,53,0,0,0,55,0,0,55
5003,373,17,0,18,385,47,0,430,0,0,0,3,3,0,0,0,3,0,0,6,1572,115,62,36,1785,67,7,70,1858,100,0,1966,290,22,10,3,317,8,0,11,331,20,0,353,440,47,21,3,511,15,0,16,525,21,0,543,10,0,4,0,12,0,0,0,12,0,0,12,0,0,0,5,9,0,0,0,9,0,0,13,737,68,30,14,847,24,4,28,875,44,0,915,6,0,0,0,11,5,0,5,15,3,0,24,28,0,0,0,33,5,0,5,38,0,0,42,42,0,0,0,42,14,0,14,54,3,0,57,781,68,37,16,893,36,4,41,931,47,5,980,176,16,5,0,203,14,0,13,220,25,0,244,0,0,0,0,3,0,0,0,3,0,4,5,961,84,40,14,1096,51,6,51,1150,66,5,1226,424,34,12,3,475,12,0,13,485,23,0,511,592,60,20,5,674,17,0,15,689,26,0,712
5004,156,3,0,7,164,33,0,191,0,0,0,0,0,0,3,3,6,0,0,8,738,122,26,11,899,28,7,34,933,52,4,983,123,11,0,0,143,5,3,6,152,6,0,156,244,34,9,5,285,3,0,3,291,10,0,300,8,0,3,0,7,0,0,0,7,0,0,7,0,0,0,5,3,0,0,0,3,0,0,3,374,50,10,5,443,10,3,12,456,19,0,476,3,0,0,0,4,0,0,0,6,0,0,6,4,0,0,0,7,0,0,0,9,0,0,8,9,3,0,0,6,0,0,0,14,0,0,12,383,51,10,5,451,11,3,12,467,20,0,484,73,10,7,0,94,3,0,3,92,14,0,110,3,0,0,0,3,0,0,0,3,0,0,3,455,64,23,11,542,16,5,17,560,38,0,597,209,25,3,3,248,10,0,10,259,12,0,273,284,49,11,3,348,15,4,17,365,14,0,375
5005,56,0,0,0,58,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,249,27,4,12,291,6,0,10,302,17,0,313,50,0,0,0,53,0,0,3,53,0,0,53,75,4,6,3,88,0,0,0,88,0,0,88,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,128,9,11,4,149,0,0,3,153,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,9,11,4,148,3,0,0,152,0,0,152,27,3,0,0,34,0,3,3,35,4,0,42,0,0,0,0,0,0,0,0,0,0,0,4,155,11,11,6,184,3,3,7,185,4,0,196,92,10,4,0,106,0,0,0,109,4,0,111,109,7,0,3,123,0,0,0,119,3,0,125
5006,143,12,3,11,153,38,3,188,0,0,0,0,0,0,3,3,3,0,0,3,661,75,17,21,776,33,3,37,814,69,3,883,161,14,4,3,183,4,0,4,192,10,0,199,196,30,3,0,226,6,0,5,237,5,0,242,5,0,3,0,3,0,0,0,5,0,0,5,3,0,0,0,6,0,0,0,3,6,0,6,364,41,10,4,420,14,0,19,437,17,0,458,3,0,0,0,7,3,0,3,9,0,0,9,7,0,0,0,8,0,0,0,11,0,0,11,10,4,0,3,16,3,0,3,17,0,0,19,378,47,10,8,441,19,0,21,462,20,0,483,62,6,0,3,69,3,0,3,80,15,0,92,0,0,0,0,0,0,0,0,5,0,0,5,445,51,10,10,510,22,4,29,537,42,0,577,234,32,11,7,275,17,0,17,291,8,0,302,256,43,13,3,319,3,0,0,317,6,0,322
5007,153,10,0,10,163,18,0,182,0,0,0,0,0,0,0,0,0,0,0,0,684,41,16,25,762,21,0,25,781,27,0,815,160,8,0,0,176,3,0,3,176,3,3,184,167,10,3,3,181,0,0,0,182,9,0,192,8,0,0,0,8,0,0,0,8,0,0,8,3,0,0,4,8,0,0,0,8,0,0,8,339,23,3,8,370,3,0,7,377,7,3,386,0,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,6,0,0,0,6,0,0,9,342,23,3,11,376,3,0,7,387,10,3,397,74,8,0,4,85,3,0,3,81,12,0,97,0,0,0,0,0,0,0,0,0,0,3,3,417,33,3,11,458,8,0,8,470,23,7,497,234,10,3,6,248,4,0,9,256,3,0,262,206,20,4,5,224,4,0,4,233,3,0,234
5008,95,0,0,0,91,11,0,107,3,3,0,0,4,0,0,0,4,0,4,10,434,28,20,4,482,15,0,12,493,21,4,524,89,3,3,0,90,5,0,5,100,3,0,106,67,5,3,0,73,0,0,0,77,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,155,7,5,0,173,4,0,4,178,6,0,185,3,0,0,0,3,3,0,3,7,0,0,12,3,0,0,0,5,0,0,0,5,0,0,5,11,0,0,0,7,3,0,3,12,0,0,17,165,7,8,0,177,9,0,9,188,9,0,196,29,0,4,4,41,0,0,0,44,5,0,50,0,0,0,0,0,0,0,0,0,0,3,3,193,7,7,9,219,17,0,17,234,10,3,251,129,6,3,0,143,0,0,0,143,6,0,149,91,8,0,0,102,3,0,3,100,0,0,100
5009,10033,531,91,619,10657,1553,27,12239,53,4,0,33,90,0,0,3,91,23,111,225,37456,4560,860,673,43543,1777,264,2044,45584,2951,182,48714,6954,780,125,37,7893,334,47,383,8282,413,8,8701,10017,1237,175,89,11517,326,38,360,11884,378,3,12269,236,44,70,0,360,16,0,16,369,10,0,385,90,16,5,112,224,9,3,6,232,19,10,268,17300,2080,380,245,19996,685,85,768,20766,830,30,21623,352,36,10,4,399,90,10,103,503,30,0,528,600,93,25,16,733,77,17,94,822,42,0,865,954,126,34,18,1129,167,28,198,1325,67,3,1397,18254,2203,412,265,21128,854,110,965,22097,899,33,23021,4515,597,145,111,5362,302,49,351,5712,990,17,6719,36,4,0,26,66,3,0,3,68,10,62,141,22804,2800,556,403,26557,1155,165,1321,27876,1892,110,29875,10775,1223,189,68,12257,477,69,548,12801,682,3,13486,13139,1743,229,119,15226,505,71,579,15804,556,15,16374
5010,79,0,0,0,79,14,3,88,0,0,0,0,0,0,0,0,0,0,0,0,264,34,11,5,305,3,0,3,309,16,3,335,47,3,0,0,52,0,0,0,53,0,0,58,57,4,0,0,62,0,0,0,62,0,0,62,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,107,7,0,7,122,0,0,0,124,0,0,130,3,0,0,0,3,0,0,0,9,0,0,9,0,0,0,0,0,4,0,4,4,0,0,4,3,0,0,0,3,5,0,5,7,0,0,7,114,7,0,7,131,9,0,9,133,0,0,136,26,3,0,0,35,0,0,0,35,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,141,14,3,7,161,9,0,9,170,6,0,174,98,3,0,0,105,0,0,0,105,0,0,106,53,9,0,0,63,0,0,0,63,0,0,63
5011,59,9,0,12,70,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0,225,30,9,14,274,27,4,32,306,16,3,321,27,4,0,0,31,3,0,3,39,3,0,38,40,8,4,0,54,0,0,0,58,3,0,59,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,77,14,5,0,96,3,0,4,102,6,0,108,4,0,3,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,3,3,0,0,7,9,0,3,0,8,0,0,3,11,0,0,13,84,14,6,0,105,9,3,8,114,6,0,118,32,8,0,0,39,0,0,0,44,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,119,25,9,0,148,7,3,7,156,7,0,168,60,3,0,0,63,0,0,0,69,3,0,73,48,13,3,4,69,4,0,4,75,3,0,77
6000,682,47,8,52,734,280,0,1014,17,4,3,0,22,0,0,0,22,0,11,36,2582,467,91,69,3207,110,28,132,3339,481,17,3835,481,80,4,6,577,6,5,12,585,38,0,627,735,142,26,10,911,25,0,21,935,71,0,1003,21,11,9,0,43,0,4,4,43,3,0,48,4,0,0,7,12,0,0,0,12,0,0,14,1240,231,41,26,1537,26,11,34,1577,115,0,1690,7,4,0,0,13,5,0,5,15,4,0,20,21,9,3,0,28,5,0,5,37,6,0,44,25,15,3,0,43,9,0,9,56,14,0,62,1268,241,47,25,1580,37,11,52,1628,125,0,1757,281,81,10,16,395,17,0,21,411,176,0,591,8,0,0,0,10,0,0,0,10,3,9,21,1561,322,59,44,1986,54,14,66,2054,300,15,2365,673,98,13,11,796,13,3,16,807,52,0,862,888,186,19,13,1106,26,3,34,1141,89,0,1229
6001,113,18,0,18,127,40,0,167,0,0,0,0,0,0,0,0,0,0,0,0,390,51,8,6,453,36,4,42,494,61,0,558,67,9,0,0,77,0,0,4,83,7,0,88,131,9,4,0,145,7,0,5,151,4,0,160,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,4,0,0,4,198,26,6,3,230,7,3,9,239,12,0,253,3,0,0,0,3,3,0,3,10,0,0,5,4,0,0,0,7,0,0,0,7,0,0,7,8,3,0,0,6,3,0,3,11,0,0,16,200,29,6,3,239,14,3,13,253,17,0,264,48,14,4,0,63,10,0,11,71,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0,251,35,9,3,296,23,0,24,323,42,0,366,123,13,3,3,149,5,0,5,150,7,0,161,178,31,3,0,215,8,0,8,218,5,0,223
6002,112,9,0,13,129,52,0,178,0,0,0,0,0,0,0,0,0,0,0,0,460,72,13,6,559,31,4,32,586,71,3,661,108,11,0,0,121,3,4,7,121,5,0,132,136,28,4,5,175,6,0,6,178,15,0,193,0,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,247,40,7,8,294,11,4,13,310,21,0,328,5,0,0,0,5,3,0,3,7,0,0,7,7,4,0,0,11,0,0,0,11,0,0,11,8,4,0,0,14,5,0,5,15,0,0,15,254,42,7,8,312,10,4,16,322,21,0,343,49,16,8,0,73,8,0,11,78,28,0,112,0,0,0,0,0,0,0,0,0,0,0,0,305,55,12,8,382,20,5,22,401,52,0,454,137,24,0,7,166,3,0,4,168,9,0,181,172,34,8,4,215,3,0,3,217,18,0,239
6003,666,33,6,42,715,223,3,946,10,4,0,0,16,0,0,0,16,0,7,17,3571,553,73,40,4232,84,17,98,4333,422,14,4771,730,100,5,0,845,12,3,15,855,54,0,906,1115,146,14,5,1288,20,4,23,1310,55,3,1366,33,3,18,0,55,0,0,0,55,7,0,58,10,3,0,8,19,0,0,0,19,4,0,19,1892,259,36,11,2207,29,7,37,2237,118,3,2361,18,5,0,0,15,3,0,3,22,8,0,27,27,3,0,0,29,0,0,3,32,0,0,33,41,5,0,0,50,8,0,7,55,5,0,62,1936,268,36,18,2250,29,7,40,2294,122,3,2421,283,59,6,5,354,16,3,23,381,134,0,513,5,0,0,0,5,0,0,0,5,0,0,4,2227,323,45,19,2615,48,13,66,2679,255,8,2942,1096,164,22,6,1294,14,8,17,1308,78,0,1390,1374,242,13,9,1647,20,5,26,1671,90,0,1760
6004,321,17,0,18,338,103,0,445,4,0,0,0,4,0,0,0,4,4,3,9,1445,200,16,26,1681,46,14,55,1740,179,7,1929,273,44,4,3,325,12,6,14,338,17,0,353,442,57,13,3,518,7,3,15,529,23,3,550,12,4,0,0,15,0,0,0,15,0,0,16,3,0,0,3,10,0,0,0,10,0,0,8,733,100,14,7,860,17,8,29,889,40,3,935,6,3,0,0,7,0,0,0,11,0,0,13,13,0,0,0,8,3,3,4,15,9,0,19,13,6,0,0,19,4,3,5,28,9,0,38,752,106,14,7,881,27,11,36,915,48,3,969,158,34,3,3,193,9,7,8,206,71,4,282,0,0,0,0,0,0,0,0,0,0,0,3,908,137,22,16,1078,28,17,43,1120,126,6,1248,430,65,10,3,504,19,3,19,519,27,0,545,596,98,8,5,706,7,3,5,708,33,0,748
6005,54,3,0,3,51,24,0,75,3,0,0,0,3,0,0,0,3,0,0,3,232,45,11,0,288,9,3,16,302,40,0,343,42,6,0,0,53,0,0,0,53,0,0,52,63,10,0,0,73,4,0,4,79,3,0,83,3,0,0,0,4,0,0,0,4,0,0,6,3,0,0,0,6,0,0,0,6,0,0,6,107,17,0,3,133,4,0,4,134,4,0,144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,10,0,0,6,119,17,0,3,137,7,0,7,145,8,0,150,11,3,0,0,13,0,0,0,13,5,0,20,0,0,0,0,5,0,0,0,5,0,0,5,127,25,0,3,156,7,0,7,166,16,0,173,60,8,0,0,74,3,0,3,74,4,0,78,89,14,3,0,106,3,0,3,108,8,0,118
7000,297,83,14,98,397,549,0,957,4,0,0,4,12,0,0,0,12,10,49,69,912,245,34,46,1243,213,47,258,1506,758,59,2316,286,40,4,0,325,15,4,14,344,44,0,389,119,46,3,3,176,21,3,19,195,49,0,242,11,3,10,0,25,0,0,0,22,3,0,25,3,0,0,8,13,0,4,3,20,3,0,25,419,92,16,15,535,35,5,40,578,99,0,673,21,0,0,0,19,59,0,59,84,13,0,89,3,5,0,0,9,4,14,20,26,8,0,36,23,9,0,0,30,65,14,78,107,19,0,123,445,94,16,15,570,94,25,119,683,119,0,803,93,46,3,7,155,49,3,53,210,355,0,565,0,0,0,4,3,0,0,0,3,3,31,45,537,142,18,26,730,143,23,170,899,474,34,1409,297,38,9,3,342,8,0,8,353,35,0,388,99,41,3,0,142,7,4,8,149,30,0,183
7001,60,3,0,3,61,33,0,90,0,0,0,0,0,0,0,0,0,0,10,10,431,39,9,9,484,13,4,13,500,44,10,552,172,15,3,0,187,0,0,3,186,9,0,194,81,11,0,0,98,0,0,0,98,0,0,100,5,0,0,0,8,0,0,0,8,0,0,8,4,0,0,3,3,0,0,0,3,0,0,4,261,21,3,3,295,0,3,4,298,6,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,267,23,3,3,298,0,3,4,303,6,0,312,25,0,0,0,28,3,0,3,27,9,0,39,0,0,0,0,0,0,0,0,0,0,3,4,289,24,3,3,325,0,3,5,331,21,3,356,234,8,0,3,247,0,0,3,250,4,0,258,71,11,3,0,83,0,0,0,83,0,0,83
7002,438,7,3,11,446,96,0,544,4,0,0,0,4,0,0,0,4,3,3,13,2336,231,57,71,2696,53,10,67,2759,175,8,2941,831,50,10,11,906,15,3,17,928,46,0,970,358,45,10,3,418,9,0,9,424,22,0,445,14,3,12,0,26,0,0,0,23,3,0,26,9,0,0,4,17,0,0,0,17,0,0,23,1212,101,33,21,1361,23,3,28,1394,68,0,1456,17,0,0,0,19,8,0,8,29,3,0,29,15,0,0,0,15,3,0,4,18,0,0,18,36,0,0,0,33,5,0,10,44,3,0,45,1241,101,30,21,1395,34,6,38,1438,74,0,1507,165,28,3,6,204,7,4,12,215,48,0,265,0,0,0,3,3,0,0,0,3,0,3,9,1408,128,39,31,1601,37,4,48,1647,124,3,1775,1068,71,21,7,1173,23,3,29,1193,51,0,1245,394,65,5,6,476,7,0,7,479,22,0,502
8000,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,32,0,0,0,32,0,0,32,8,0,0,0,7,0,0,0,7,0,0,10,12,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,15,0,0,0,15,0,0,17,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,20,0,0,0,20,0,0,23,13,3,0,0,14,0,0,0,14,6,0,20,6,0,0,0,6,0,0,0,6,0,0,6
8001,1283,22,12,31,1315,203,4,1527,20,5,0,8,33,0,0,0,33,3,12,50,9036,985,134,121,10272,150,47,190,10470,520,29,11026,2749,279,42,10,3075,51,11,65,3139,116,0,3258,1900,190,25,13,2124,30,4,31,2158,69,7,2229,71,12,12,3,93,3,0,3,101,9,0,105,25,0,0,18,47,0,0,0,51,0,0,50,4743,476,82,40,5343,78,23,102,5439,194,6,5647,49,11,0,0,54,5,0,5,60,6,0,67,56,5,0,0,61,3,0,9,71,0,0,73,103,15,0,0,123,13,0,12,129,3,0,137,4845,494,87,38,5459,91,22,110,5574,203,11,5784,615,75,19,19,725,12,7,22,746,126,3,869,14,0,0,5,19,0,0,0,19,0,17,29,5473,562,104,58,6203,107,29,135,6336,330,27,6683,4148,369,55,19,4595,53,11,66,4657,240,3,4903,2285,266,38,17,2610,27,4,32,2647,77,3,2726
9000,21,0,0,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,86,9,3,0,96,0,0,0,96,4,0,100,39,0,0,0,40,0,0,0,40,0,0,40,11,3,0,0,13,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,3,0,0,57,0,0,0,57,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,57,0,0,0,57,3,0,58,4,3,0,0,8,0,0,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,65,0,0,0,65,3,0,70,25,0,0,0,28,0,0,0,28,0,0,28,8,0,0,0,6,0,0,0,6,3,0,12
