SUA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
5006,106,32,39,47,28,35,15,4,347,0,0,0,0,0,0,0,0,0,3,3,114,53,183,63,68,67,36,50,20,21,665,163,70,84,31,28,15,5,10,0,12,424,44,53,187,33,50,39,20,21,5,4,455,3,0,6,0,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,7,47,54,193,32,53,39,20,21,12,10,486,0,0,0,0,0,0,0,0,0,0,5,209,122,280,64,78,54,34,35,16,24,911,543,72,85,41,28,8,13,3,0,23,821,80,41,86,29,26,17,7,4,0,5,305,10,3,6,0,3,0,3,0,4,3,30,0,0,0,0,0,0,0,0,0,0,0,86,44,94,29,29,17,14,6,3,10,338,0,0,0,0,0,0,0,0,0,3,3,635,117,180,72,58,24,28,10,3,37,1163,553,29,47,3,6,6,3,0,0,14,663,57,11,22,8
5007,221,75,72,57,55,52,33,19,668,0,0,0,0,0,0,0,0,0,3,3,169,129,462,184,180,104,103,73,45,43,1490,223,100,192,44,46,24,16,12,6,21,678,56,90,266,73,85,38,26,25,10,9,665,3,0,8,3,0,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,54,91,275,79,84,41,25,27,9,9,693,0,0,0,0,0,0,0,0,0,6,10,279,191,468,116,129,69,40,39,13,37,1382,490,90,153,40,33,17,7,10,4,28,865,78,60,142,26,25,15,9,14,7,4,377,0,4,12,0,0,0,0,3,0,0,23,0,0,3,0,0,0,0,0,0,0,5,79,65,156,28,25,19,10,18,7,4,406,0,0,0,0,0,0,0,0,0,0,0,567,154,310,65,53,35,15,26,12,31,1274,443,51,94,20,15,5,7,3,0,16,658,96,15,32,4
5008,144,35,45,36,38,47,27,21,439,0,0,0,0,0,0,0,0,0,0,3,108,74,259,78,94,90,70,53,29,45,888,173,60,108,24,27,8,11,0,3,26,439,32,37,154,35,35,22,29,19,3,7,367,0,3,4,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,4,30,41,153,39,40,26,34,18,9,7,390,0,0,0,0,0,0,0,0,0,0,0,207,108,267,63,59,36,36,18,9,27,827,201,49,56,15,10,12,8,0,0,22,364,37,35,97,13,14,9,3,9,6,5,231,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,38,39,102,14,13,7,5,6,6,5,248,3,0,0,0,0,0,0,0,0,0,6,240,85,159,27,22,21,15,6,5,23,613,171,9,43,10,7,0,4,0,0,9,259,40,5,28,0
5009,23944,4813,6217,6742,6574,6126,3506,1954,75131,17,8,20,3,8,4,12,9,3,223,306,21936,13841,35382,9161,11235,10172,8982,8077,4435,3446,126664,23541,7356,11806,2647,2920,1852,1335,962,454,1111,53984,11571,9148,18614,3225,4114,3094,2537,2016,915,748,55987,716,826,2375,359,529,505,384,424,237,269,6620,65,75,107,32,26,28,19,18,8,21,393,12349,10051,21099,3606,4676,3630,2938,2457,1159,1037,62996,27,13,15,3,3,3,3,6,0,170,243,35917,17416,32923,6254,7603,5482,4276,3422,1618,2317,117224,46100,9231,10825,1804,1835,1095,698,469,224,1340,73624,15070,5200,8570,1194,1409,912,566,509,229,493,34145,2026,850,1695,250,307,291,241,218,219,325,6416,105,48,71,10,12,5,6,3,3,18,281,17199,6095,10338,1451,1732,1208,817,730,449,838,40848,57,10,5,4,4,0,4,3,0,135,225,63353,15342,21165,3254,3572,2302,1517,1198,674,2318,114694,51250,3672,3119,564,509,382,261,236,107,1098,61202,17277,2035,1704,244
5010,114,23,29,28,32,34,16,15,333,0,0,0,0,0,3,0,0,0,0,3,99,54,205,57,66,54,56,53,20,30,695,115,28,83,20,24,15,6,3,3,10,311,30,51,114,24,37,27,22,12,0,14,337,0,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,0,5,27,49,121,25,37,27,22,17,0,15,346,0,0,0,0,0,0,0,0,0,0,0,144,78,203,44,58,41,28,24,8,27,663,176,32,64,22,13,6,4,5,0,10,328,57,33,59,10,22,16,9,9,0,4,210,3,0,3,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,12,59,34,70,10,24,16,9,9,4,8,233,0,0,0,0,0,0,0,0,0,0,0,231,66,134,34,36,19,14,17,3,16,566,160,17,37,6,7,3,6,0,0,16,251,35,11,12,6
5011,45,7,11,8,5,12,13,17,145,0,0,0,0,0,0,0,0,0,0,0,139,74,162,43,57,27,26,23,18,24,594,196,76,176,47,53,28,9,4,4,27,622,10,16,55,11,10,14,0,9,0,3,121,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,16,55,11,9,14,0,9,3,3,121,0,0,0,0,0,0,0,0,0,0,3,207,90,232,60,58,36,9,12,8,28,739,309,103,186,30,36,9,3,4,4,25,710,25,21,34,0,4,6,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,34,0,4,3,0,0,0,3,96,0,0,0,0,0,0,0,0,0,0,4,334,124,225,36,38,14,3,4,4,29,813,315,40,52,6,7,0,0,0,5,10,431,34,3,7,4
6000,84,20,29,47,42,54,17,35,386,0,0,0,0,0,0,0,0,0,0,3,213,81,172,43,59,66,64,89,35,55,888,577,198,152,28,18,13,15,14,6,27,1050,92,73,100,13,14,10,14,15,6,8,342,0,0,0,0,3,0,0,6,0,0,16,0,3,0,0,0,0,0,0,0,0,3,90,83,99,16,21,12,14,20,6,12,365,4,0,0,0,0,0,0,0,0,0,3,665,280,255,43,38,25,28,36,15,40,1425,1647,203,145,19,15,10,8,14,7,92,2166,179,56,60,10,17,3,5,7,4,6,340,4,3,3,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,179,56,65,10,15,3,9,7,4,6,356,3,0,0,0,0,0,0,0,0,10,10,1832,258,211,27,27,13,14,19,16,111,2528,2852,115,78,4,6,5,5,5,0,99,3179,273,32,23,6
6001,36,6,11,8,6,5,7,0,101,0,0,0,0,0,0,0,0,0,0,0,36,14,47,12,13,11,18,13,12,8,177,68,19,14,5,3,3,0,4,0,4,129,3,20,33,8,15,0,3,3,4,0,87,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,21,35,8,15,5,3,3,4,3,95,0,0,0,0,0,0,0,0,0,0,0,78,37,51,13,18,7,9,8,3,4,227,197,11,20,6,0,0,0,3,0,12,247,34,8,18,3,7,3,0,3,3,0,78,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,8,18,3,7,3,0,3,3,3,84,0,0,0,0,0,0,0,0,0,0,0,240,17,39,4,7,5,0,9,3,11,330,295,6,4,0,0,0,0,0,0,7,316,43,4,3,0
6002,34,11,17,6,24,31,10,18,164,0,0,0,0,0,0,0,0,0,0,0,44,22,58,13,19,6,25,30,10,22,253,70,24,10,3,0,0,3,0,0,3,118,13,15,27,7,6,0,0,8,3,4,81,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,4,10,13,29,8,11,3,0,8,3,4,93,0,0,0,0,0,0,0,0,0,0,0,85,39,40,10,15,3,4,8,4,5,217,210,9,18,0,3,0,0,0,0,5,247,31,10,20,5,3,4,0,3,0,0,77,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,16,24,3,3,4,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,240,26,41,3,8,6,0,3,0,5,333,336,19,7,0,0,0,3,0,0,5,369,45,3,4,0
6003,896,191,302,336,397,407,198,97,3274,0,0,0,0,0,0,0,0,0,7,12,633,403,1125,262,359,414,470,485,234,146,4532,989,301,268,45,39,41,27,22,18,51,1794,277,359,557,70,93,79,85,92,42,40,1690,12,19,52,15,19,32,31,24,37,13,247,0,3,5,0,0,7,0,0,0,3,18,283,375,615,88,110,113,115,118,75,50,1958,0,0,0,0,0,0,0,0,0,3,3,1276,678,881,138,150,157,140,144,90,109,3759,2114,235,192,37,34,17,19,11,4,69,2732,504,178,220,28,28,17,16,13,10,17,1024,25,29,47,18,23,22,17,25,14,11,233,3,3,0,0,0,0,0,0,0,0,10,533,207,268,46,48,36,36,36,19,30,1269,3,0,0,0,0,0,0,0,0,8,11,2650,445,460,84,81,58,55,49,26,105,4017,2787,117,71,13,5,11,3,6,5,50,3062,653,57,48,12
6004,276,72,93,107,116,116,107,30,1019,0,0,0,0,0,0,0,0,0,0,0,194,108,354,91,109,126,123,129,127,50,1415,335,92,97,16,16,11,13,21,6,15,618,55,98,178,29,28,28,32,23,27,14,517,3,6,43,19,13,43,28,5,8,5,170,0,0,3,0,0,0,0,0,0,0,4,58,101,225,47,41,72,60,32,39,20,691,0,0,0,0,0,0,0,0,0,0,3,399,196,316,60,61,82,66,49,47,40,1313,716,66,54,5,12,4,13,9,3,26,907,132,73,89,8,3,14,6,15,3,10,352,10,9,37,17,9,15,21,3,11,3,141,0,0,0,0,0,0,0,0,0,0,3,142,84,127,27,10,30,30,14,13,12,496,0,0,0,0,0,0,0,0,0,0,5,863,157,181,31,25,35,43,26,12,39,1407,952,24,32,3,7,3,5,3,0,24,1046,164,27,13,8
6005,15,0,3,4,6,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,12,10,16,3,8,8,4,8,3,3,78,51,9,3,0,3,3,0,0,0,4,77,5,0,0,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,49,10,10,3,6,3,3,0,0,3,93,94,8,8,0,0,3,0,4,0,10,123,6,3,9,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,107,11,14,0,0,0,0,4,0,10,146,149,3,3,0,3,0,0,0,0,5,162,28,0,0,0
7000,197,49,59,53,65,104,64,56,732,0,0,0,0,0,0,0,0,0,4,7,164,83,309,88,100,102,105,153,98,97,1297,243,87,88,17,19,12,15,16,12,23,521,74,75,147,27,28,13,16,16,17,30,448,12,4,14,0,3,10,3,0,4,7,60,0,0,0,0,0,0,0,0,0,0,4,88,80,164,31,30,21,12,16,22,37,507,0,0,0,0,0,0,0,0,0,7,8,333,168,251,41,48,34,29,31,30,69,1036,521,57,63,15,8,15,11,4,4,37,739,146,55,76,19,18,16,6,4,12,23,375,33,0,11,0,0,3,0,3,0,15,70,0,0,5,0,0,0,0,0,0,0,8,177,53,87,19,18,16,11,5,19,40,447,0,0,0,0,0,0,0,0,0,7,10,699,118,157,37,26,30,17,15,17,82,1192,616,42,39,5,11,17,5,4,4,36,777,161,7,11,4
7001,312,45,68,71,86,89,43,28,848,0,0,0,0,0,0,0,0,0,0,0,131,110,413,76,104,103,127,132,74,41,1314,167,60,61,23,25,26,41,40,21,14,475,52,97,293,31,43,42,30,25,14,9,634,0,3,7,0,3,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,5,50,97,306,38,41,46,30,25,14,14,662,0,0,0,0,0,0,0,0,0,0,3,220,161,370,60,65,72,66,66,33,24,1139,350,70,44,13,24,11,21,41,10,14,598,94,74,109,16,14,16,13,12,3,9,359,13,4,8,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,4,109,77,115,18,14,19,13,12,6,17,393,0,0,0,0,0,0,0,0,0,0,3,456,150,156,34,38,29,27,48,18,30,992,401,32,35,13,6,4,16,9,12,15,541,99,17,22,4
7002,1708,372,423,550,577,680,370,189,5497,0,0,0,0,3,0,0,0,0,25,27,879,491,2342,625,703,757,717,825,433,301,8075,923,296,365,83,94,69,75,71,39,61,2083,612,491,1489,227,308,268,224,209,119,91,4042,43,32,144,20,26,42,35,24,22,10,397,15,4,15,0,0,0,0,3,0,0,40,669,527,1639,247,339,317,261,241,145,101,4477,0,0,0,0,0,0,0,0,0,18,20,1596,823,2007,327,428,381,341,313,182,180,6584,1670,189,258,45,53,36,26,23,13,84,2401,1043,268,510,88,96,80,66,57,35,52,2295,116,28,98,11,17,11,11,8,10,16,329,5,0,6,3,0,3,0,0,0,0,22,1166,299,614,102,116,94,81,68,46,71,2647,0,0,3,0,0,0,0,0,0,18,22,2835,491,876,142,168,136,108,88,54,172,5076,1717,76,88,23,13,15,20,14,10,65,2044,1036,81,99,8
8000,4,4,0,0,3,3,7,0,28,0,0,0,0,0,0,0,0,0,0,0,11,0,7,3,4,0,5,4,7,0,48,0,4,0,0,0,0,0,3,0,0,7,6,3,9,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,3,3,0,3,35,24,0,3,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,0,0,0,0,4,50,25,0,3,0,0,0,0,5,0,0,28,4,0,0,0
8001,5198,965,1111,1256,1521,1606,884,327,16598,0,3,0,0,0,3,0,0,0,35,37,4014,2523,6028,1224,1382,1497,1778,1861,1029,519,21844,3516,773,676,172,151,125,169,166,83,170,5999,2847,3165,3574,585,554,513,559,529,249,171,12739,89,144,317,52,57,73,70,79,49,41,961,25,15,20,0,0,3,6,0,4,3,76,2956,3320,3912,635,611,585,637,608,298,220,13778,3,3,3,0,0,0,0,0,0,23,36,6469,4095,4596,807,763,710,804,774,377,410,19817,6091,522,465,141,143,69,71,50,25,147,7719,4492,1236,1064,185,169,113,131,100,51,126,7676,288,156,226,34,35,47,56,39,35,58,975,30,9,6,0,0,0,0,0,0,3,48,4805,1397,1293,222,210,161,191,138,90,185,8695,9,0,4,0,0,0,0,0,0,14,32,10906,1919,1766,368,354,229,259,186,111,352,16444,6508,205,140,35,29,35,8,34,18,122,7141,4718,321,199,20
9000,26,3,4,4,8,12,9,9,115,0,0,0,0,0,0,0,0,0,89,89,44,16,34,8,3,4,6,12,6,106,250,13,4,11,0,0,3,4,0,0,3,46,60,19,22,0,7,0,5,3,8,13,131,8,3,3,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,62,18,27,0,9,4,3,3,8,18,153,0,0,0,0,0,0,0,0,0,62,62,80,26,39,3,8,5,9,4,8,80,255,69,9,9,0,0,0,0,0,3,4,94,70,17,12,9,0,6,3,7,0,8,128,22,0,8,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,3,94,12,17,9,0,6,3,9,0,14,161,0,0,0,0,0,0,0,0,0,31,31,165,24,25,7,0,9,5,9,3,51,285,70,17,9,0,3,0,3,3,0,8,108,57,0,3,0
