UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL215014,0,0,0,4,3,0,0,6,0,3,0,0,0,4,3,14,0,0,0,0,0,0,0,0,0,0,0,3,29,13,6,61,6,33,3,10,0,10,3,167
UCL215015,0,0,0,14,3,0,0,3,0,0,0,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,46,21,4,55,7,21,3,13,0,6,16,193
UCL215016,0,0,0,16,10,0,0,10,0,10,0,0,0,5,14,41,0,0,0,0,0,0,0,0,0,0,3,9,73,17,9,125,10,108,8,14,6,35,17,420
UCL215017,0,0,0,11,0,0,0,7,0,3,0,0,0,3,9,30,0,0,0,0,0,0,0,0,0,0,0,0,40,7,4,98,9,45,0,12,3,18,13,247
UCL215018,0,0,0,6,3,0,0,7,0,3,0,0,0,0,12,36,0,0,0,3,0,0,0,0,0,3,0,4,37,10,3,97,12,33,3,8,0,31,12,251
UCL215019,0,0,0,9,11,3,0,4,0,0,0,0,0,3,8,32,0,0,0,0,0,0,0,0,0,0,0,3,31,11,0,61,7,32,8,20,10,13,8,195
UCL215020,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,27,0,18,6,4,0,13,3,84
UCL215021,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,44,7,13,0,6,5,11,9,134
UCL215022,0,0,0,17,7,0,0,4,3,6,0,3,3,4,23,51,0,0,0,0,0,0,0,0,0,0,0,3,41,17,0,103,7,82,7,37,7,62,22,395
UCL215023,0,0,0,4,4,0,0,3,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,36,3,3,60,8,23,3,10,7,10,12,161
UCL215024,0,0,0,6,0,0,0,6,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,47,0,23,6,9,0,11,13,137
UCL215025,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,25,3,12,0,7,3,10,7,83
UCL215026,0,0,0,18,7,0,0,13,3,0,0,0,0,0,19,43,3,0,0,0,0,0,0,0,0,0,0,6,52,23,3,125,10,40,0,35,0,17,28,332
UCL215027,0,0,0,9,5,3,0,3,0,3,0,0,0,3,6,26,0,0,0,0,0,0,0,0,0,0,0,3,35,17,4,72,15,48,3,13,3,24,9,244
UCL215028,0,0,0,10,3,5,0,7,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0,84,12,34,3,23,8,18,18,263
UCL215029,0,0,0,11,7,0,0,9,0,4,0,0,0,5,15,34,0,0,0,0,0,0,0,0,0,0,0,3,36,6,7,81,5,65,5,7,3,27,16,257
UCL215030,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,24,3,20,3,7,0,17,7,105
UCL215031,0,0,0,3,3,0,0,3,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,41,3,11,3,7,0,12,9,107
UCL215032,0,0,0,9,3,0,0,7,0,4,0,0,0,3,12,33,0,0,0,3,0,0,0,0,0,0,0,3,39,13,3,80,4,30,0,16,4,22,12,218
UCL215033,0,0,0,39,5,0,0,3,0,3,0,0,0,0,16,34,3,0,0,0,0,0,0,0,0,0,0,3,127,9,4,161,27,84,8,5,3,12,19,459
UCL215034,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,26,8,6,0,9,0,5,3,73
UCL215035,0,0,0,15,9,0,0,7,0,3,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,73,11,28,0,3,3,9,3,160
UCL215036,0,0,0,14,0,0,0,3,0,8,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,27,3,6,64,7,28,4,4,0,9,5,161
UCL215037,0,0,0,3,0,0,0,3,0,0,0,0,0,3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,23,3,22,0,13,3,24,10,112
UCL215038,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,38,4,31,0,11,3,13,5,135
UCL215039,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,29,0,18,0,10,3,11,0,98
UCL215040,0,0,0,15,3,0,0,7,0,5,0,0,0,3,22,53,0,0,0,0,0,0,0,0,0,0,4,9,46,10,5,115,11,67,3,20,0,27,27,323
UCL215041,0,0,0,14,3,0,0,8,0,7,0,0,0,3,16,42,0,0,0,0,0,0,0,0,0,0,0,0,57,7,4,109,14,59,0,10,3,14,16,304
UCL215042,0,0,0,4,3,0,0,7,0,3,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,23,13,4,77,5,26,3,7,0,9,8,176
UCL215043,0,0,0,9,3,0,0,12,0,4,0,0,0,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,49,16,8,105,10,67,3,20,7,31,13,322
UCL215044,0,0,0,39,8,0,0,7,0,3,0,0,0,3,17,42,0,0,0,0,0,0,0,0,0,0,0,6,70,21,10,155,17,84,8,24,5,34,21,448
UCL215045,0,0,0,4,4,0,0,3,0,6,0,0,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,21,3,5,58,12,39,7,7,0,10,11,170
UCL215046,0,0,0,0,3,0,0,3,0,3,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,52,0,37,0,5,0,9,6,141
UCL215047,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,4,14,6,0,49,3,46,0,8,0,17,3,150
UCL215048,0,0,0,8,3,3,0,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,23,0,20,0,3,3,6,3,75
UCL215049,0,0,0,77,3,0,0,5,0,4,0,3,3,4,24,51,0,0,0,0,0,0,0,0,0,0,0,3,84,21,3,130,12,64,4,12,6,19,24,383
UCL215050,0,0,0,12,5,0,0,11,0,13,0,4,0,0,32,67,0,0,0,0,0,0,0,0,0,0,0,4,48,9,3,130,23,88,6,17,7,34,38,395
UCL215051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,28,0,8,0,10,5,9,6,82
UCL215052,0,0,0,11,7,3,3,15,0,3,0,0,0,3,19,58,0,0,0,0,0,0,0,0,0,0,0,4,60,15,9,135,7,50,3,13,0,18,25,332
UCL215053,0,0,0,3,0,0,0,3,0,8,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,4,0,3,31,9,6,36,5,25,0,12,0,20,20,161
UCL215054,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,35,9,44,0,13,0,25,6,145
UCL215055,0,0,0,7,0,0,0,3,0,0,0,3,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,58,5,38,4,19,3,12,10,181
UCL215056,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,32,3,13,0,4,0,3,3,80
UCL215057,0,0,0,6,0,0,0,0,0,3,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,50,0,27,3,4,3,9,8,138
UCL215058,0,0,0,3,4,3,0,4,0,9,0,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,0,3,47,10,8,71,8,40,3,8,5,22,17,237
UCL215059,0,0,0,14,7,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,3,29,5,0,49,7,20,0,0,0,12,13,148
UCL215060,0,0,0,7,3,0,0,3,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,29,6,0,31,4,25,3,5,0,14,0,117
UCL215061,0,0,0,9,0,0,0,4,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,3,33,4,0,52,7,39,3,7,0,11,9,162
UCL215062,0,0,0,8,6,0,0,5,0,3,0,0,0,9,17,47,0,0,0,3,0,0,0,0,0,3,0,5,71,4,3,103,8,46,4,16,5,33,16,315
UCL215063,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,5,16,7,3,41,6,22,3,12,4,22,13,147
UCL215064,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,31,3,6,3,3,0,9,0,81
UCL215065,0,0,0,5,8,0,0,0,0,0,0,3,0,3,16,28,0,0,0,0,0,0,0,0,0,0,0,3,35,7,0,65,4,36,3,12,6,29,14,220
UCL215066,0,0,0,24,3,0,0,11,0,9,0,3,0,3,25,58,0,0,0,0,0,0,0,0,0,0,0,0,53,28,6,96,8,48,7,14,3,12,27,293
UCL215067,0,0,0,14,7,0,0,5,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,43,17,3,101,14,31,4,8,3,17,18,272
UCL215068,0,0,0,3,4,0,0,9,0,3,0,0,0,3,12,38,3,0,0,0,0,0,0,0,0,0,0,3,40,7,4,66,13,52,6,10,4,34,17,249
UCL215069,0,0,0,63,18,0,0,18,0,11,3,4,0,0,21,74,0,0,0,3,0,0,0,0,0,0,0,4,102,18,3,183,23,69,5,19,3,19,21,471
UCL215070,0,0,0,3,0,0,0,0,0,5,0,0,0,3,7,20,0,0,0,0,0,0,0,0,0,0,0,4,33,7,7,27,7,44,0,3,4,33,11,175
UCL215071,0,0,0,16,9,0,0,9,0,3,0,0,0,3,7,31,0,0,0,0,0,0,0,0,0,0,0,0,41,8,3,74,17,37,3,8,3,23,11,233
UCL215072,0,0,0,34,9,4,0,9,0,8,0,7,0,8,37,83,0,0,0,0,3,0,0,0,0,0,0,6,108,24,7,170,25,92,9,25,11,33,41,542
UCL215073,0,0,0,6,3,0,0,0,0,3,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,32,3,29,0,7,5,13,7,125
UCL215074,0,0,0,4,3,0,0,9,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,45,8,3,63,13,27,8,0,0,15,10,194
UCL215075,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,30,5,16,3,3,0,8,7,92
UCL215076,0,0,0,7,0,0,0,6,0,9,0,0,0,0,12,32,3,0,3,0,0,3,0,0,0,0,0,11,45,13,3,102,11,55,7,10,3,5,15,264
UCL215077,0,0,0,3,0,0,0,8,0,3,0,0,0,3,10,25,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,60,7,32,3,8,0,22,10,171
UCL215078,0,0,0,3,3,0,0,8,0,3,0,0,0,0,23,37,0,0,0,0,0,0,0,0,0,0,0,3,31,6,3,66,15,40,0,14,0,13,23,208
UCL215079,0,0,0,21,13,3,0,5,4,3,3,0,0,3,13,51,0,0,0,0,0,0,0,0,0,3,0,8,91,15,7,133,28,65,8,19,7,36,13,427
UCL215080,0,0,0,4,11,0,0,4,0,6,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,42,7,3,67,3,27,0,4,3,11,4,177
UCL215081,0,0,0,6,4,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,38,9,32,0,6,3,11,4,130
UCL215082,0,0,0,3,4,0,0,0,0,3,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,3,32,6,5,53,9,25,3,3,0,6,9,147
UCL215083,0,0,0,20,6,0,0,14,0,5,0,0,3,7,16,55,0,0,0,0,0,0,0,0,0,0,0,3,58,13,5,124,18,57,5,15,9,23,16,354
UCL215084,0,0,0,14,0,3,0,6,0,7,0,0,0,3,5,27,0,0,0,0,0,0,0,0,0,0,0,3,41,11,0,88,10,47,3,20,3,12,7,245
UCL215085,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,0,0,0,0,0,0,0,0,0,0,0,0,22,11,3,28,3,31,3,15,5,20,10,155
UCL215086,0,0,0,9,7,0,0,8,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,69,4,19,3,11,8,15,6,173
UCL215087,0,3,0,20,12,3,3,11,0,17,0,0,0,3,21,66,0,0,0,0,0,3,0,0,0,0,0,7,90,19,11,166,10,85,3,13,3,35,23,466
UCL215088,0,0,0,5,7,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,25,5,4,45,10,23,3,7,0,17,13,137
UCL215089,5,0,0,76,8,0,3,12,0,4,0,0,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,3,56,6,3,102,6,42,0,15,3,11,23,260
UCL215090,0,0,0,46,3,0,0,13,0,9,0,0,0,0,27,60,0,0,0,0,0,0,0,0,0,0,0,3,73,24,4,180,14,96,7,18,6,16,31,470
UCL215091,0,0,0,12,6,3,0,11,0,7,0,0,0,0,18,49,5,0,0,4,0,0,0,0,0,0,3,7,66,23,3,185,19,103,8,34,11,27,22,515
UCL215092,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,32,3,18,0,11,0,10,6,97
UCL215093,0,0,0,23,7,0,0,7,0,3,0,0,3,4,12,42,0,0,0,3,0,0,0,0,0,0,0,6,65,12,3,104,11,44,10,12,8,18,18,292
UCL215094,0,0,0,16,8,4,0,12,0,3,0,0,0,3,19,48,0,0,0,0,0,0,0,0,0,0,0,7,57,19,7,114,21,62,4,9,3,22,18,345
UCL215095,0,0,0,8,0,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,48,8,22,0,12,3,7,4,119
UCL215096,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7,21,3,0,0,0,0,0,0,0,0,0,0,3,15,3,0,29,0,22,5,4,3,22,14,125
UCL215097,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,26,5,19,0,7,0,3,9,96
UCL221001,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,43,9,11,3,3,0,0,6,95
UCL221002,0,0,0,5,3,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,19,6,0,20,6,19,3,0,0,4,3,88
UCL221003,0,0,0,3,0,0,0,0,0,0,0,3,0,4,8,15,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,26,0,16,3,4,3,13,4,81
UCL221004,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,4,14,0,0,0,3,4,62
UCL221005,0,0,0,20,4,0,0,8,0,4,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,59,4,20,0,7,5,4,5,130
UCL221006,0,0,0,3,0,0,0,3,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,30,4,9,3,0,0,4,8,68
UCL221007,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,24,4,8,0,9,0,0,0,59
UCL221008,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,16,3,5,3,3,0,9,0,57
UCL221009,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,13,5,7,0,6,0,3,0,58
UCL221010,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,26,0,14,0,0,0,3,9,67
UCL221011,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,19,0,15,3,4,0,5,8,62
UCL221012,0,0,0,11,3,0,0,5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,43,9,10,0,4,0,4,3,91
UCL221013,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,33,5,6,0,3,0,3,6,78
UCL221014,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,28,3,10,0,4,5,3,0,74
UCL221015,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,13,5,8,0,7,3,6,8,64
UCL221016,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,26,4,18,0,3,0,3,0,79
UCL221017,0,0,0,4,0,0,0,3,0,3,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,40,0,19,0,6,4,8,3,102
UCL221018,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,17,3,18,0,3,4,7,5,69
UCL221019,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,32,4,13,0,11,0,18,3,103
UCL221020,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,0,9,0,3,0,11,3,61
UCL221021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,0,11,3,0,0,7,0,47
UCL221022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,3,0,4,0,13,3,34
UCL221023,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,21,0,6,0,3,4,0,8,48
UCL221024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,7,0,3,0,9,8,39
UCL221025,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,11,0,3,4,3,0,11,5,57
UCL221026,0,0,0,0,0,0,0,3,0,0,0,5,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24,0,12,0,16,0,6,9,78
UCL221027,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,11,0,0,0,7,4,43
UCL221028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,3,6,0,0,0,8,3,36
UCL221029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,3,14,0,0,0,9,7,53
UCL221030,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,0,8,0,7,0,4,0,55
UCL221031,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,15,0,3,0,9,7,97
UCL221032,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,22,0,14,0,5,0,11,0,69
UCL221033,0,0,0,9,0,0,0,6,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,30,3,14,0,0,0,6,0,83
UCL221034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,0,9,0,8,0,7,0,62
UCL221035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,3,3,0,0,0,3,3,29
UCL221036,0,0,0,18,4,0,0,5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,56,3,33,0,3,3,4,3,140
UCL221037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,20,0,7,0,3,0,6,3,58
UCL221038,0,0,0,8,3,0,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,24,6,3,42,4,12,0,3,0,4,4,102
UCL221039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,3,8,0,4,0,3,3,49
UCL221040,0,0,0,0,3,0,0,3,0,6,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,3,23,7,0,49,0,28,4,8,0,11,6,143
UCL221041,0,0,0,6,0,0,0,6,0,3,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,3,21,3,4,37,3,27,3,7,0,10,13,126
UCL221042,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,28,7,8,0,5,3,3,4,81
UCL221043,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,5,0,3,0,3,5,48
UCL221044,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,10,0,0,0,0,0,0,0,4,0,0,0,3,11,0,0,28,5,27,0,8,0,4,6,87
UCL221045,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,7,3,24
UCL221046,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14,0,9,0,11,0,8,8,58
UCL221047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,26,0,5,0,9,0,0,3,66
UCL221048,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,43,4,27,3,0,3,4,9,138
UCL221049,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,35,4,15,0,4,0,3,3,88
UCL221050,0,0,0,7,5,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,19,4,6,0,10,0,11,3,78
UCL221051,0,0,0,8,0,0,0,3,0,3,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,62,5,17,0,8,3,3,5,117
UCL221052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,23,3,3,0,6,0,9,0,56
UCL221053,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,23,3,19,3,3,0,8,4,71
UCL221054,0,0,0,6,3,0,0,0,0,0,0,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,24,4,16,0,7,0,0,3,75
UCL221055,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,33,8,18,3,6,0,7,4,89
UCL221056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12,3,14,0,4,0,6,3,49
UCL221057,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,20,0,12,0,0,0,7,4,49
UCL221058,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,29,3,19,3,0,0,10,3,96
UCL221059,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,27,8,8,0,3,0,4,0,68
UCL221060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,3,0,0,3,20
UCL221061,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,21,0,16,0,4,3,8,0,69
UCL221062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,8,3,12,0,8,0,9,3,59
UCL221063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,15,0,6,0,0,0,0,0,40
UCL221064,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,29,3,22,4,5,3,3,9,98
UCL221065,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25,4,14,0,6,0,8,0,71
UCL221066,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,16,0,9,0,3,3,3,4,52
UCL221067,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,25,4,19,3,5,0,3,3,82
UCL221068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,3,24,3,3,0,5,3,74
UCL221069,0,0,0,18,0,0,3,6,0,0,0,0,0,7,8,29,0,0,0,3,0,0,0,0,0,0,0,3,42,16,7,89,9,47,3,10,3,15,12,248
UCL221070,0,0,0,9,0,0,0,3,0,4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,29,3,9,0,4,3,6,3,80
UCL221071,0,0,0,14,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,30,3,14,0,3,0,3,3,86
