UCL_CODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
UCL615018,10,28,12,15,44,32,18,20,3,182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,0,17,0,0,3,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,4,4,3,0,0,0,12,0,4,4,6,0,0,0,0,0,14,4,7,15,10,7,10,0,3,0,55,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4
UCL615019,6,23,10,17,36,51,40,97,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,9,11,4,5,0,0,0,41,4,28,10,4,7,4,5,9,0,72,3,0,5,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,11,0,3,3,8,11,0,0,3,0,26,3,0,3,9,9,5,3,6,0,48,3,5,5,5,11,10,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
UCL615020,23,29,11,25,73,43,50,107,10,360,0,0,7,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,7,13,10,7,9,6,3,4,0,55,3,12,3,0,3,0,4,8,0,37,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,3,0,0,4,0,0,0,0,12,0,3,3,0,0,0,0,0,0,8,3,0,0,3,3,3,0,3,0,23,0,4,6,3,5,3,0,5,0,30,6,8,11,20,8,6,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11
UCL615021,10,14,20,15,27,33,21,31,8,167,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,0,0,0,21,3,8,3,3,0,4,0,0,0,25,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,4,0,3,8,0,0,0,0,16,3,11,5,10,3,7,0,3,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10
UCL615022,35,40,25,53,176,140,117,137,19,750,6,6,3,8,4,4,3,7,0,40,0,0,0,0,0,0,3,0,0,3,4,9,7,6,26,17,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,5,4,20,20,16,15,10,7,5,0,92,0,18,15,19,12,4,3,5,0,69,0,3,4,6,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,15,0,0,0,0,7,0,0,0,0,11,0,7,0,5,8,0,0,4,0,20,0,3,3,4,3,3,0,0,0,16,0,0,3,3,0,9,0,0,0,19,3,8,15,22,15,5,6,12,0,86,9,14,19,33,18,9,4,0,0,96,0,0,0,0,0,0,0,0,0,0,0,5,13,11,3,3,4,0,0,35
UCL615023,13,25,24,28,68,88,52,46,4,349,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,7,9,5,5,9,3,3,0,40,0,13,0,4,0,3,0,0,0,26,0,0,3,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,5,0,3,0,3,0,3,0,15,0,0,4,0,0,3,0,0,0,7,5,0,5,9,18,4,0,3,0,41,4,9,10,9,7,4,3,11,0,54,0,8,19,25,9,8,3,3,0,74,0,0,0,0,0,0,0,0,0,9,0,6,0,7,0,0,0,0,0,19
UCL615024,13,39,33,48,114,117,61,57,6,488,0,3,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,4,28,23,14,19,10,0,3,0,91,0,21,7,3,4,0,0,0,0,41,0,3,4,3,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,13,0,0,3,0,3,0,3,0,0,7,0,0,0,0,6,3,0,0,0,9,0,3,4,0,12,0,0,0,0,22,3,3,4,6,19,8,9,3,0,57,3,3,13,11,6,3,3,4,0,50,10,9,10,31,21,9,0,7,3,98,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,17
UCL615025,14,16,14,25,23,38,12,30,3,176,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,8,8,3,0,0,3,0,34,3,12,7,8,4,3,3,3,0,41,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,15,0,0,0,3,3,5,0,0,0,12,0,0,3,5,0,0,4,3,0,17,3,8,15,11,5,7,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
UCL615026,8,24,25,29,60,47,43,38,5,276,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,8,8,10,3,0,3,0,46,0,15,0,6,3,0,0,0,0,31,0,0,4,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,0,7,3,0,0,0,0,0,0,10,0,0,0,4,9,4,0,0,0,14,0,3,3,4,9,0,0,4,0,26,3,5,10,19,11,4,3,3,0,59,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,6
UCL621001,12,20,11,11,25,20,10,28,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,4,0,0,0,0,19,5,17,0,8,3,0,3,3,0,42,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL621002,3,15,13,14,27,29,12,23,9,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,10,4,7,0,3,0,34,0,0,4,5,3,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,4,3,4,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,3,3,3,12,5,3,0,3,0,26,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
UCL621003,4,9,11,25,28,42,15,28,0,165,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,17,0,6,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,0,0,6,3,3,3,0,3,0,20,0,4,7,8,9,3,3,3,0,38,0,6,13,6,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
UCL621004,6,6,4,10,25,35,23,16,3,127,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,16,0,0,10,3,3,3,0,0,0,22,0,3,4,6,5,4,0,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7
UCL621005,11,9,4,11,39,27,18,26,0,149,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,5,0,4,5,3,5,0,0,0,0,15,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,12,3,0,3,5,8,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10
UCL621006,13,12,9,15,31,42,19,39,0,180,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,5,0,24,0,4,3,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,5,0,0,0,19,0,3,5,11,6,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
UCL621007,3,10,14,18,27,38,8,33,4,155,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,5,4,3,0,3,0,31,0,0,5,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,7,5,0,0,0,0,13,3,9,3,0,7,3,0,0,0,22,3,4,6,11,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
UCL621008,5,7,6,12,15,34,17,28,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,0,0,13,3,5,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,14,3,0,4,4,0,0,0,0,0,16,0,4,0,6,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
UCL621009,7,20,12,19,40,25,17,33,0,181,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,12,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,5,5,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,3,0,0,15,0,3,10,7,7,7,3,3,0,45,3,3,8,8,6,7,0,0,0,37,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
UCL621010,8,4,14,10,26,22,15,19,3,117,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,7,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,5,3,0,3,0,0,0,0,14,0,8,7,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL621011,6,7,7,13,20,21,10,20,0,106,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,15,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,13,0,0,6,0,3,7,0,3,0,19,0,3,11,8,14,0,4,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
UCL621012,8,21,11,16,35,38,27,47,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,4,3,6,7,4,3,3,0,3,0,21,0,10,0,3,0,0,3,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,8,3,0,0,4,3,5,0,0,0,17,6,7,10,7,4,3,3,3,0,34,10,0,5,11,5,0,0,3,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8
UCL621013,4,12,10,15,32,44,20,36,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,9,0,3,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,12,0,4,3,0,0,0,0,0,0,8,3,0,5,3,10,0,0,4,0,30,0,0,4,9,0,0,3,0,0,23,3,4,6,4,9,3,0,3,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL621014,5,9,10,14,22,13,11,17,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,4,3,3,0,0,4,0,21,0,3,6,10,3,3,3,0,4,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL621015,3,3,3,8,20,24,9,15,3,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,12,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,3,0,3,3,0,3,0,14,0,0,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL621016,4,10,8,6,15,14,9,31,3,109,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,4,0,5,0,4,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,3,4,0,3,0,0,0,0,11,0,8,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL621017,5,19,8,17,30,27,18,24,13,156,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,3,0,17,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,4,0,0,3,4,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9
UCL621018,3,6,8,20,55,56,23,44,4,214,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,6,9,0,4,0,0,0,0,31,0,7,3,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,14,0,3,0,0,3,0,0,0,0,10,0,0,3,0,4,3,3,0,0,19,0,3,3,4,5,4,0,4,0,18,3,6,3,10,3,0,0,0,0,28,0,0,0,3,0,0,0,0,0,4,0,3,8,0,0,5,0,0,0,14
UCL621019,9,16,11,16,34,48,15,37,3,200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,9,3,4,4,3,3,0,29,0,10,6,3,0,3,0,0,0,26,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,0,0,0,18,5,7,3,4,3,3,0,0,0,29,3,13,10,9,6,4,0,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
