UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL115048,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,3,3,7,30,3,0,20,6,21,5,9,3,48,11,146
UCL115049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,0,0,4,0,5,10,5,3,19,0,16,4,10,0,66,11,137
UCL115050,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,4,17,4,0,21,0,18,0,9,7,29,3,112
UCL115051,0,0,0,7,0,0,0,0,0,3,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,3,0,10,21,14,3,22,0,17,0,15,3,130,15,242
UCL115052,0,0,0,3,0,0,0,0,0,0,0,0,0,7,16,28,0,0,0,0,0,0,0,0,0,5,0,5,41,20,3,46,5,28,3,38,8,156,26,367
UCL115053,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,6,0,8,85,7,7,49,3,18,0,10,4,82,24,272
UCL115054,0,0,0,6,0,0,0,0,0,0,0,0,0,9,12,18,0,0,0,0,0,0,0,0,0,7,3,10,41,20,3,42,0,23,8,26,5,187,17,376
UCL115055,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,8,5,12,11,4,0,20,0,23,3,18,0,179,15,269
UCL115056,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,21,0,0,0,0,0,0,0,0,0,4,3,7,31,15,3,33,4,16,0,22,3,90,21,233
UCL115057,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,3,0,6,50,3,3,25,3,18,0,7,0,44,13,168
UCL115058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,17,3,10,0,4,0,49,7,99
UCL115059,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,12,0,5,4,40,3,120
UCL115060,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,15,3,12,0,4,0,34,3,92
UCL115061,0,3,0,37,0,0,0,0,0,0,0,0,0,4,22,25,0,0,0,0,0,0,0,0,0,9,0,9,78,20,0,56,4,40,7,29,9,227,20,496
UCL115062,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,4,7,10,41,12,8,25,0,15,4,17,0,117,20,263
UCL115063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,3,0,3,61,17,7,29,3,17,3,12,4,52,6,225
UCL115064,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,24,0,0,0,0,0,0,0,0,0,0,0,4,33,9,4,24,3,24,3,26,0,149,27,299
UCL115065,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,14,7,14,0,0,0,6,3,121
UCL115066,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,0,3,3,24,7,0,18,3,12,0,18,3,121,8,223
UCL115067,0,0,0,8,0,0,0,0,0,0,0,0,0,7,10,14,0,0,0,0,0,0,0,0,0,4,3,7,39,4,4,30,3,15,0,19,0,147,11,275
UCL115068,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,50,3,3,37,6,21,0,13,4,78,10,236
UCL115069,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,7,4,4,26,10,3,24,0,18,0,11,3,74,10,185
UCL115070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,3,19,10,0,34,3,18,0,15,4,157,10,277
UCL115071,0,0,0,7,0,0,0,0,0,0,0,0,0,3,14,18,0,0,0,0,0,0,0,0,0,4,3,8,38,11,3,31,4,17,0,22,5,81,29,236
UCL115072,0,0,0,4,3,0,0,0,0,0,0,0,0,3,13,21,0,0,0,0,0,0,0,0,0,0,3,3,26,13,0,27,0,6,0,18,5,72,14,194
UCL115073,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,6,3,8,44,9,0,20,0,23,0,21,3,118,18,259
UCL115074,0,0,0,9,0,0,0,0,0,0,0,0,0,6,14,29,0,0,0,0,0,0,0,0,0,6,0,11,24,11,0,30,3,19,3,43,10,414,22,593
UCL115075,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,6,3,9,48,4,0,41,3,19,3,15,9,85,27,257
UCL115076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,3,5,61,5,3,25,3,15,0,13,4,43,9,179
UCL115077,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,3,3,22,4,0,23,0,10,0,3,3,32,11,116
UCL115078,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,4,0,8,20,0,0,32,0,9,0,10,0,64,10,148
UCL115079,0,0,0,4,0,0,0,0,0,0,0,0,0,7,21,25,0,0,0,0,0,0,0,0,0,6,3,13,38,9,3,43,3,13,3,18,5,164,23,328
UCL115080,0,3,0,9,0,0,0,0,0,0,0,0,0,9,10,20,0,0,0,0,0,0,0,0,0,8,3,10,14,10,0,13,3,15,0,27,0,229,13,329
UCL115081,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,72,13,3,20,4,10,0,9,0,21,8,159
UCL115082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,18,0,6,3,12,0,30,8,110
UCL115083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,3,0,8,21,3,0,28,0,22,0,9,3,110,11,213
UCL115084,0,0,0,10,0,0,0,0,0,0,0,0,0,5,12,25,0,0,0,0,0,0,0,0,0,3,3,11,71,20,5,54,4,33,0,19,4,149,24,374
UCL115085,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,9,5,0,12,0,13,0,10,3,77,8,132
UCL115086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,9,3,8,12,3,0,23,0,16,0,3,0,105,15,179
UCL115087,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,3,0,0,0,0,4,12,28,3,3,25,3,11,0,17,0,71,22,184
UCL115088,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,19,0,13,0,3,0,58,9,140
UCL115089,0,0,0,10,0,0,0,0,0,0,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,3,0,5,27,16,0,27,0,22,0,20,4,148,24,297
UCL115090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,7,16,8,0,13,0,12,3,9,0,41,3,117
UCL115091,0,0,0,4,0,0,0,0,0,0,0,0,0,5,25,28,0,0,0,0,0,3,0,0,0,6,5,16,27,13,3,48,4,24,0,34,0,239,29,410
UCL115092,0,0,0,8,0,0,0,0,0,0,0,0,0,4,16,25,0,0,0,0,0,0,0,0,0,5,0,5,44,11,0,40,3,40,6,34,7,201,22,390
UCL115093,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,6,22,9,0,9,3,13,0,12,0,50,9,126
UCL115094,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,17,0,0,0,0,0,0,0,0,0,3,0,6,33,12,6,28,0,19,0,20,9,160,12,307
UCL115095,0,0,0,8,0,0,0,3,0,0,0,0,0,6,21,32,0,0,0,0,0,0,0,0,0,5,3,9,16,25,3,29,0,13,3,21,6,198,20,341
UCL115096,0,3,0,7,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,5,4,8,30,18,3,31,0,25,5,30,3,214,34,386
UCL115097,0,0,0,4,0,0,0,0,0,0,0,0,0,4,10,17,0,0,0,0,0,0,0,0,0,3,3,3,20,6,0,17,0,21,0,17,0,122,16,221
UCL115098,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,15,0,11,0,8,3,84,10,157
UCL115099,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,6,3,23,3,0,20,4,18,0,14,0,65,13,164
UCL115100,0,0,0,4,0,0,0,0,0,0,0,0,0,3,14,18,0,0,0,0,0,0,0,0,0,6,3,14,34,5,0,28,3,16,3,36,14,157,19,310
UCL115101,0,3,0,9,0,0,0,0,0,0,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,3,0,7,26,18,0,25,7,17,6,27,3,105,24,255
UCL115102,0,3,0,36,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,61,3,3,19,4,17,4,13,0,28,6,169
UCL115103,0,5,0,10,0,0,0,0,0,5,0,6,0,3,20,32,0,0,0,0,0,0,0,0,0,3,3,12,39,30,11,42,4,27,7,53,3,301,27,549
UCL115104,0,0,0,7,0,0,0,0,0,0,0,0,0,5,29,34,0,0,0,0,0,0,0,0,0,7,3,11,69,12,3,51,6,22,5,23,5,149,31,382
UCL115105,0,0,0,5,0,0,0,0,0,3,0,0,0,4,22,31,0,0,0,0,0,0,0,0,0,4,4,9,66,9,3,36,0,32,0,21,4,132,31,336
UCL115106,0,3,0,8,0,0,0,0,0,0,0,0,0,3,11,11,0,0,0,0,0,0,0,0,0,3,0,3,49,14,4,19,0,19,0,14,0,70,15,193
UCL115107,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,9,54,6,4,35,4,27,0,18,5,91,6,260
UCL115108,0,4,0,6,0,0,0,0,0,0,0,0,0,8,27,32,0,0,0,0,0,0,0,0,0,3,0,4,48,39,0,65,8,28,10,48,7,157,32,443
UCL115109,0,0,0,13,0,3,0,0,0,0,0,0,0,3,27,31,0,0,0,0,0,0,0,0,0,12,10,22,57,21,0,45,4,30,5,32,8,296,33,535
UCL115110,0,3,0,3,0,0,0,0,0,0,0,0,0,8,7,6,0,0,0,0,0,0,0,0,0,0,0,7,14,3,3,8,0,6,0,10,0,148,9,211
UCL115111,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,6,6,17,8,3,31,3,11,0,17,3,92,16,207
UCL115112,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,3,3,78,19,0,43,5,38,3,17,4,104,21,330
UCL115113,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,27,0,18,0,15,3,59,9,215
UCL115114,0,4,0,10,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,0,0,0,6,4,7,15,12,0,25,0,23,0,13,0,101,14,214
UCL115115,0,0,0,6,0,0,0,0,0,4,0,3,0,0,18,24,0,0,0,0,0,0,0,0,0,9,3,16,39,15,0,45,3,27,3,21,3,106,20,282
UCL115116,0,0,0,7,0,0,0,0,0,0,0,0,0,5,16,25,0,0,0,0,0,0,0,0,0,0,0,6,82,14,0,45,3,44,3,13,5,123,21,345
UCL115117,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,3,0,6,31,6,0,20,0,15,0,8,3,63,9,154
UCL115118,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,26,3,0,0,0,0,0,0,0,0,0,3,6,60,14,3,71,3,22,3,30,4,148,27,387
UCL115119,0,3,0,22,0,0,0,0,0,0,0,0,0,4,21,35,0,0,0,0,0,0,0,0,0,3,3,10,99,19,6,72,8,58,6,34,6,165,32,511
UCL115120,0,0,0,4,0,0,0,0,0,3,0,0,0,4,20,30,0,0,0,0,0,0,0,0,0,6,4,10,35,14,5,43,5,33,0,22,3,286,27,468
UCL115121,0,0,0,23,3,0,0,0,0,0,0,3,0,0,12,21,3,0,0,0,0,3,0,0,0,3,4,15,100,10,5,59,8,42,0,16,3,103,15,358
UCL115122,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,12,0,12,3,14,0,67,3,138
UCL115123,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,3,0,3,8,8,0,12,0,9,3,15,3,96,10,169
UCL115124,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,4,0,4,24,17,0,19,0,13,0,27,0,72,20,195
UCL115125,0,0,0,15,0,0,0,3,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,20,3,11,0,21,0,31,9,132
UCL115126,0,0,0,9,0,0,0,0,0,0,0,0,0,10,24,34,0,0,0,0,0,0,0,0,0,7,8,12,28,25,3,41,0,34,3,32,6,392,38,599
UCL115127,0,0,0,7,0,0,0,0,0,3,0,0,0,3,15,21,0,0,0,0,0,0,0,0,0,8,3,16,90,6,0,50,7,48,0,20,3,145,23,392
UCL115128,0,3,0,5,0,0,0,0,0,0,0,0,0,7,20,24,0,0,0,0,0,0,0,0,0,8,6,19,34,18,3,45,4,49,3,35,11,272,23,500
UCL115129,0,3,0,11,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,22,8,3,28,5,7,0,23,4,104,13,219
UCL115130,0,0,0,8,0,0,0,0,0,0,0,3,0,6,25,32,0,0,0,0,0,0,0,0,0,7,7,14,10,14,0,28,0,29,0,38,4,388,35,545
UCL115131,0,3,0,10,0,0,0,0,0,0,0,0,0,4,14,19,0,0,0,0,0,0,0,0,0,12,3,16,76,22,0,58,5,41,0,30,9,223,21,499
UCL115132,0,0,0,0,0,0,0,0,3,0,0,3,0,3,19,30,0,0,0,0,0,0,0,0,0,5,8,16,37,17,3,42,4,15,0,38,3,196,29,381
UCL115133,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,3,8,34,4,0,13,0,16,5,15,5,37,17,142
UCL115134,0,0,0,4,3,0,0,4,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,6,6,59,8,3,44,9,26,0,13,5,102,23,281
UCL115135,0,5,0,11,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,3,0,7,3,10,27,19,0,40,3,16,0,37,3,183,24,366
UCL115136,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,3,0,3,17,7,0,13,0,7,0,14,0,89,10,160
UCL115137,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,5,0,5,34,3,0,24,4,17,0,11,3,66,14,170
UCL115138,0,4,0,6,0,0,0,0,0,0,0,0,0,9,17,32,3,0,0,0,0,0,0,0,0,0,3,6,25,13,3,23,0,34,0,34,3,303,26,463
UCL115139,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,3,7,40,20,0,38,0,30,3,23,3,110,12,272
UCL115140,0,0,0,4,0,0,0,0,0,0,0,0,0,6,13,20,0,0,0,0,0,0,0,0,0,3,0,7,30,17,0,45,4,23,0,27,3,210,17,381
UCL115141,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,7,0,9,17,12,0,23,3,12,0,16,4,120,5,209
UCL115142,0,3,0,21,0,0,0,0,0,0,0,0,0,0,36,41,0,0,0,0,0,0,0,0,0,6,9,16,33,19,0,49,0,24,0,24,6,230,45,439
UCL115143,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,3,0,0,18,5,3,32,3,9,0,11,0,76,15,181
UCL115144,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,3,36,3,0,15,0,7,0,7,0,23,10,103
UCL115145,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,21,3,7,0,4,3,38,3,111
UCL115146,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,3,0,3,32,6,0,24,0,14,3,8,0,79,10,188
UCL115147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,3,3,9,24,8,0,16,4,10,7,10,3,67,4,150
UCL115148,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,5,0,3,33,4,3,16,0,19,0,9,0,65,5,168
UCL115149,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,6,27,3,0,22,3,16,0,13,0,39,13,137
UCL115150,0,0,0,5,0,0,0,0,0,3,0,0,0,4,22,34,0,0,0,0,0,0,0,0,0,13,12,21,52,10,0,34,4,25,0,26,5,191,38,396
UCL115151,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,0,0,0,7,3,10,18,4,6,13,0,21,0,9,0,90,15,169
UCL115152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,11,11,9,0,18,0,9,3,14,3,82,15,152
UCL115153,0,0,0,13,0,0,0,0,0,3,0,0,0,3,14,22,0,0,0,0,0,0,0,0,0,3,7,9,61,11,3,55,7,35,7,24,3,109,18,326
UCL115154,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,47,4,0,19,3,18,0,7,0,61,3,173
UCL115155,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,20,3,11,0,0,0,30,4,92
UCL115156,0,0,0,3,0,0,0,0,0,0,0,3,0,3,9,18,0,0,0,0,0,0,0,0,0,10,7,11,40,10,5,57,11,46,5,37,3,241,22,468
UCL115157,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,33,0,21,0,8,0,111,9,234
UCL115158,0,0,0,12,0,0,0,0,0,0,0,0,0,8,26,33,0,0,0,0,0,0,0,0,0,5,4,12,59,36,4,55,3,37,6,52,8,301,41,597
UCL115159,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,7,19,11,0,16,0,14,0,17,0,63,9,147
UCL115160,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,5,16,9,0,12,3,6,3,21,3,78,9,157
UCL115161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,19,4,3,11,4,9,0,7,0,40,3,110
UCL121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,11,4,3,16,0,6,0,10,4,37,4,96
UCL121002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,7,0,10,3,4,0,40,4,69
UCL121003,0,4,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,3,8,0,9,0,67,5,108
UCL121004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,5,0,8,0,3,0,25,4,66
UCL121005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,3,0,3,0,16,0,52
UCL121006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,6,4,49,7,86
UCL121007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,12,0,7,3,8,0,33,6,94
UCL121008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,15,7,11,0,8,0,56,6,112
UCL121009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,8,0,0,0,10,0,31
UCL121010,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,8,0,8,0,3,0,42,4,81
UCL121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,36,3,68
UCL121012,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,3,16,5,0,23,0,11,0,4,0,33,4,106
UCL121013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,3,3,9,0,5,0,16,6,60
UCL121014,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,14,0,8,0,8,0,18,3,79
UCL121015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,11,3,3,0,0,0,17,3,55
UCL121016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,8,0,14,3,3,0,49,7,103
UCL121017,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,16,0,10,0,13,0,35,3,96
UCL121018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,10,0,10,3,3,0,12,3,47
UCL121019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,16,0,0,0,9,0,15,4,70
UCL121020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,8,0,6,0,6,0,12,0,44,4,96
UCL121021,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,10,0,57,8,88
UCL121022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,8,0,9,0,9,0,49,10,100
UCL121023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,5,3,3,0,6,3,5,0,4,0,33,6,65
UCL121024,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,8,0,3,0,12,3,48
UCL121025,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,6,9,20,6,0,7,0,9,7,13,6,44,12,119
UCL121026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,6,0,3,0,4,0,14,0,48
UCL121027,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,15,0,3,0,11,0,29,4,103
UCL121028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,11,0,4,0,5,0,49,4,101
UCL121029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,8,0,14,0,3,0,25,0,66
UCL121030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,3,0,24,3,50
UCL121031,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,3,3,17,0,0,10,0,13,0,8,0,30,3,85
UCL121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,18,0,16,3,16,0,48,15,142
UCL121033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,15,3,13,0,8,0,45,9,99
UCL121034,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,6,0,3,0,0,0,21,8,63
UCL121035,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,8,0,14,0,11,3,27,7,86
UCL121036,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,19,0,11,0,15,3,52,6,132
UCL121037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,8,0,11,0,12,0,64,7,124
UCL121038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,3,3,3,11,0,0,4,3,9,0,9,0,32,5,85
UCL121039,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,3,4,12,3,0,6,0,0,0,0,0,18,6,44
UCL121040,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,6,0,3,0,5,0,19,6,63
UCL121041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,6,0,3,0,17,4,55
