UCL_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL321020,285,253,538,18,13,25,3,0,3,0,0,0,33,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,67,0,0,0,0,0,0,56,46,100,31,23,57,367,319,690
UCL321021,391,388,772,4,5,16,4,3,10,0,0,0,36,36,70,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,43,82,0,0,0,3,0,3,54,47,97,37,28,68,474,460,942
UCL321022,296,295,588,0,0,0,0,3,4,3,0,3,35,40,79,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,50,91,0,0,0,0,0,0,47,50,91,37,30,67,372,371,744
UCL321023,310,311,621,0,3,4,0,4,3,0,0,0,24,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,64,0,0,0,0,0,0,30,44,71,19,17,34,351,375,728
UCL321024,230,264,491,18,10,28,0,0,0,3,0,3,26,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,50,0,0,0,0,0,0,42,34,77,28,34,64,303,328,623
UCL321025,300,278,577,11,12,26,0,3,4,0,0,0,11,24,33,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,16,29,47,0,0,0,3,0,3,36,42,72,28,27,50,356,345,699
UCL321026,209,194,400,8,22,28,3,6,11,0,0,0,10,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,0,0,0,0,0,0,30,36,62,22,25,51,258,259,516
UCL321027,307,307,616,26,23,43,0,0,0,0,3,3,20,24,47,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,60,4,0,3,0,0,0,50,54,106,34,27,61,393,387,780
UCL321028,370,352,718,36,35,72,0,0,4,3,0,5,30,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,81,0,0,0,0,0,0,74,78,151,66,62,133,508,488,996
UCL321029,264,297,558,16,28,38,3,5,9,0,0,0,39,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,83,6,4,8,0,0,0,58,69,132,21,40,58,351,406,755
UCL321030,248,227,475,9,3,12,0,4,6,0,0,0,20,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,37,0,0,0,0,0,0,28,25,52,35,32,63,310,284,594
UCL321031,351,384,738,31,27,54,3,0,3,0,0,0,29,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,74,0,0,0,3,6,5,68,69,138,42,30,70,459,484,941
UCL321032,698,705,1401,39,35,70,3,3,6,4,0,3,58,88,145,0,0,0,8,10,18,0,0,0,3,3,3,0,0,0,0,0,0,74,110,186,6,3,6,0,0,0,121,145,264,78,79,153,894,927,1816
UCL321033,196,187,383,11,16,28,0,0,0,0,0,3,16,13,33,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,22,40,0,0,0,0,0,0,38,41,79,42,37,76,272,262,543
UCL321034,381,424,803,20,23,44,3,0,3,0,0,0,25,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,63,0,0,0,0,0,0,53,58,106,44,59,98,471,541,1013
UCL321035,645,587,1231,26,30,55,9,7,17,9,5,14,85,77,164,0,0,0,3,4,3,0,0,0,0,0,4,0,6,9,0,0,0,107,97,205,3,3,4,3,9,11,143,133,274,112,106,225,902,827,1728
UCL321036,302,304,609,0,0,0,0,0,0,0,0,0,24,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,52,0,0,0,3,0,4,29,24,52,23,22,44,359,345,705
UCL321037,298,312,611,4,10,15,3,4,9,0,0,0,28,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,73,0,0,0,3,0,3,42,44,88,51,26,80,384,386,776
UCL321038,327,328,655,27,15,47,0,0,0,3,6,7,24,39,64,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,33,41,75,0,0,3,0,3,3,56,64,122,44,57,102,433,446,877
UCL321039,333,307,642,15,11,28,5,12,18,3,7,8,43,38,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,54,110,3,0,3,4,3,7,77,72,151,20,26,47,427,410,842
UCL321040,463,505,973,22,26,53,3,3,7,0,0,0,71,60,128,0,4,9,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,73,75,152,3,3,6,0,0,3,105,110,213,31,36,68,595,652,1248
UCL321041,357,384,739,9,9,14,3,5,7,3,4,5,54,57,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,74,136,4,3,6,3,7,12,74,87,166,39,30,74,475,501,976
UCL321042,325,360,687,5,7,19,4,3,7,0,0,0,46,62,107,0,0,0,3,0,5,0,3,6,0,0,0,0,0,0,0,0,0,59,76,134,5,3,9,0,3,8,72,89,161,38,35,72,439,486,923
UCL321043,270,291,560,6,6,13,0,0,0,0,0,0,21,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,26,46,0,0,0,0,0,0,29,35,63,26,17,38,316,342,654
UCL321044,294,310,605,39,48,83,5,3,11,0,0,0,25,22,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,31,62,3,4,6,0,0,0,75,82,158,49,40,88,417,433,850
UCL321045,218,221,445,0,0,0,0,0,0,0,0,0,17,23,41,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,0,0,24,29,49,3,0,3,0,0,0,26,25,58,35,17,55,284,268,552
UCL321046,232,195,431,12,9,24,3,3,9,3,3,3,18,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,50,0,0,3,0,0,0,46,38,83,46,17,60,322,248,573
UCL321047,217,209,424,11,10,21,0,0,0,0,0,0,32,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,61,0,0,0,0,0,0,41,44,77,27,31,60,280,280,563
UCL321048,699,684,1386,15,12,25,7,4,8,0,0,0,123,149,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,153,279,4,3,7,0,0,0,144,165,310,50,46,100,896,896,1794
UCL321049,584,514,1100,12,15,25,12,4,15,6,3,9,72,62,136,0,0,0,4,4,11,0,0,3,0,4,0,0,0,3,0,0,0,93,84,179,0,3,3,5,3,4,114,98,210,69,60,133,762,675,1436
UCL321050,356,360,715,12,15,21,3,3,8,0,0,3,35,37,73,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,39,44,83,3,9,11,0,0,0,54,62,112,29,24,47,437,446,883
UCL321051,248,237,481,3,3,10,0,0,0,0,0,0,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,33,0,0,0,3,0,3,23,17,39,20,21,43,294,277,566
UCL321052,273,302,575,24,20,39,0,0,0,0,0,0,45,44,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,90,0,0,0,0,0,0,72,66,134,22,25,53,362,392,755
UCL321053,186,188,369,12,18,31,0,3,3,0,0,0,14,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,49,0,0,0,0,0,3,34,51,81,36,24,59,255,256,513
UCL321054,184,177,363,10,3,13,3,0,4,0,0,0,33,46,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,87,0,0,0,0,3,0,44,57,107,7,17,22,241,251,492
UCL321055,266,271,536,32,30,61,0,3,6,0,0,3,21,24,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,54,0,0,0,0,0,0,57,56,113,38,52,92,364,378,742
UCL321056,285,349,636,19,21,39,0,3,4,0,0,0,48,70,117,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,51,81,132,0,5,7,3,3,7,75,104,178,41,41,80,395,494,887
UCL321057,396,336,727,6,8,13,0,0,0,0,0,0,15,10,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,14,24,0,0,3,0,3,5,20,20,43,35,18,54,449,376,831
UCL321058,201,198,400,15,13,22,0,0,0,0,4,4,10,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,33,0,3,3,11,12,25,43,39,85,24,17,49,269,255,527
UCL321059,215,206,419,17,18,37,3,5,3,4,10,14,16,7,26,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,26,49,0,6,7,0,0,0,48,49,92,31,25,55,296,280,573
UCL321060,387,367,754,29,40,71,0,3,5,0,0,0,49,38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,91,0,0,0,0,4,4,84,78,168,59,58,121,531,507,1039
UCL321061,288,289,581,21,28,48,3,3,9,0,0,0,16,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,46,0,8,8,0,0,0,45,52,103,35,40,73,372,381,755
UCL321062,232,260,492,3,0,6,0,0,0,0,0,0,12,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18,0,0,0,4,4,8,17,13,29,19,13,27,260,286,546
UCL321063,472,494,969,29,26,57,0,0,0,0,0,0,26,26,54,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,31,27,55,0,4,3,0,0,0,62,60,116,55,52,107,592,606,1192
UCL321064,304,335,641,12,16,33,3,3,5,0,0,0,21,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,48,0,0,0,0,3,3,36,50,80,31,35,68,370,416,787
UCL321065,211,182,395,10,11,21,0,4,3,0,0,0,20,14,27,0,0,0,8,3,5,0,0,0,0,3,3,0,0,0,0,0,0,26,19,47,0,4,6,0,0,0,40,35,74,37,26,57,288,238,524
UCL321066,424,397,826,6,3,10,0,3,4,0,0,0,45,50,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,106,4,7,7,0,0,0,55,66,123,54,57,110,539,525,1062
UCL321067,284,290,579,18,23,39,0,0,4,0,0,0,15,14,33,0,0,0,3,0,4,0,0,0,0,3,5,0,0,0,0,0,0,24,21,38,0,3,0,0,0,3,45,44,88,21,28,44,348,364,705
UCL321068,219,239,456,3,3,10,0,0,3,0,0,0,25,26,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,56,0,0,0,4,0,4,38,31,67,49,46,94,303,313,620
UCL321069,405,445,843,5,7,15,3,0,4,0,0,3,15,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,41,0,3,3,0,0,0,21,36,59,17,8,26,443,486,930
UCL321070,373,366,742,6,10,15,0,0,4,0,0,0,26,33,62,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,69,0,4,3,0,0,0,41,49,94,36,33,72,451,450,899
UCL321071,259,235,494,9,17,25,3,0,3,0,0,0,12,22,34,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,0,0,16,24,47,4,3,7,0,0,0,29,44,73,20,20,40,309,300,605
UCL321072,471,500,975,29,27,55,3,0,3,0,0,0,38,38,76,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,44,82,0,0,0,0,0,0,70,70,142,49,40,80,587,609,1195
UCL321073,283,299,579,6,0,8,3,3,3,0,0,0,7,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,31,0,0,0,7,7,8,20,23,45,27,28,58,333,349,684
UCL321074,317,308,628,9,9,18,3,3,4,0,0,0,44,43,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,54,99,3,4,5,0,0,0,59,68,124,21,27,46,395,402,795
UCL321075,301,378,682,12,30,36,5,7,9,0,0,0,45,41,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,101,0,0,3,0,0,0,66,82,142,47,44,88,410,504,917
UCL321076,232,211,444,8,13,23,3,0,3,0,0,0,32,42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,84,0,0,0,0,0,0,49,62,106,19,19,39,295,288,583
UCL321077,222,214,438,14,13,23,0,0,0,0,0,0,22,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,38,0,0,3,0,0,0,33,25,64,14,10,23,268,254,524
UCL321078,325,315,635,11,7,16,0,0,0,0,0,0,46,49,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,100,0,0,0,0,0,0,62,61,119,26,34,66,418,406,819
UCL321079,352,384,732,31,33,65,0,3,6,0,4,4,36,33,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,80,0,3,3,3,3,9,68,83,154,57,42,98,475,505,987
UCL321080,291,249,543,39,48,89,10,8,11,3,0,3,37,34,71,0,0,0,4,0,5,0,0,0,3,0,4,0,0,0,0,0,0,55,43,102,3,3,7,0,0,0,98,95,192,42,21,67,425,369,800
UCL321081,340,314,655,25,12,38,0,0,0,0,0,0,15,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,38,0,0,0,0,0,0,35,45,77,34,29,62,411,380,791
UCL321082,339,329,666,17,13,35,0,0,0,0,0,3,59,52,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,110,0,3,3,0,0,0,78,72,146,56,59,116,471,456,932
UCL321083,465,422,885,0,5,7,0,0,0,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,10,20,26,13,8,19,484,443,929
UCL321084,157,130,289,10,5,21,3,4,9,0,0,0,29,24,56,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,39,33,73,5,0,3,0,0,0,54,46,96,69,47,122,289,216,508
UCL321085,249,218,463,3,3,8,3,0,7,0,0,0,18,31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,53,0,0,0,0,0,0,24,40,62,13,9,26,286,270,556
UCL321086,419,429,842,64,79,140,0,4,8,0,3,3,40,39,82,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,47,46,95,0,0,3,7,3,14,114,134,252,60,52,113,589,612,1202
UCL321087,571,550,1122,45,47,93,0,0,3,0,0,0,51,54,103,0,0,0,4,3,7,0,0,0,3,3,3,0,0,0,0,0,0,55,61,122,0,3,7,0,0,0,105,115,219,614,41,654,1295,701,1995
UCL321088,247,241,492,7,12,16,3,3,7,0,0,3,27,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,63,0,0,5,0,0,0,43,46,85,93,82,175,380,365,750
UCL321089,244,221,456,5,9,12,3,3,6,0,0,0,26,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,56,4,0,4,0,0,0,34,34,64,8,13,25,283,268,550
UCL321090,457,456,913,46,32,78,10,3,12,0,0,0,59,70,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,70,143,3,3,5,0,3,3,119,112,225,51,47,96,626,609,1239
UCL321091,270,247,514,17,20,37,3,6,5,0,0,0,15,13,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,21,39,4,3,8,0,0,0,47,43,89,64,44,110,377,337,712
UCL321092,320,324,645,5,3,10,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,19,0,0,0,3,0,5,17,25,35,3,4,8,337,350,688
UCL321093,217,226,446,7,6,16,0,0,0,0,0,0,21,27,48,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,26,54,7,8,13,0,0,0,40,44,84,16,20,39,267,295,565
UCL321094,220,224,442,18,19,34,3,0,3,0,0,0,20,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,36,0,0,0,0,0,4,40,39,77,20,17,32,271,281,550
UCL321095,276,297,575,32,30,66,0,4,4,0,0,0,28,42,69,0,0,0,8,5,9,0,0,0,3,0,3,0,0,0,0,0,0,41,48,86,3,5,7,3,4,4,76,85,158,59,55,108,415,430,843
UCL321096,197,161,361,17,19,36,3,0,0,0,0,0,31,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,56,0,0,0,0,0,0,46,45,96,26,29,56,274,235,510
UCL321097,253,191,442,18,14,29,5,3,9,0,0,0,14,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,39,3,3,4,0,0,0,37,35,74,65,62,123,356,286,640
UCL321098,275,324,601,24,22,41,0,0,3,0,0,0,39,38,74,0,0,0,3,0,3,0,0,0,0,4,3,0,0,0,0,0,0,41,45,84,3,5,12,0,3,3,71,76,139,24,22,45,366,420,789
UCL321099,212,168,387,13,11,26,6,3,7,0,0,0,22,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,42,0,0,0,3,4,7,37,35,73,54,52,114,313,257,569
UCL321100,310,289,598,3,0,0,0,0,0,0,0,0,26,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,47,0,0,0,0,0,0,24,24,53,21,23,42,357,340,693
UCL321101,226,223,451,17,12,25,0,0,0,0,0,0,28,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,34,55,0,0,0,0,0,0,41,43,87,14,16,30,283,290,567
UCL321102,334,315,648,43,51,97,10,5,12,0,3,0,24,16,39,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,28,55,5,5,13,6,3,7,90,82,175,54,50,101,472,446,914
UCL321103,335,319,655,10,6,20,0,3,3,0,0,0,24,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,72,0,0,0,0,0,0,40,51,98,51,43,91,425,417,840
UCL321104,354,364,722,0,8,11,0,0,0,0,7,4,53,54,108,0,0,0,0,0,3,0,0,0,3,3,7,0,0,0,0,0,0,59,71,123,0,0,3,0,0,0,63,77,135,42,36,86,458,476,940
UCL321105,252,256,508,41,47,83,0,8,7,0,0,0,19,24,42,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,20,38,58,0,3,6,0,3,6,63,88,149,66,81,143,377,424,799
UCL321106,214,214,433,10,13,24,0,3,3,0,0,0,12,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,29,0,0,0,0,0,0,24,31,59,19,21,40,261,267,528
UCL321107,282,278,563,17,19,35,11,7,13,0,0,0,12,20,37,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,24,28,50,0,3,5,0,0,0,42,49,89,42,41,79,362,366,731
UCL321108,289,303,591,7,8,13,0,3,3,0,4,3,17,19,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,22,44,3,0,0,0,0,0,30,32,60,28,21,50,346,355,698
UCL321109,412,371,783,0,0,0,0,0,0,0,0,0,57,54,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,112,0,0,0,0,0,0,60,53,113,50,48,96,518,467,989
UCL321110,537,542,1077,14,20,37,0,0,3,0,0,0,29,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,55,0,0,0,0,0,0,46,50,94,43,32,75,621,630,1251
UCL321111,351,378,728,25,23,51,3,4,5,0,0,0,35,31,66,0,0,0,3,4,4,0,0,3,0,0,0,0,0,0,0,0,0,41,44,85,12,4,20,0,0,0,82,73,158,42,42,83,480,496,971
UCL321112,277,233,505,13,11,18,3,0,4,0,0,0,35,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,69,0,3,3,0,0,4,55,44,95,43,41,81,369,312,687
UCL321113,236,242,476,5,15,17,0,0,0,0,0,0,16,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,33,0,0,0,3,0,7,27,34,57,20,27,47,278,301,579
UCL321114,328,325,652,28,27,54,4,3,6,0,0,0,33,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,63,0,0,4,0,0,0,65,52,119,44,44,92,441,423,863
UCL321115,343,336,677,23,18,33,0,0,0,0,0,0,35,38,77,0,0,3,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,42,48,88,0,0,0,0,0,0,61,62,128,29,22,44,436,419,852
UCL321116,303,287,587,26,24,56,4,0,8,0,0,0,20,18,40,0,0,3,3,3,3,0,0,0,4,7,11,0,0,0,0,0,0,27,31,59,6,0,10,0,0,0,63,59,122,42,50,90,407,394,799
UCL321117,385,417,805,10,4,14,0,0,0,0,0,0,33,44,73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,44,76,0,0,0,8,9,18,53,57,114,20,10,32,455,484,944
UCL321118,263,217,481,3,9,10,0,0,0,0,0,3,17,23,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,42,0,0,0,3,0,3,25,33,61,48,38,89,339,289,630
UCL321119,312,317,626,18,18,31,6,0,5,0,0,0,36,37,75,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,42,83,0,0,0,0,0,0,63,56,121,62,48,110,433,421,858
UCL322001,157,150,303,7,3,4,0,0,0,0,0,0,4,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,3,0,3,0,0,0,14,17,34,17,18,33,185,184,367
UCL322002,132,132,269,8,6,19,0,0,5,0,0,0,8,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,23,0,0,0,0,0,0,19,17,41,15,9,18,165,157,323
UCL322003,90,86,172,0,0,0,0,0,0,0,0,0,9,10,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,9,27,0,0,0,0,0,0,13,9,27,28,18,43,129,111,242
UCL322004,134,129,266,23,14,34,0,0,0,0,0,0,17,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,34,0,0,3,0,0,0,41,35,72,16,13,31,188,178,367
UCL322005,116,116,225,7,7,16,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,19,20,33,9,10,19,136,138,281
UCL322006,172,175,345,16,8,22,3,3,9,0,0,0,15,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,41,0,0,0,0,3,7,33,37,66,22,18,43,220,225,450
UCL322007,90,88,181,5,9,21,0,0,0,0,3,3,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,18,0,0,0,0,0,0,16,20,42,15,8,25,125,119,242
UCL322008,159,166,327,13,12,27,3,3,6,0,0,0,18,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,39,0,0,0,3,0,3,40,30,66,17,18,28,218,207,425
UCL322009,87,76,168,14,15,27,0,0,0,0,0,0,11,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,25,0,0,0,0,0,3,29,24,50,10,8,26,130,112,240
UCL322010,135,106,239,3,0,3,3,3,3,0,0,0,14,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,37,0,0,0,0,0,0,18,22,40,11,5,23,170,137,302
UCL322011,132,132,261,0,0,3,0,0,0,0,0,3,11,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,23,4,3,7,0,0,0,20,20,34,12,9,28,163,154,317
UCL322012,138,122,260,0,3,3,0,0,0,0,0,0,21,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,49,0,0,0,0,0,0,20,27,47,19,20,38,183,173,350
UCL322013,188,177,358,10,8,22,0,0,3,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,0,0,0,3,0,3,18,17,40,16,21,39,221,209,433
UCL322014,135,122,262,4,11,12,4,3,9,0,0,0,11,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,33,0,3,3,3,3,9,23,36,63,10,11,24,165,176,341
UCL322015,119,76,195,4,12,14,0,0,0,0,0,0,12,3,14,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,4,19,0,0,0,0,0,0,19,20,38,14,9,24,146,104,254
UCL322016,90,117,208,6,3,9,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,10,8,21,18,21,40,11,7,23,126,144,269
UCL322017,169,149,326,3,9,9,0,0,0,0,0,0,9,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,34,0,0,0,4,0,4,21,28,47,20,12,37,209,194,408
