UCL_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL522012,0,0,0,3,7,5,0,0,0,18,0,0,0,3,7,8,0,0,0,15,0,0,4,3,3,0,0,0,0,17,0,0,0,0,5,4,0,0,0,7,0,0,0,6,4,0,0,0,0,15,0,0,0,3,3,0,0,0,0,5,6,3,4,3,6,8,3,3,0,33,23,15,28,40,70,51,41,18,3,287
UCL522013,0,0,0,0,4,3,0,0,0,6,0,0,6,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,9,0,0,8,0,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,7,0,3,0,4,0,0,0,0,14,21,16,35,15,45,22,13,4,0,166
UCL522014,4,0,10,3,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,3,20,74,34,27,19,7,4,0,188
UCL522015,0,0,0,6,3,0,4,0,0,12,0,3,0,5,0,0,3,0,0,9,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,10,6,0,35,9,6,25,27,34,55,40,29,5,240
UCL522016,0,0,9,3,13,6,0,3,0,35,0,3,3,3,3,0,0,0,0,11,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,5,3,5,3,0,0,0,16,0,0,3,0,0,3,0,0,0,4,0,0,6,6,3,3,10,4,0,34,11,5,53,37,61,44,59,25,0,296
UCL522017,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,3,0,0,7,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,3,4,9,3,7,12,0,0,39,3,4,20,14,21,49,32,7,0,150
UCL522018,0,0,14,4,7,3,0,0,0,26,0,0,5,6,3,5,0,0,0,12,0,0,3,6,0,3,3,0,0,18,0,0,0,3,4,0,0,0,0,14,0,0,4,5,15,4,0,0,0,25,0,0,0,0,3,0,0,0,0,6,7,0,0,0,11,0,5,4,0,22,30,15,54,54,73,55,43,19,11,349
UCL522019,0,0,7,4,3,3,0,0,0,23,0,0,3,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,7,0,3,4,3,0,0,21,5,7,27,17,29,34,18,20,10,174
UCL522020,0,0,3,3,0,3,0,0,0,16,0,0,0,0,7,0,0,0,0,10,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,9,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,3,0,0,3,3,6,10,11,3,5,3,0,0,38,29,42,48,50,53,54,9,3,0,284
UCL522021,0,0,3,11,9,11,6,0,0,33,0,0,3,3,0,3,0,0,0,12,0,0,3,0,3,4,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,4,0,0,0,8,0,3,3,4,4,4,5,5,0,30,10,15,37,40,49,63,59,28,8,301
UCL522022,0,0,3,0,0,4,0,0,0,13,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,9,0,0,18,3,4,29,21,26,40,33,23,0,179
UCL522023,0,0,3,0,5,3,5,0,0,13,0,0,0,3,0,3,0,0,0,12,0,0,0,0,12,0,0,0,0,10,0,0,3,0,4,0,0,0,0,11,0,0,8,7,4,6,4,0,0,25,0,0,0,5,0,3,0,0,0,10,7,0,5,8,16,3,6,5,0,53,18,16,32,38,79,51,42,21,3,301
UCL522024,0,0,0,0,0,3,0,4,0,9,0,0,4,0,4,3,3,0,0,12,0,0,0,3,8,0,5,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,4,3,0,0,13,3,7,21,20,34,61,73,25,3,263
UCL522025,0,0,0,0,0,4,3,0,0,9,0,0,4,0,4,3,0,0,0,10,0,3,0,0,3,6,0,0,0,13,0,0,3,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,0,11,0,0,0,0,5,0,0,0,0,11,6,0,3,0,3,3,4,3,0,24,23,9,36,30,45,57,57,25,7,295
UCL522026,0,4,0,0,0,4,3,0,0,11,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,10,0,0,26,3,10,12,5,21,27,48,17,6,156
UCL522027,0,3,16,5,0,3,0,0,0,28,0,0,0,4,7,0,3,0,0,11,0,4,8,7,3,0,0,0,0,15,0,0,4,3,0,0,0,0,0,8,0,0,4,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,9,3,0,26,15,27,67,52,34,48,39,24,6,304
UCL522028,0,0,5,3,0,13,0,0,0,30,0,0,4,0,4,3,0,0,0,12,0,0,0,5,0,4,0,0,0,8,0,0,0,4,3,3,3,0,0,12,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,10,4,3,8,0,5,0,3,4,0,25,17,11,37,28,34,36,18,10,0,196
UCL522029,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,9,7,5,0,0,0,27,25,29,58,38,42,21,10,4,0,218
UCL522030,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,3,10,3,3,0,0,0,0,28,42,49,75,57,38,25,9,0,0,291
UCL522031,0,0,0,3,8,7,4,0,0,17,0,3,0,3,3,0,0,0,0,13,0,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12,7,8,0,35,15,12,23,26,57,77,84,49,0,340
UCL522032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,13,13,13,32,18,20,19,9,3,0,121
UCL522033,0,0,3,0,4,4,0,3,0,17,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,3,0,11,13,5,29,32,30,34,31,21,8,189
UCL522034,0,0,0,3,0,11,3,0,0,21,0,0,0,4,3,0,0,0,0,9,0,0,0,4,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,3,3,3,4,3,3,0,27,10,4,19,34,32,61,31,18,7,215
UCL522035,0,3,4,3,0,9,3,4,0,22,0,0,3,3,4,0,0,0,0,12,0,0,3,5,3,3,0,0,0,13,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,3,4,3,3,4,3,3,3,4,4,29,6,18,30,32,38,30,33,27,11,238
UCL522036,0,3,4,4,0,9,0,0,0,23,0,0,3,0,3,11,0,0,0,20,0,0,3,3,6,3,0,0,0,20,0,0,0,0,3,0,0,0,0,4,0,0,4,3,4,5,0,0,0,14,0,0,0,3,0,3,0,0,0,8,3,3,12,8,8,17,5,3,0,62,12,16,50,37,52,70,25,20,0,280
UCL522037,0,0,3,0,0,10,0,0,0,18,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,9,0,0,0,0,6,4,0,0,0,15,0,0,0,0,3,0,3,0,0,7,0,0,3,8,3,14,3,3,0,40,16,11,28,34,48,99,48,14,3,296
UCL522038,0,0,3,3,4,3,0,0,0,13,0,0,7,3,3,4,6,0,0,26,0,3,9,5,9,5,0,0,0,27,0,0,15,0,5,0,0,0,0,25,0,0,28,17,13,9,3,0,0,70,0,0,4,5,4,0,0,0,0,20,3,9,43,27,30,8,3,0,0,118,7,17,124,71,83,42,14,0,0,352
UCL522039,0,0,0,0,0,6,4,0,0,11,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,5,0,0,3,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,10,7,0,0,23,5,4,22,24,23,31,21,3,0,131
UCL522040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,15,3,0,3,0,0,46,12,15,23,38,7,3,4,0,0,105
UCL522041,0,0,4,0,6,8,0,0,0,22,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,3,0,3,3,0,0,0,7,0,0,0,4,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,3,0,6,0,4,13,3,3,0,40,15,12,37,19,37,65,32,19,3,236
UCL522042,0,0,0,4,6,3,3,0,0,18,0,0,5,3,0,4,0,0,0,12,0,4,3,3,4,3,0,0,0,18,0,0,3,0,7,0,5,0,0,16,0,0,6,3,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,7,8,7,13,18,15,22,18,0,0,103,26,21,56,60,64,78,62,6,0,368
UCL522043,0,0,3,3,4,5,0,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,7,0,0,0,15,0,0,4,4,0,0,0,0,0,12,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,8,4,3,5,0,3,0,24,5,12,45,28,25,39,32,29,9,217
UCL522044,0,3,7,5,8,9,0,0,0,27,0,3,3,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,11,0,0,0,0,5,0,0,0,0,6,0,3,8,5,13,9,5,9,0,49,13,20,40,33,69,54,37,20,7,299
UCL522045,0,5,4,0,8,10,0,4,0,34,0,0,6,3,4,9,7,0,0,24,0,0,7,4,3,0,0,0,0,14,0,0,0,4,0,5,0,3,0,13,0,0,7,3,4,3,3,0,0,20,0,0,0,0,3,0,0,0,0,8,0,3,0,3,0,12,11,12,5,49,14,19,67,36,46,81,62,50,23,396
UCL522046,0,7,3,3,3,4,3,0,0,24,0,0,0,3,3,0,0,0,0,12,0,0,4,4,4,3,0,0,0,14,0,0,0,3,3,3,0,0,0,13,0,0,0,0,13,0,0,0,0,17,0,0,0,3,0,0,0,0,0,6,9,0,0,4,7,3,7,5,0,30,18,14,25,45,53,49,50,12,0,279
UCL522047,0,0,0,3,4,3,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,5,0,0,0,23,0,0,3,6,4,3,0,0,0,14,3,5,5,3,5,3,3,0,0,31,13,13,40,23,25,24,10,0,0,153
UCL522048,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,12,10,3,3,0,0,74,16,19,36,26,14,7,3,3,0,125
UCL522049,0,0,5,5,3,8,4,0,0,34,0,0,3,8,5,3,0,0,0,24,0,0,0,3,8,0,0,0,0,15,0,0,0,7,9,3,3,0,0,20,0,0,7,3,12,3,0,0,0,24,0,0,3,3,7,4,0,0,0,19,8,0,3,6,7,10,4,3,0,41,27,9,39,62,96,80,55,20,3,392
UCL522050,0,0,3,5,6,3,0,0,0,18,0,0,0,0,0,4,0,0,0,14,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,3,0,0,5,0,0,5,3,3,0,0,0,0,15,0,0,0,0,0,0,0,3,0,5,0,0,6,0,5,0,3,0,0,18,14,9,25,22,33,30,19,10,3,164
UCL522051,0,0,5,0,0,0,0,0,0,14,0,0,0,5,7,3,0,0,0,20,0,0,0,7,7,0,0,0,0,10,0,0,3,0,5,6,0,0,0,15,0,0,5,3,7,8,0,0,0,20,0,0,5,11,6,6,0,0,0,21,0,0,0,3,4,0,3,0,0,14,11,10,24,33,44,42,18,4,0,171
UCL522052,0,0,3,0,0,6,0,0,0,22,0,0,8,4,3,4,0,0,0,18,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,0,3,5,4,7,0,0,0,21,0,0,0,3,0,0,3,0,0,7,0,0,8,10,0,3,10,3,0,37,9,16,34,41,35,57,41,15,0,254
UCL522053,0,0,9,4,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,3,0,0,0,13,0,0,3,4,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,23,58,31,29,24,16,6,0,203,5,38,94,52,43,37,16,6,0,299
UCL522054,0,0,4,3,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,3,0,0,3,0,5,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,9,6,5,10,9,4,3,56,21,12,35,40,40,42,33,38,6,269
UCL522055,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,3,7,10,3,0,0,41,3,9,23,25,32,34,27,12,3,164
UCL522056,0,0,9,0,0,3,0,0,0,17,0,3,3,0,0,5,0,0,0,17,0,0,4,3,3,0,0,0,0,15,0,0,3,8,0,0,0,0,0,13,0,0,0,0,7,5,0,0,0,13,0,0,0,0,3,0,0,0,0,7,3,7,4,5,0,4,4,3,0,37,17,21,48,35,41,61,63,12,14,303
UCL522057,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,9,15,14,32,26,14,15,10,3,0,146
UCL522058,0,0,0,3,4,7,3,3,0,16,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,9,0,35,12,4,14,29,48,71,57,54,6,294
UCL522059,0,0,3,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,4,3,7,3,0,3,0,0,29,17,32,48,33,27,12,6,7,3,184
UCL522060,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,11,22,22,14,3,4,0,0,79,19,24,54,41,38,14,3,4,0,195
UCL522061,0,0,6,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,7,6,6,0,0,0,0,31,36,36,77,46,37,23,15,3,0,270
UCL522062,0,0,5,0,3,6,3,0,0,19,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,18,11,43,24,39,38,32,22,6,224
UCL522063,0,4,8,0,4,8,0,0,0,30,0,0,3,7,6,0,0,0,0,13,0,3,0,0,3,3,0,0,0,17,0,0,4,7,3,0,0,0,0,14,0,0,7,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,7,4,3,17,3,3,4,48,9,21,56,41,43,67,37,30,12,315
UCL522064,0,0,3,0,3,0,3,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,4,4,0,0,3,0,0,24,19,13,44,41,27,15,12,3,0,184
UCL522065,0,3,3,7,3,12,3,0,0,29,0,0,3,8,15,3,0,0,0,29,0,0,0,9,3,3,0,0,0,12,0,0,0,3,6,3,0,0,0,13,0,0,0,9,0,3,0,0,0,12,0,0,0,4,0,7,0,0,0,11,5,0,4,15,9,8,12,3,0,51,26,22,39,85,65,66,51,10,4,362
UCL522066,0,0,0,0,6,3,0,0,0,13,0,3,3,3,3,0,0,0,0,17,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,11,0,3,7,9,9,0,37,3,12,39,16,40,57,56,37,9,265
UCL522067,0,0,0,3,4,0,0,0,0,12,0,0,3,5,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,21,7,9,31,21,38,35,22,6,0,179
UCL522068,0,0,3,3,0,3,0,0,0,16,0,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,0,5,3,0,0,0,0,24,40,36,78,51,34,22,11,4,0,271
UCL531777,95,676,1623,1795,2553,2176,905,209,40,10067,30,378,1273,1467,1920,1527,524,115,28,7264,11,224,1060,1407,1933,1366,438,81,20,6553,10,161,946,1195,1544,1118,279,62,12,5326,11,283,2263,2598,2995,1769,444,90,15,10472,12,122,1537,2022,2293,1372,412,99,18,7886,1460,1470,4271,4015,3859,3038,1937,807,211,21072,9078,7782,20155,22994,28322,25541,16447,5691,1288,137303
UCL579997,0,3,6,3,0,0,0,0,0,19,0,0,4,3,4,3,0,0,0,14,0,0,10,6,3,8,3,0,0,24,0,0,6,10,6,4,0,0,0,25,0,4,43,21,20,6,0,0,0,95,0,0,27,61,42,12,0,0,0,138,0,3,28,21,20,6,0,0,0,89,0,20,127,127,105,43,8,3,3,434
UCL599994,0,21,97,57,33,35,18,3,0,258,0,11,51,23,31,25,9,0,0,154,0,7,47,35,35,25,5,0,0,153,0,7,45,24,25,27,3,0,0,130,0,10,76,64,60,36,14,0,0,246,0,5,39,41,31,26,3,0,0,153,24,95,268,136,176,168,111,20,8,1007,151,503,1306,910,957,977,633,98,23,5559
UCL603001,25,718,3069,2512,2708,2338,1027,366,161,12912,3,260,2020,1982,1965,1488,494,137,69,8430,3,71,1406,1767,1854,1401,346,110,47,6993,3,35,733,1287,1395,936,189,66,34,4673,3,21,678,1528,1869,1184,273,90,48,5691,7,31,185,658,910,690,265,92,45,2893,881,848,1747,1499,1548,1660,1543,1169,786,11686,10883,11926,23740,22036,23022,22751,17594,10056,4651,146664
UCL611001,14,293,1159,992,1105,880,310,118,47,4901,5,130,686,685,734,536,139,36,15,2971,3,52,475,596,659,480,94,38,19,2415,3,4,270,444,464,322,65,11,4,1584,0,7,216,455,535,335,71,21,6,1654,4,15,86,206,290,227,81,33,14,957,472,457,723,666,741,722,783,509,356,5424,5056,5720,9414,8993,9872,9120,7504,4264,2061,62006
UCL612001,3,63,276,274,323,256,80,27,11,1314,0,27,182,173,179,149,48,13,7,779,0,14,106,128,140,109,20,9,0,535,0,9,66,99,122,72,21,4,3,394,0,0,54,94,104,69,15,7,0,356,0,6,10,37,48,42,20,8,5,178,116,66,161,134,171,250,293,233,169,1598,1466,1263,2571,2546,3022,3018,2755,1572,680,18887
UCL613001,3,77,252,254,264,224,76,32,9,1190,3,43,169,145,184,111,20,7,4,687,0,6,93,120,181,103,14,3,0,530,0,12,68,93,116,77,14,3,0,382,0,3,75,99,94,55,10,4,0,337,4,6,15,36,43,38,15,9,0,164,112,87,139,138,190,182,214,205,167,1436,1376,1238,2241,2204,2588,2456,2003,1256,508,15870
UCL613002,3,34,124,123,181,167,51,13,3,702,4,12,84,91,132,85,21,3,0,429,0,8,65,64,114,84,11,3,0,356,0,0,35,59,74,58,14,0,0,237,0,0,30,47,66,51,11,0,0,215,0,0,4,13,23,22,3,3,0,64,65,25,79,73,90,101,143,122,52,750,737,598,1131,1200,1621,1749,1620,1013,362,10034
UCL614001,0,19,75,69,73,72,22,11,3,340,0,3,38,36,41,31,3,0,0,150,0,3,23,11,36,42,8,0,0,128,0,3,4,13,22,20,0,0,0,66,0,0,3,16,23,7,3,0,0,50,0,0,5,7,3,10,3,0,0,31,42,27,57,36,45,62,57,69,9,412,357,292,705,623,743,772,669,417,134,4704
UCL614002,0,15,61,48,67,56,19,10,0,279,3,8,38,35,40,26,6,4,0,155,0,0,30,25,40,37,8,3,0,146,0,3,16,21,30,23,0,0,0,94,0,0,8,19,22,18,5,0,0,75,0,0,8,8,14,9,7,8,0,49,29,19,30,41,53,45,72,65,32,377,297,235,502,483,672,755,744,502,161,4345
UCL615001,0,0,10,8,3,6,0,0,0,31,0,0,7,4,3,3,0,0,0,18,0,0,3,3,3,4,0,0,0,14,0,0,0,6,0,5,0,0,0,11,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,9,10,4,16,11,11,20,5,101,66,49,104,95,131,155,132,84,34,853
UCL615002,0,3,5,6,11,14,5,0,0,46,0,0,3,8,0,11,4,0,0,28,0,0,0,4,8,4,0,0,0,25,0,0,3,0,3,9,0,0,0,18,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,5,0,0,0,10,3,5,3,5,17,25,28,15,0,110,53,51,70,86,160,239,246,106,32,1035
UCL615003,0,7,23,9,21,25,11,6,3,106,0,0,8,7,3,4,7,0,0,29,0,4,17,8,6,4,3,0,0,45,0,0,10,4,4,6,0,0,0,25,0,0,3,6,4,4,0,0,0,22,0,0,0,0,0,0,3,0,3,8,9,9,8,15,8,14,19,17,4,97,44,71,132,101,143,198,220,126,35,1076
UCL615004,0,7,17,27,32,17,16,3,0,115,0,3,19,13,12,14,5,0,0,72,0,0,15,3,19,9,3,3,3,62,0,0,10,5,13,3,3,0,0,34,0,0,3,11,12,3,3,0,0,33,0,0,3,3,11,4,3,0,0,21,15,10,24,13,21,33,31,20,17,191,125,117,232,227,281,315,385,227,126,2023
UCL615005,0,18,70,70,94,73,23,3,0,348,0,5,42,40,70,56,3,3,0,222,0,3,19,43,56,40,6,0,0,166,0,0,8,20,40,20,0,0,0,85,0,0,13,18,32,21,12,0,0,84,0,3,4,8,6,4,11,0,0,34,28,19,38,38,48,54,49,21,4,301,291,220,469,582,721,741,472,150,42,3691
UCL615006,0,0,3,18,15,15,8,0,0,60,0,0,7,14,14,14,3,0,0,50,0,0,3,3,20,11,3,3,0,42,0,0,0,4,10,9,0,0,0,30,0,0,3,4,11,8,0,0,0,22,0,0,0,0,3,0,0,0,0,6,9,7,5,12,16,14,15,13,3,91,59,56,74,105,186,182,164,93,19,937
UCL615007,0,13,28,26,37,30,14,3,0,148,0,4,20,18,21,20,4,0,0,92,0,0,12,23,26,35,3,0,0,94,0,0,7,19,16,14,0,0,0,57,0,0,9,3,15,12,0,0,0,41,0,3,6,5,7,7,4,3,0,39,30,26,45,42,54,46,63,37,11,357,242,251,415,421,573,621,560,239,75,3395
UCL615008,0,15,44,34,61,31,4,0,0,192,0,0,29,34,18,8,0,0,0,94,0,3,14,29,18,9,3,0,0,78,0,0,8,7,13,11,0,0,0,37,0,0,7,4,11,9,0,0,0,25,0,0,8,0,0,3,0,0,0,10,13,3,16,22,18,11,14,11,3,113,148,122,269,302,318,276,188,106,27,1759
UCL615009,0,11,25,29,20,22,9,0,0,115,0,0,20,10,12,12,4,0,0,66,0,0,9,4,15,8,0,0,0,39,0,0,0,3,6,4,0,0,0,14,0,0,4,4,8,7,0,0,0,20,0,0,0,0,7,3,0,0,0,15,13,6,13,12,13,27,22,23,8,138,97,99,218,179,215,246,225,167,39,1488
