SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED23402,0,3,0,5,0,3,0,0,0,75,0,85,0,0,0,0,0,0,0,3,0,39,3,46,0,0,0,0,0,0,0,5,0,22,0,32,0,0,0,0,0,0,0,3,0,11,0,19,0,8,0,3,0,8,0,21,0,162,3,206,3,0,0,3,0,8,0,38,0,61,0,116,3,16,3,11,0,32,0,50,6,547,19,691,6,20,0,17,3,76,4,67,13,263,3,469,21,28,4,58,3,102,0,71,13,271,8,574,81,42,3,128,9,96,6,41,6,157,0,578,76,30,3,116,8,65,10,24,3,37,0,370,146,21,0,133,7,75,3,18,3,69,0,475,459,25,6,206,20,81,8,23,6,60,4,903,305,17,8,125,15,31,0,15,3,23,0,532,149,12,7,57,7,14,3,3,0,10,0,260,80,3,4,11,3,29,0,0,4,6,0,143,114,13,4,68,6,31,0,11
SED23502,10,4,3,0,0,0,0,0,4,82,8,114,10,4,0,0,0,0,0,4,0,61,3,83,3,10,0,3,0,0,0,13,0,37,0,70,0,0,0,0,0,0,0,13,0,24,0,42,6,20,0,4,0,12,3,34,4,358,5,446,4,11,0,8,0,15,0,53,10,154,0,261,23,50,12,20,3,37,9,111,21,1116,27,1425,35,48,5,49,3,77,7,117,16,415,4,769,69,81,17,102,12,104,8,105,19,430,11,946,97,63,13,187,13,72,8,51,13,263,8,780,82,27,12,110,12,56,4,30,3,60,0,388,93,33,3,110,6,39,6,21,13,73,3,405,235,38,14,143,21,51,10,20,6,102,5,648,112,15,8,79,18,20,7,5,3,29,0,293,79,7,0,34,7,11,0,5,0,9,3,163,35,7,3,14,4,17,0,5,0,13,0,88,52,13,6,38,0,11,3,7
SED23602,12,3,0,3,0,0,0,3,0,62,0,89,8,6,0,0,0,0,0,8,0,51,3,83,0,0,0,0,0,3,0,5,3,25,0,37,0,0,0,0,0,3,0,4,0,20,0,25,23,9,7,11,0,6,0,40,4,269,3,361,12,9,0,16,0,19,0,48,8,92,3,199,17,40,4,21,0,39,5,104,15,803,9,1049,30,43,3,48,0,61,6,120,15,340,7,666,49,65,7,109,3,78,8,78,7,297,3,710,98,53,7,122,4,54,6,49,9,196,9,611,66,26,4,121,14,60,3,22,3,44,0,366,111,39,6,115,8,62,5,19,3,57,3,427,223,23,7,178,13,71,9,22,8,76,5,648,134,15,10,100,16,28,11,15,0,20,3,353,78,14,3,46,8,13,3,8,0,10,0,185,37,3,0,13,3,16,0,0,6,8,3,92,79,10,7,63,10,24,6,3
SED23702,0,0,3,0,0,0,0,0,0,75,3,84,0,0,0,3,0,3,0,3,0,32,0,44,0,0,0,0,0,0,0,12,0,33,3,43,0,0,0,0,0,3,0,7,0,16,0,24,0,6,0,3,0,0,0,22,0,217,0,250,3,4,0,5,0,10,0,54,3,85,0,170,3,26,0,10,0,40,0,60,9,702,11,866,10,28,0,31,3,82,3,77,11,261,0,507,27,52,4,84,7,89,3,81,12,265,3,627,92,46,3,152,4,98,5,47,7,176,3,637,81,21,4,117,5,91,9,17,4,37,0,387,133,19,6,126,12,72,10,15,7,44,0,441,450,25,14,207,31,89,12,23,3,43,0,890,284,4,11,115,17,27,3,11,0,15,0,477,160,0,5,48,7,4,0,0,0,4,0,236,69,8,0,10,3,20,0,0,0,0,0,107,63,5,0,42,3,14,0,3
SED23806,3,0,0,0,0,4,0,5,0,105,3,112,0,0,0,0,0,0,0,3,0,26,0,34,0,7,0,0,0,0,0,7,3,20,0,37,0,0,0,0,0,3,0,6,0,9,0,24,0,8,0,0,0,5,0,15,3,66,0,104,3,13,0,0,0,13,0,32,5,34,0,103,5,27,0,3,3,20,0,27,0,154,0,242,4,35,3,17,3,42,3,37,3,118,0,265,9,54,0,55,0,53,4,28,3,172,0,382,41,31,0,59,5,59,4,61,0,160,4,435,55,17,0,62,3,51,0,20,4,86,0,309,101,17,0,52,7,47,0,36,6,89,0,361,370,30,7,143,12,102,3,51,10,155,3,886,373,19,6,107,16,50,6,57,6,92,0,726,287,24,0,88,11,25,0,25,4,57,0,517,219,6,0,32,8,52,0,14,3,37,0,371,492,49,12,157,20,117,9,90
SED23901,0,0,0,0,0,3,0,3,0,86,0,92,0,5,0,0,0,0,0,3,0,46,0,57,0,0,0,0,0,0,0,8,0,27,0,44,0,0,0,0,0,0,0,10,0,12,0,25,0,9,0,0,0,0,0,25,3,142,0,182,0,4,0,4,0,9,0,27,0,44,4,94,0,16,0,5,0,22,0,42,0,431,4,521,5,21,0,13,0,51,0,57,4,214,3,374,6,32,3,48,0,59,0,48,6,260,3,471,15,41,0,77,6,66,3,45,3,165,8,428,45,15,5,70,3,53,3,31,5,74,0,307,79,26,3,82,4,59,3,34,0,79,0,370,286,27,6,134,16,90,7,39,3,90,0,713,297,21,4,101,15,38,3,20,7,35,3,549,210,7,5,72,6,24,0,9,3,28,0,359,140,0,9,22,4,36,0,6,0,24,0,236,246,15,3,94,10,54,3,26
SED24006,0,0,0,0,0,0,0,0,4,108,0,121,4,0,0,0,0,0,0,7,0,54,0,67,0,0,0,0,0,3,0,10,0,13,0,29,0,0,0,0,0,0,0,4,0,9,0,14,0,3,0,3,0,3,0,13,0,105,0,133,0,3,0,3,0,3,0,17,3,50,0,83,0,10,0,6,0,24,0,16,0,229,5,299,5,6,3,12,0,25,0,38,5,147,3,246,7,30,0,28,0,33,0,42,4,169,0,323,25,27,0,48,0,38,0,43,3,162,4,364,22,4,0,39,4,44,4,28,0,72,0,211,36,16,0,38,9,43,3,29,3,92,0,276,189,33,3,105,4,75,5,44,10,143,0,615,174,20,0,77,11,42,3,46,7,102,0,492,126,8,0,54,5,22,7,21,0,47,0,303,83,10,0,18,3,53,0,12,0,62,0,244,303,52,7,151,19,96,3,77
SED24105,0,0,0,0,0,0,0,3,0,183,3,195,0,0,0,0,0,0,0,3,0,53,0,64,0,6,0,0,0,0,0,15,0,36,0,64,0,0,0,0,0,0,0,14,0,24,0,40,0,7,0,0,0,8,0,26,0,291,3,341,0,8,0,3,0,32,0,42,4,85,0,180,11,24,9,13,0,73,3,50,5,662,13,860,7,23,0,21,0,109,3,58,10,215,0,447,31,39,3,58,0,128,4,61,13,210,0,546,85,33,7,91,7,58,4,36,4,141,4,470,90,20,0,67,12,59,0,14,4,31,0,295,99,3,3,70,7,47,0,13,0,48,0,300,281,14,4,101,9,69,4,10,6,39,0,548,167,4,0,59,6,21,0,7,0,12,0,287,114,7,3,11,3,4,0,0,0,3,0,151,54,3,0,11,4,8,0,0,0,0,0,78,77,5,4,17,3,10,0,3
SED24207,5,0,0,0,0,3,0,0,4,189,4,204,0,0,0,0,0,0,0,4,0,62,0,70,0,0,0,0,0,4,0,6,0,36,0,51,0,0,0,0,0,0,0,16,3,14,4,39,0,3,0,0,0,8,0,32,0,254,3,303,0,6,3,4,0,22,0,39,10,78,3,159,0,19,0,3,0,81,3,61,4,598,12,784,0,19,0,14,0,108,3,58,6,142,4,358,20,34,4,68,3,147,0,42,13,147,3,492,66,28,6,88,8,85,8,18,5,93,0,409,50,15,4,79,9,63,4,17,4,24,0,269,135,11,6,74,15,61,0,13,0,23,0,335,349,17,9,120,17,74,7,7,0,22,0,615,226,4,5,77,5,18,3,0,0,10,0,355,131,3,0,35,8,7,0,0,0,0,0,177,70,0,0,9,0,12,0,0,0,0,0,95,92,3,3,23,4,5,4,0
SED24308,0,3,0,0,0,0,0,0,0,72,0,80,0,0,0,0,0,0,0,4,0,26,0,29,0,5,0,0,0,3,0,13,0,23,0,47,0,0,0,0,0,0,0,10,0,21,0,32,0,7,0,3,0,4,0,35,0,314,4,376,0,8,0,5,0,12,0,33,4,90,0,153,5,22,0,12,0,45,3,73,3,819,16,1002,6,25,0,23,0,92,3,84,14,263,0,515,24,35,3,61,6,101,3,58,8,230,3,525,73,44,3,120,8,66,7,37,3,141,8,508,75,8,7,98,12,55,5,14,3,29,0,309,111,16,4,111,8,51,6,8,4,38,0,349,296,12,9,128,20,59,10,14,3,33,3,577,194,5,4,95,10,8,7,6,4,8,0,336,87,0,0,31,10,9,4,0,0,6,0,147,48,0,0,8,3,18,0,0,0,4,0,84,74,5,7,29,0,12,3,8
SED24408,15,4,0,14,0,3,0,3,3,46,0,86,12,3,0,13,0,4,0,4,0,33,0,63,7,3,0,3,0,3,0,8,0,19,0,45,0,0,0,0,0,0,0,3,0,18,0,18,16,12,3,16,0,11,0,36,5,240,11,345,8,13,0,6,0,20,0,53,4,103,0,216,36,39,5,18,3,51,3,80,12,832,19,1093,38,41,4,58,3,79,6,93,15,298,13,656,84,69,11,123,10,99,3,71,12,289,4,760,155,56,6,172,19,77,15,40,10,161,16,730,93,23,8,127,9,45,8,24,13,28,3,368,158,24,9,118,7,33,8,15,0,53,3,429,266,29,18,183,17,56,11,11,7,54,3,659,177,14,10,101,9,23,7,6,0,22,3,373,103,5,6,47,0,10,3,0,0,11,0,180,39,0,3,13,3,7,0,5,0,8,0,87,72,12,4,59,9,16,3,4
SED24504,4,4,0,5,0,0,0,3,0,62,3,82,4,0,0,0,0,0,0,7,0,47,0,64,0,3,0,0,0,0,0,7,0,28,0,38,0,0,0,0,0,7,0,3,0,17,3,29,7,16,0,4,0,3,0,25,5,181,0,244,3,12,0,3,0,15,3,32,3,64,3,136,11,21,0,21,0,21,0,75,8,534,3,701,16,41,0,22,3,61,5,84,12,266,3,514,26,63,7,66,5,73,13,86,3,312,5,669,54,66,3,111,12,71,6,54,8,193,5,590,46,32,5,104,6,65,4,27,10,70,0,355,72,24,3,75,4,64,3,17,5,59,0,333,228,44,6,177,22,102,9,32,10,86,9,716,185,29,7,129,17,52,3,19,3,36,0,468,131,14,5,71,15,18,6,8,0,19,0,282,88,3,6,23,10,43,0,12,4,6,0,191,161,12,12,70,13,50,0,10
SED24606,3,0,0,0,0,4,0,3,3,92,0,106,0,0,0,0,0,3,0,7,0,40,0,54,0,3,0,0,0,0,0,14,0,8,0,27,0,0,0,0,0,0,0,14,0,8,0,18,3,3,0,0,0,7,0,16,0,90,0,129,0,4,0,0,0,7,0,15,0,38,0,73,3,22,0,3,0,17,0,24,4,199,6,285,3,13,0,21,0,35,0,32,3,92,0,206,8,36,0,33,0,56,0,44,3,147,3,336,31,30,3,64,3,40,3,29,0,109,0,324,33,21,0,61,3,57,0,27,0,46,0,265,70,13,3,63,3,55,0,21,0,87,0,323,284,37,3,126,12,76,7,54,4,140,0,749,281,30,0,89,4,41,0,43,8,90,0,579,228,20,3,62,7,12,3,24,0,56,3,412,171,10,0,32,7,70,3,25,0,42,0,357,431,66,8,187,21,140,5,117
SED24703,4,0,0,4,0,3,0,4,0,566,0,588,3,3,0,0,0,4,0,26,3,64,0,104,0,7,0,0,0,3,0,62,0,41,0,118,0,0,0,0,0,0,0,51,0,21,0,71,0,26,0,3,0,8,0,52,8,125,0,227,0,24,0,7,0,26,0,67,3,69,0,202,9,102,0,13,0,52,4,71,5,164,3,431,9,101,3,46,6,122,3,83,3,89,3,475,35,122,0,125,4,160,11,77,6,136,3,680,84,81,4,171,9,167,6,61,3,123,0,715,98,37,3,157,3,199,0,34,10,38,0,580,209,39,0,161,11,138,8,30,3,67,0,657,687,53,8,257,27,243,10,50,11,101,3,1445,698,20,14,213,32,69,10,23,3,53,0,1131,545,24,11,139,22,33,3,12,0,25,0,821,373,10,3,54,15,98,3,24,4,33,4,617,926,53,19,222,43,132,3,50
SED24808,3,0,0,3,0,4,0,4,5,90,3,109,0,3,0,0,0,0,0,3,0,24,0,34,0,3,0,0,0,3,0,10,0,30,0,52,0,0,0,0,0,0,0,7,0,10,0,14,0,4,0,0,0,6,0,28,0,219,9,263,0,4,0,4,0,15,0,37,9,74,3,147,5,21,0,16,3,46,0,74,9,744,6,922,6,27,0,20,0,110,3,67,7,216,4,459,22,41,0,58,3,148,10,62,14,269,3,625,85,25,3,157,12,159,3,43,10,122,3,621,101,22,5,120,12,95,4,18,6,28,0,409,165,17,8,102,12,81,9,19,3,32,0,442,469,20,10,190,20,101,6,13,3,37,4,877,274,11,12,91,20,21,0,11,4,7,0,447,147,3,11,48,10,10,0,0,0,5,0,237,69,4,0,14,4,21,0,3,3,5,0,120,63,4,3,29,5,14,0,8
SED24904,9,0,0,4,0,5,0,3,0,79,0,111,8,3,0,3,0,5,0,8,0,39,0,72,0,0,0,3,0,0,0,13,0,21,0,44,0,0,0,0,0,3,0,14,0,15,0,37,10,3,3,14,0,3,0,26,4,258,10,331,6,6,0,8,0,25,0,31,6,90,0,176,21,38,3,20,4,64,0,59,17,889,24,1129,33,27,9,51,3,99,0,72,14,274,5,584,64,47,3,116,5,107,11,55,14,266,7,697,135,39,4,187,16,73,7,39,12,171,3,687,106,13,0,111,8,57,3,16,3,28,0,346,161,27,8,119,9,39,3,18,4,35,3,435,352,25,9,170,26,49,4,10,5,44,7,698,164,6,6,77,11,14,4,5,0,15,0,313,84,10,3,42,4,4,4,0,0,6,0,162,44,4,3,9,3,6,0,0,0,4,0,73,56,12,3,38,3,12,0,0
SED25003,0,0,0,0,0,0,0,0,0,147,0,147,0,0,0,0,0,3,0,7,0,33,0,41,0,0,0,0,0,3,3,7,0,39,0,50,0,0,0,0,0,0,0,8,0,14,0,21,0,3,0,0,0,4,0,19,3,235,6,269,0,3,0,0,0,16,0,37,5,61,0,131,0,12,0,10,0,50,3,50,9,548,6,680,8,19,4,17,3,94,0,50,4,168,6,375,15,25,4,61,3,132,6,44,11,129,0,432,82,38,5,114,6,101,0,27,7,86,0,470,74,10,0,98,5,73,0,16,4,24,0,316,127,10,3,107,12,39,9,11,0,23,0,333,335,18,13,140,25,62,11,12,4,25,0,642,260,5,3,76,10,13,0,3,0,4,0,379,146,0,5,28,8,3,0,0,0,0,0,197,57,0,0,12,4,12,0,0,0,0,0,85,66,0,0,17,0,4,0,3
SED25102,4,5,0,4,0,3,0,3,0,55,0,77,0,0,0,3,0,3,0,6,3,32,0,44,0,0,0,0,0,3,0,15,3,20,0,37,0,0,0,0,0,5,0,5,0,12,0,30,0,4,0,0,0,5,0,13,3,129,0,158,3,10,0,7,0,7,0,46,8,59,0,143,0,10,0,17,0,31,0,69,4,371,6,513,4,35,0,24,0,50,3,85,11,216,4,422,15,54,0,48,4,93,4,69,8,234,3,540,45,49,4,113,4,64,0,49,6,142,3,478,50,23,0,97,9,56,0,26,5,41,0,312,102,26,3,105,8,59,0,13,11,44,0,364,334,33,3,208,21,106,5,28,9,39,0,791,262,14,3,136,20,31,6,16,4,22,0,503,180,4,0,84,7,13,4,4,0,12,3,313,93,0,0,28,0,27,0,3,0,0,0,165,134,11,3,68,7,31,3,7
SED25205,0,0,0,0,0,0,0,0,0,77,0,80,0,0,0,0,0,3,0,4,0,33,0,39,0,3,0,0,0,0,0,7,0,24,0,32,0,0,0,0,0,0,0,9,0,14,0,21,0,4,0,0,0,3,0,22,0,160,5,196,5,4,0,4,0,6,0,27,3,66,0,110,0,12,0,6,0,29,0,50,0,495,13,609,4,21,3,11,0,45,3,71,0,218,3,376,16,31,0,49,5,84,3,50,5,241,3,486,34,29,3,79,4,50,0,38,4,185,4,438,49,22,0,86,9,57,0,30,0,45,0,297,106,23,0,79,11,47,0,14,7,44,0,336,362,31,4,133,15,91,13,23,8,45,0,729,326,6,7,125,16,39,0,9,3,24,0,561,226,3,4,54,12,20,0,6,0,11,0,332,161,0,3,22,5,26,0,3,4,3,0,228,197,7,3,55,16,39,3,5
SED25302,0,0,0,0,0,3,0,0,0,69,0,73,0,4,0,0,0,0,0,3,0,32,0,45,0,4,0,0,0,0,0,8,0,16,0,31,0,0,0,0,0,3,0,4,0,17,0,22,3,3,0,3,0,0,0,13,0,189,6,229,0,3,0,0,0,3,0,37,3,62,0,112,12,19,7,3,0,17,0,59,5,630,12,757,7,26,0,8,3,33,0,97,5,403,4,593,19,38,5,43,3,59,5,86,16,470,8,749,41,45,3,72,7,66,4,63,12,298,3,599,41,39,0,64,3,47,0,40,10,92,0,336,67,22,3,83,3,46,7,29,3,118,3,381,187,44,6,135,16,80,0,44,11,147,3,687,210,24,3,107,10,40,9,16,3,68,0,484,138,16,3,64,10,17,5,11,0,32,0,291,82,3,3,11,4,39,0,8,0,25,0,178,156,36,3,94,14,58,0,41
SED25402,0,0,3,3,0,0,0,0,0,69,0,78,3,5,0,0,0,3,0,12,3,37,0,59,0,0,0,0,0,0,0,12,0,20,0,40,0,0,0,0,0,0,0,7,0,18,0,30,7,3,0,3,0,3,0,29,7,294,3,352,0,8,0,9,0,17,0,49,4,108,0,199,10,22,3,11,0,30,5,92,14,814,21,1019,12,26,0,44,5,71,0,88,10,283,4,547,27,40,0,76,4,78,5,78,9,281,8,612,77,33,3,116,3,80,10,48,18,188,10,596,69,13,0,87,9,85,7,25,7,55,0,361,109,19,4,114,9,60,4,11,12,62,3,403,268,29,11,190,19,120,14,31,25,57,0,757,172,8,5,138,13,35,3,13,5,24,3,425,128,6,3,82,5,11,0,5,0,13,0,267,69,0,5,19,9,49,0,4,3,6,0,157,83,16,3,76,3,32,10,9
SED25501,0,0,0,0,0,3,0,4,0,225,0,237,0,0,0,0,0,0,0,3,0,77,0,86,0,4,0,0,0,3,0,11,0,38,0,57,0,0,0,0,0,3,0,16,0,17,0,37,0,6,0,3,0,3,0,16,4,246,0,282,0,4,0,3,0,12,0,32,3,86,0,138,5,19,0,8,0,26,3,50,3,530,4,649,7,18,0,12,0,45,7,61,4,300,6,444,9,42,6,26,0,63,0,48,3,363,5,567,34,20,0,58,3,43,4,47,4,227,3,449,26,10,3,39,0,39,0,17,0,90,0,230,37,11,0,41,3,41,3,22,5,96,0,257,177,20,3,72,11,60,0,42,10,124,3,522,159,11,4,76,5,26,3,25,3,78,0,385,118,6,0,34,6,10,3,7,3,32,0,217,67,6,0,24,0,23,0,11,0,18,0,152,159,16,4,53,8,37,6,16
SED25605,0,0,0,0,0,3,0,3,0,216,0,222,0,0,0,3,0,3,0,8,0,56,0,64,0,3,0,3,0,0,0,20,0,41,3,70,0,0,0,0,0,7,0,21,7,30,0,58,0,6,0,0,0,9,0,29,0,295,10,352,0,7,0,4,0,29,0,41,11,80,0,173,5,11,0,5,0,43,3,60,8,709,6,854,5,29,0,16,0,85,0,61,7,267,0,482,18,49,3,54,6,93,5,64,14,282,3,587,62,34,3,90,10,96,0,48,4,167,3,519,66,13,7,61,3,60,3,25,6,62,0,311,85,11,0,64,9,55,0,16,3,55,3,300,249,18,4,118,3,61,3,23,3,73,3,559,179,12,3,67,3,30,0,4,0,30,0,332,105,3,0,37,6,15,3,3,0,20,0,196,63,0,4,9,3,19,0,7,3,13,0,123,104,14,3,45,5,19,0,13
SED25704,19,0,3,11,4,4,0,3,0,69,3,113,11,3,0,0,0,4,0,5,0,42,3,77,3,0,0,0,0,3,0,13,0,39,0,57,4,0,0,0,0,0,0,10,0,19,0,34,12,15,0,11,0,0,0,33,7,317,6,412,12,7,0,6,0,24,3,50,10,76,0,185,23,39,7,24,3,49,10,90,15,950,25,1228,27,53,8,59,0,94,3,86,13,317,10,679,64,59,10,136,5,117,13,76,8,318,10,814,147,65,9,179,11,77,7,43,13,221,10,786,88,32,3,125,8,35,4,22,12,26,0,362,160,28,4,124,11,50,7,16,9,65,0,480,324,31,9,163,12,50,13,13,3,51,11,680,162,9,3,75,17,17,0,5,0,16,6,313,88,4,3,39,3,5,0,4,0,5,0,156,33,0,3,7,0,10,0,0,0,4,0,62,62,11,0,36,4,13,0,4
SED25802,11,0,0,3,0,3,0,0,3,91,3,108,3,3,3,0,0,0,0,6,0,50,3,73,0,0,0,4,0,7,0,11,0,35,0,59,0,0,0,0,0,0,0,6,0,14,0,29,6,12,0,8,0,11,3,27,0,312,13,405,0,12,0,10,0,27,0,48,5,97,3,194,14,32,0,28,0,51,4,88,11,930,11,1177,24,47,4,40,0,67,3,108,11,352,9,667,47,64,3,85,10,104,4,75,11,349,14,769,86,41,6,134,10,90,13,56,8,180,4,635,94,26,0,100,8,65,5,37,8,48,0,398,153,21,7,107,12,44,3,19,6,46,3,428,282,34,12,193,31,96,9,20,9,65,7,750,190,21,7,123,6,27,7,20,0,29,3,436,119,9,3,51,3,18,7,0,0,8,0,220,47,0,3,23,8,33,3,6,0,9,0,134,95,15,7,68,15,22,3,12
SED25905,0,0,0,0,0,0,0,4,3,123,3,138,0,4,0,0,0,0,0,8,0,37,3,55,0,0,0,0,0,3,0,6,3,35,0,55,0,0,0,0,0,9,0,9,0,21,0,37,4,3,0,3,0,6,0,19,7,196,6,240,0,3,0,3,0,20,0,48,6,65,0,147,5,17,5,10,0,36,0,65,3,613,10,773,4,15,4,23,3,105,0,71,9,172,0,407,18,37,3,61,5,123,6,48,4,158,3,469,67,20,4,99,7,109,4,35,10,97,3,445,86,14,0,94,6,74,8,12,0,20,3,322,128,11,3,95,11,53,0,15,4,18,3,341,383,21,3,133,18,73,7,14,4,27,3,688,239,7,3,78,18,27,3,3,3,4,0,373,93,0,3,26,8,7,0,0,0,3,0,145,52,4,0,13,0,12,3,3,0,7,0,97,57,5,0,16,0,17,0,8
SED26005,5,3,0,0,0,3,0,0,0,139,4,153,0,0,0,0,0,0,0,7,0,41,0,49,3,0,0,0,0,3,0,17,0,32,0,51,0,0,0,0,0,5,0,6,0,21,0,32,3,9,0,3,0,3,0,28,3,162,0,212,0,7,0,0,0,19,0,31,3,71,0,129,8,13,3,7,0,71,4,41,8,423,4,581,3,22,0,20,3,106,3,50,9,139,7,364,17,25,5,65,3,120,5,64,14,139,4,460,73,35,3,125,7,99,3,27,12,65,3,447,90,9,6,101,3,76,3,14,13,21,0,337,129,7,7,88,8,45,3,6,4,23,0,322,354,18,6,130,20,70,4,7,7,17,0,640,211,6,0,72,14,17,0,4,0,9,0,329,100,0,4,39,3,8,0,0,0,3,0,163,53,0,0,5,3,11,0,3,0,0,0,73,63,4,3,32,3,9,0,3
