SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED52201,0,0,0,0,0,3,0,3,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,3,0,9,0,8,4,0,0,0,0,3,0,4,0,19,0,33,0,0,0,0,0,6,0,13,0,23,0,43,0,5,0,0,0,13,0,9,0,31,0,67,3,6,0,8,0,28,0,14,8,24,0,97,5,16,0,26,5,69,0,23,9,22,3,186,20,25,3,69,3,78,3,23,3,28,0,257,20,11,0,101,6,76,6,11,3,15,0,254,39,5,0,117,12,81,4,9,3,10,0,294,118,21,0,232,21,148,10,12,21,23,4,605,119,14,5,200,21,50,5,11,3,7,0,446,115,13,4,119,18,19,6,3,0,3,0,303,81,7,0,48,11,37,3,7,7,3,0,200,125,16,3,133,23,46,9,3
SED52304,3,0,0,0,0,4,0,0,0,35,0,51,0,0,0,0,0,3,0,3,0,5,0,13,0,0,0,3,0,0,0,10,0,27,0,49,0,0,0,0,0,3,0,7,0,6,0,20,0,0,0,0,0,8,0,13,0,37,0,59,4,6,0,3,0,13,0,25,8,40,3,105,0,14,0,7,0,39,0,26,3,59,3,158,3,20,0,14,4,88,0,42,0,47,0,226,15,40,4,82,4,132,4,56,9,50,0,402,33,44,3,129,14,155,5,35,7,62,0,486,47,31,7,162,7,153,9,25,7,38,3,503,73,22,3,216,20,129,12,21,8,40,0,540,222,37,14,400,36,253,15,40,9,55,3,1083,213,24,10,375,40,104,7,15,3,28,0,822,203,22,10,226,30,53,7,7,3,15,0,574,129,3,3,96,17,103,3,8,6,13,0,379,244,17,6,216,34,84,7,8
SED52402,0,0,0,0,0,0,0,0,0,38,0,43,0,0,0,0,0,0,0,4,0,5,0,9,0,0,0,0,3,3,0,7,0,12,0,25,0,0,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,12,0,15,0,50,0,85,0,8,0,3,0,13,0,17,0,32,0,80,0,0,0,0,3,43,0,27,0,56,0,137,4,21,0,16,0,76,6,41,7,47,0,212,7,13,3,56,3,161,6,56,9,52,0,365,18,22,0,93,9,188,3,44,10,66,0,452,28,25,3,137,9,151,8,27,9,55,0,443,35,20,0,146,18,132,0,14,7,34,0,416,165,30,7,257,30,201,12,29,8,48,3,787,170,17,9,186,27,65,9,14,0,24,0,515,128,10,0,98,11,31,7,5,3,7,0,302,69,0,0,41,4,45,0,6,0,5,0,176,110,3,4,73,17,42,0,8
SED52504,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,5,0,6,0,12,0,0,0,0,0,0,0,8,0,11,0,23,0,3,0,0,0,6,0,12,0,12,0,34,3,7,0,9,0,11,3,3,3,12,0,46,4,12,0,21,0,27,0,24,3,23,0,117,3,20,0,35,3,44,0,14,3,33,0,153,5,14,0,58,3,76,3,21,3,14,0,195,19,11,0,70,4,57,4,15,3,16,0,195,65,32,0,208,19,179,5,23,12,27,0,568,86,23,3,299,20,67,6,19,3,17,0,543,124,11,0,224,25,47,8,8,0,17,0,464,100,4,5,103,21,197,6,10,8,13,0,464,339,32,11,580,41,201,15,26
SED52605,0,0,0,3,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,3,0,0,0,3,0,6,0,19,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,7,0,18,0,0,0,3,0,13,0,18,0,13,0,40,0,4,0,9,0,22,3,16,3,30,0,84,4,4,0,9,0,34,0,28,0,23,0,100,10,19,0,35,3,77,0,24,8,16,0,191,20,22,0,75,4,94,0,19,4,21,0,264,21,16,0,98,0,98,3,19,8,15,0,289,37,17,5,125,4,116,0,8,0,25,0,349,133,26,3,347,22,275,13,36,5,33,0,895,189,32,8,396,27,99,18,14,7,15,0,812,197,12,4,266,26,48,8,9,0,11,0,588,144,11,3,136,23,137,5,12,3,15,0,491,356,24,6,382,46,120,14,14
SED52704,0,0,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,5,0,9,0,18,0,0,0,0,0,11,0,10,0,10,0,36,0,0,0,3,0,13,0,16,4,14,0,58,0,4,0,12,0,21,0,18,0,31,0,95,3,12,0,25,3,73,0,18,8,22,0,168,18,16,3,51,4,90,3,24,4,33,0,249,21,18,0,91,9,89,0,20,3,15,0,269,13,7,8,124,11,117,6,11,3,14,0,310,101,26,3,285,25,186,16,33,10,32,3,731,149,19,4,306,29,78,4,14,9,17,0,632,126,11,5,177,15,29,10,5,3,9,0,389,93,6,3,88,13,70,3,7,7,3,0,293,191,15,5,225,31,63,7,9
SED52802,0,0,0,0,0,3,0,0,3,13,0,16,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,9,0,19,0,32,0,0,0,3,0,4,0,10,0,12,0,36,4,6,0,5,0,23,0,25,5,22,0,74,3,0,0,12,0,53,0,12,5,25,3,125,12,20,3,42,3,88,0,36,0,33,0,237,11,18,0,62,3,85,3,20,3,31,0,238,22,19,0,99,8,108,0,15,5,30,0,318,31,19,0,103,6,88,5,13,7,27,0,303,107,29,3,207,18,182,4,27,11,42,3,630,111,33,7,240,21,62,10,15,5,18,0,508,85,12,3,167,26,29,3,7,0,6,0,335,90,7,0,91,6,105,3,6,3,3,0,327,222,21,4,261,27,108,14,18
SED52903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,28,0,0,0,0,0,0,0,3,0,18,0,17,0,0,0,0,0,7,0,5,0,17,0,26,0,0,0,0,0,3,0,0,0,13,0,26,0,0,0,3,0,6,0,3,0,9,3,27,3,0,0,0,0,10,0,0,0,4,0,21,3,3,0,3,0,4,0,0,0,3,0,18,4,0,0,0,0,9,0,0,0,3,0,17,5,0,0,4,0,5,0,0,0,0,0,20,0,0,0,4,0,3,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,3,0,0
SED53003,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,21,0,28,0,0,0,0,0,0,0,0,0,8,0,10,3,3,0,0,0,3,0,7,0,100,0,121,0,3,0,3,0,15,0,7,0,53,3,86,0,0,0,6,0,24,3,10,3,77,3,123,10,7,4,10,0,40,0,12,0,78,3,160,10,6,0,15,0,41,0,23,7,59,0,159,12,7,0,37,0,41,4,8,0,20,0,142,24,10,3,42,3,29,0,9,6,13,0,130,35,8,3,55,3,38,0,3,0,8,0,151,112,25,0,129,16,84,9,8,8,9,0,395,131,12,5,126,19,20,10,4,3,0,0,330,106,3,6,82,19,14,5,0,4,0,0,241,68,0,3,33,11,26,0,0,0,0,0,143,115,8,3,79,14,26,5,0
SED53104,0,0,0,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,13,0,6,0,0,0,4,0,3,0,8,0,19,0,0,0,0,0,3,0,3,3,10,0,28,0,4,0,4,3,11,0,14,3,16,0,65,0,3,0,29,3,41,0,18,3,30,0,134,9,11,0,39,7,50,0,19,5,38,0,183,17,13,0,95,4,79,3,21,3,28,0,258,11,14,3,103,5,92,3,20,3,21,0,284,70,40,0,282,29,198,11,31,8,23,0,699,114,34,8,376,26,76,11,26,3,14,3,695,152,15,3,244,31,40,8,8,0,10,0,519,131,14,0,96,20,119,3,3,3,11,0,404,265,20,12,314,31,106,11,18
SED53205,0,0,0,0,0,3,0,0,0,20,0,29,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,0,0,3,0,12,0,4,0,3,0,3,0,15,0,41,0,66,0,5,0,0,0,22,0,20,8,31,0,92,4,11,0,3,0,27,3,26,6,45,0,124,3,13,0,18,0,102,4,55,4,58,3,259,10,25,9,69,8,241,8,54,13,58,0,490,36,31,5,149,16,247,10,40,12,51,3,605,49,27,9,214,11,264,8,33,15,36,3,680,74,21,0,227,26,251,3,29,14,21,0,672,275,44,12,434,63,410,26,42,31,54,3,1379,256,21,10,394,50,114,10,23,10,13,3,901,215,11,6,153,39,55,6,3,0,4,0,497,128,6,4,72,18,117,3,14,9,9,0,373,199,15,10,155,27,68,11,13
SED53306,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,7,0,7,0,12,0,3,0,0,0,0,0,9,0,33,0,48,0,3,0,3,0,9,0,15,0,29,0,54,0,3,0,8,0,19,0,15,3,32,0,78,0,7,0,10,3,45,0,36,10,48,0,159,3,15,3,36,3,95,4,34,8,41,0,247,22,19,0,66,7,116,3,28,9,38,0,305,23,13,0,73,6,105,3,20,5,17,0,264,30,13,0,103,4,117,4,12,10,15,3,308,108,17,4,204,26,185,6,20,20,17,0,615,101,10,12,211,16,52,4,6,0,9,0,423,79,3,3,109,11,26,5,4,3,10,0,253,66,3,0,43,6,59,4,7,9,3,0,201,130,8,0,150,16,51,13,7
SED53402,0,0,0,3,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,7,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,14,0,33,0,0,0,4,0,5,0,7,0,17,0,41,0,3,0,3,0,25,0,22,0,20,0,77,3,11,0,8,0,43,0,23,4,21,0,126,11,12,0,28,0,76,3,26,3,23,3,194,9,15,0,55,0,73,7,17,3,18,0,199,9,21,4,59,3,86,0,21,9,24,0,235,34,13,3,75,10,73,8,19,4,19,0,252,93,24,0,228,18,168,4,25,5,24,0,591,99,26,5,225,19,57,4,15,0,12,0,464,105,12,4,191,30,25,7,9,3,8,0,393,95,4,0,90,19,107,0,10,4,10,0,337,272,23,3,323,40,106,12,3
SED53502,0,0,0,0,0,0,0,0,4,10,0,10,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,4,0,15,0,3,0,0,0,0,0,10,0,22,0,30,0,3,0,0,0,7,0,13,6,17,0,40,3,3,0,0,0,12,0,14,6,36,0,79,3,3,0,15,0,47,0,29,5,31,0,127,11,14,3,38,4,100,6,32,5,45,0,258,6,13,3,61,6,122,3,29,9,30,0,280,32,22,4,99,15,105,4,21,3,19,0,325,51,18,0,138,12,100,9,15,3,16,0,369,113,23,3,255,16,188,5,21,18,25,3,667,118,14,4,193,26,54,10,19,8,20,0,460,107,4,0,121,15,27,8,3,0,3,0,295,88,7,4,66,11,69,3,3,7,4,0,255,166,10,6,143,27,67,7,8
SED53602,0,0,0,0,0,3,0,3,0,57,0,72,0,0,0,0,0,0,0,3,4,9,0,17,0,0,0,0,0,0,0,7,0,20,0,34,0,0,0,0,0,4,0,8,0,13,0,28,0,3,0,3,0,5,0,17,3,95,0,127,0,9,0,4,0,23,0,46,0,72,0,151,4,12,3,9,0,59,0,50,11,76,0,231,9,11,3,14,0,134,0,67,6,84,0,324,19,40,4,76,3,162,4,46,11,84,4,449,35,40,0,121,11,135,10,59,3,57,0,475,49,19,3,140,10,130,3,29,10,46,3,442,60,18,3,112,7,105,7,18,0,40,0,383,165,44,6,231,20,140,6,30,9,47,3,704,135,19,5,156,15,61,8,11,4,12,3,442,105,7,3,83,12,31,3,0,3,8,0,254,59,3,3,38,11,28,0,6,0,10,0,156,111,3,4,89,7,41,3,13
SED53701,10,0,0,3,0,0,0,0,0,8,0,25,0,0,0,3,0,0,0,0,0,4,0,12,0,0,0,4,0,5,0,0,4,3,0,13,0,0,0,0,0,0,0,3,0,0,0,4,5,3,0,4,0,0,0,5,0,22,0,40,4,0,0,3,0,8,0,10,0,14,0,44,8,4,0,11,0,19,0,6,0,32,0,85,7,10,0,24,0,36,0,12,5,24,0,117,27,20,7,50,3,69,5,21,6,26,0,229,20,12,5,74,12,78,3,21,11,24,0,249,20,3,0,82,9,82,4,14,3,9,4,230,39,7,6,100,4,67,0,9,7,11,0,261,109,27,0,172,18,116,14,15,20,21,0,505,105,9,5,147,13,27,8,6,7,5,0,330,67,8,3,67,13,20,3,4,3,9,0,187,46,6,0,27,6,50,0,3,3,3,0,143,91,16,3,103,7,31,7,3
SED53802,4,0,0,0,0,3,0,3,0,31,0,39,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,8,0,10,0,22,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,3,0,3,0,30,0,39,0,3,0,0,0,13,0,23,0,36,0,73,4,3,0,5,0,25,0,37,3,42,0,124,3,12,0,24,3,72,0,24,3,29,0,183,9,24,0,43,3,99,9,43,6,68,0,313,18,27,0,72,10,115,0,25,7,50,0,327,13,19,3,100,3,106,4,21,7,33,0,314,55,18,3,116,5,99,3,19,11,31,0,351,126,31,5,226,22,186,7,15,14,45,0,676,118,15,9,205,22,50,7,19,5,20,0,457,100,4,3,128,18,33,4,10,3,8,0,311,76,3,4,64,13,60,3,9,0,4,0,235,161,13,4,177,25,63,9,14
SED53902,0,0,0,0,0,4,0,3,0,19,0,25,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,8,3,15,0,29,0,3,0,3,0,12,0,11,0,19,0,44,0,5,0,4,0,13,0,24,0,22,0,67,3,14,0,13,0,45,0,30,4,22,0,128,3,14,3,26,3,59,0,24,4,21,0,165,17,15,0,48,3,87,0,16,3,22,0,212,8,17,0,59,4,58,0,17,4,17,0,186,26,12,3,69,8,58,0,20,3,5,0,207,62,27,3,164,18,127,3,19,6,21,0,455,91,12,6,162,13,47,5,4,0,14,0,355,66,6,0,157,16,29,5,5,0,3,0,293,74,8,0,68,13,107,0,10,0,5,0,289,304,33,9,427,58,162,17,16
SED54006,3,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,7,0,0,0,20,0,37,0,0,0,5,0,0,0,6,0,21,0,34,0,3,0,8,3,19,0,19,0,33,3,91,4,9,0,7,0,51,0,21,6,35,0,132,3,3,0,27,4,79,4,30,7,30,0,191,19,17,0,79,5,103,3,29,12,17,3,287,18,12,4,84,12,129,3,21,12,24,0,311,32,13,3,132,4,111,6,12,12,22,0,356,115,25,7,266,25,253,17,20,18,35,0,786,121,14,4,266,21,67,6,14,7,10,3,542,113,17,4,139,14,19,10,10,7,7,0,329,72,6,0,62,10,83,0,6,6,9,0,264,147,13,9,152,19,54,15,13
SED54104,4,0,0,3,0,0,0,3,0,14,0,27,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,4,3,3,0,12,0,3,0,0,0,3,0,3,0,22,0,32,0,3,0,0,0,8,0,11,0,15,0,38,0,3,0,4,0,11,0,13,0,11,0,49,4,8,0,7,0,23,0,21,0,16,0,86,8,8,0,21,0,32,0,16,4,20,0,98,5,3,0,24,0,43,0,13,0,10,0,97,9,10,0,32,0,48,3,9,0,11,0,122,44,10,0,95,8,138,0,20,4,17,0,328,37,10,3,123,12,41,3,15,0,20,0,272,55,8,3,119,5,22,4,14,0,7,0,249,63,16,0,70,16,280,3,9,10,4,0,473,476,68,14,816,68,367,11,66
SED54203,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,10,0,20,0,0,0,3,0,0,0,3,0,20,0,27,0,4,0,3,0,5,0,0,0,19,0,34,3,0,0,6,0,15,4,4,0,11,0,46,3,6,0,10,0,29,3,7,0,14,0,68,12,10,0,23,4,12,0,6,4,10,0,77,9,0,5,26,0,36,0,6,4,11,0,94,26,0,3,25,0,38,5,7,4,0,0,107,54,6,0,64,14,116,3,13,13,11,0,288,55,9,3,82,7,15,5,4,3,3,0,190,51,4,3,46,9,7,4,0,8,0,0,131,25,4,0,13,8,51,0,0,5,0,0,114,103,10,9,86,21,31,4,3
SED54304,0,0,0,3,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,13,0,12,0,0,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,3,0,9,0,5,0,21,0,0,0,0,0,3,0,8,0,11,0,30,0,3,0,4,0,3,0,18,3,16,0,48,3,8,0,4,0,26,0,17,0,28,0,76,5,12,0,26,0,58,0,25,10,24,0,163,10,17,0,51,4,77,4,20,3,24,0,216,12,14,0,85,6,77,3,26,4,24,3,261,29,18,3,131,8,103,3,14,3,13,0,338,131,30,8,354,25,260,5,25,14,34,3,884,191,26,9,436,21,81,14,22,3,9,0,812,227,19,6,301,19,46,11,13,0,10,0,660,170,8,4,161,19,206,3,16,16,13,0,620,513,33,8,595,44,203,16,25
SED54404,0,0,0,0,0,3,0,0,0,17,0,27,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,8,0,11,0,0,0,0,0,0,0,4,0,3,0,9,0,3,0,0,0,3,0,7,0,16,0,32,0,3,0,0,0,5,0,8,0,10,0,32,0,6,0,0,0,7,0,14,4,8,0,45,0,10,0,7,0,31,3,18,0,30,0,104,3,13,0,19,0,35,0,18,4,23,0,112,4,8,0,25,3,35,0,18,0,27,0,125,8,9,0,33,3,57,3,10,7,8,0,135,18,5,0,42,3,65,3,4,3,11,0,162,48,16,0,131,13,183,3,25,11,26,0,459,68,15,3,173,21,47,5,8,3,11,0,351,70,12,3,147,27,27,3,9,0,5,0,312,64,7,3,75,20,168,0,13,4,10,0,370,287,38,12,450,71,151,12,20
SED54503,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,6,0,28,0,39,0,0,0,0,0,0,0,3,3,18,0,26,0,4,0,0,0,4,0,6,0,32,0,53,0,3,0,4,0,16,0,6,3,22,0,60,3,7,0,11,3,38,0,12,3,17,0,94,4,0,0,20,4,43,0,3,8,8,0,93,6,6,3,40,3,67,0,6,4,3,0,132,13,0,0,65,4,87,0,8,3,11,0,203,70,14,10,170,13,362,3,24,29,15,9,725,109,7,10,225,24,83,10,4,14,0,0,488,163,11,11,151,28,26,15,3,6,3,0,404,126,4,7,62,28,316,3,9,25,8,8,598,476,16,22,459,68,187,13,18
SED54605,3,0,0,0,0,4,0,0,0,43,0,46,0,0,0,0,0,0,0,0,0,7,0,11,3,0,0,0,0,0,0,8,0,14,0,23,0,0,0,0,0,0,0,4,0,5,0,14,0,0,0,0,0,4,0,4,0,13,0,26,0,3,0,3,0,9,0,17,0,32,0,69,3,4,0,4,0,29,0,31,0,27,0,101,3,15,0,18,0,50,0,32,5,27,3,151,16,34,0,38,0,111,0,36,11,33,0,276,28,18,0,62,3,113,0,41,0,26,0,297,33,24,0,91,7,117,4,27,4,35,0,343,37,19,0,94,5,126,3,18,0,32,0,342,106,27,4,245,18,249,5,37,10,55,0,768,137,19,3,277,22,86,3,16,4,17,0,585,143,20,5,185,18,35,9,10,0,23,0,439,110,7,0,104,11,142,8,15,8,15,0,409,323,32,4,342,26,158,6,31
SED54705,0,0,0,0,0,0,0,0,0,6,0,11,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,13,0,19,0,0,0,0,0,3,0,9,6,14,0,40,0,0,0,0,0,13,0,14,4,28,0,60,0,3,0,4,0,29,3,23,4,34,0,105,10,10,0,17,0,87,3,28,3,52,0,215,10,9,0,53,3,95,0,17,6,41,0,249,13,9,0,70,3,90,4,23,4,30,0,246,28,6,3,83,8,99,9,26,10,25,0,287,79,13,5,182,18,168,9,19,12,28,0,530,83,11,3,153,24,43,5,13,4,14,0,350,79,6,4,80,14,28,3,4,0,0,0,221,58,5,0,35,9,53,0,0,9,0,0,166,120,10,3,120,14,55,3,13
SED54804,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,13,0,18,0,4,0,0,0,0,0,9,0,7,0,16,0,3,0,0,0,5,3,6,3,13,0,36,0,7,0,5,0,16,0,13,0,8,0,48,3,15,0,13,0,24,0,22,0,13,0,89,0,11,0,37,3,41,0,14,3,21,0,123,10,4,0,46,3,56,0,16,3,11,0,155,14,14,0,68,4,76,3,15,3,13,0,198,57,37,3,205,13,168,6,18,7,19,0,529,80,31,3,238,28,51,6,16,3,13,3,470,89,13,3,203,29,38,10,11,3,5,0,401,78,13,5,94,23,148,3,7,5,14,0,384,302,25,10,422,80,170,13,17
